Ewe/V;"I/mA"
-6.460714340209961E-001;0.000000000000000E+000
-2.880897223949432E-001;0.000000000000000E+000
-7.011002302169800E-001;-2.749269321740393E+000
-7.024338245391846E-001;-1.249443285295335E+000
-7.055782079696655E-001;-9.795967116030475E-001
-7.087311744689941E-001;-9.351181865500351E-001
-7.116767168045044E-001;-9.195253318516734E-001
-7.149595022201538E-001;-9.146622035125080E-001
-7.179210186004639E-001;-9.149130897536892E-001
-7.210228443145752E-001;-9.183829516106554E-001
-7.241336107254028E-001;-9.232176525408868E-001
-7.271560430526733E-001;-9.302877974177228E-001
-7.302460670471191E-001;-9.382764971823470E-001
-7.333059310913086E-001;-9.474622751410200E-001
-7.363373041152954E-001;-9.580923674438502E-001
-7.395265102386475E-001;-9.806900945741752E-001
-7.425662279129028E-001;-9.968040723071603E-001
-7.456201314926147E-001;-1.007424010112874E+000
-7.487571239471436E-001;-1.018982722094247E+000
-7.517682313919067E-001;-1.030794996111764E+000
-7.549108862876892E-001;-1.043079499884003E+000
-7.579565644264221E-001;-1.055781924877031E+000
-7.610275745391846E-001;-1.069137943802859E+000
-7.641689777374268E-001;-1.082970594010986E+000
-7.671238780021667E-001;-1.096268652469821E+000
-7.702592015266418E-001;-1.110203172656172E+000
-7.733339667320251E-001;-1.124892588651034E+000
-7.764201164245605E-001;-1.139500641189029E+000
-7.795295119285584E-001;-1.154564806553179E+000
-7.825721502304077E-001;-1.169640759113431E+000
-7.856922745704651E-001;-1.184502891857690E+000
-7.887676954269409E-001;-1.199755042653724E+000
-7.917478084564209E-001;-1.215682250882432E+000
-7.949822545051575E-001;-1.231541310980024E+000
-7.980238795280457E-001;-1.247451689835694E+000
-8.011047244071960E-001;-1.262992429942113E+000
-8.042300939559937E-001;-1.279676044983830E+000
-8.072249889373779E-001;-1.297596644664981E+000
-8.102741241455078E-001;-1.316122211820712E+000
-8.133612871170044E-001;-1.332070379574546E+000
-8.164598941802979E-001;-1.349733800739450E+000
-8.195136189460754E-001;-1.364775986952056E+000
-8.226189017295837E-001;-1.380290866463898E+000
-8.257187008857727E-001;-1.397397036908970E+000
-8.287794589996338E-001;-1.414156424156094E+000
-8.318284749984741E-001;-1.429994982762064E+000
-8.349760770797729E-001;-1.443962675581902E+000
-8.379890322685242E-001;-1.458664909997017E+000
-8.411419987678528E-001;-1.473096715957857E+000
-8.441920280456543E-001;-1.487283977090559E+000
-8.472325205802917E-001;-1.500438710036363E+000
-8.503801226615906E-001;-1.513605902050255E+000
-8.533114194869995E-001;-1.527125678398605E+000
-8.564950823783875E-001;-1.540503694661215E+000
-8.595335483551025E-001;-1.554309573845465E+000
-8.625723719596863E-001;-1.569764181701611E+000
-8.657643795013428E-001;-1.584225447153219E+000
-8.688070178031921E-001;-1.597424037921698E+000
-8.719472289085388E-001;-1.610779877916587E+000
-8.749665617942810E-001;-1.623997077879987E+000
-8.780706524848938E-001;-1.636914353521355E+000
-8.812161684036255E-001;-1.650027780090888E+000
-8.842663168907166E-001;-1.657033962823391E+000
-8.872844576835632E-001;-1.665394649165814E+000
-8.903504610061646E-001;-1.676555147722769E+000
-8.934493660926819E-001;-1.687837560584530E+000
-8.965376019477844E-001;-1.699791066062241E+000
-8.995473384857178E-001;-1.712509940749150E+000
-9.026833176612854E-001;-1.725809014035498E+000
-9.057779312133789E-001;-1.740329411470858E+000
-9.088523387908936E-001;-1.755548833837914E+000
-9.119628667831421E-001;-1.770879429715905E+000
-9.150288105010986E-001;-1.786647863813659E+000
-9.180920124053955E-001;-1.806745511614061E+000
-9.211769700050354E-001;-1.835322698533126E+000
-9.242610931396484E-001;-1.852682564383304E+000
-9.272899031639099E-001;-1.868485506989423E+000
-9.304066896438599E-001;-1.884894682286618E+000
-9.335014224052429E-001;-1.903880193655063E+000
-9.364719390869141E-001;-1.924596527428141E+000
-9.396450519561768E-001;-1.946759744533761E+000
-9.426981806755066E-001;-1.970119956487980E+000
-9.457778930664063E-001;-1.995760346458148E+000
-9.489566683769226E-001;-2.027051470764597E+000
-9.519855380058289E-001;-2.056852841966769E+000
-9.550557136535645E-001;-2.087462189021664E+000
-9.581164121627808E-001;-2.120952943188946E+000
-9.612120985984802E-001;-2.154264785894675E+000
-9.643206000328064E-001;-2.182224513162196E+000
-9.673015475273132E-001;-2.213243707729752E+000
-9.705041050910950E-001;-2.253580478063576E+000
-9.734901785850525E-001;-2.283156220097169E+000
-9.765318036079407E-001;-2.319060219326474E+000
-9.797026515007019E-001;-2.356254807653483E+000
-9.827336072921753E-001;-2.395488841850749E+000
-9.858568310737610E-001;-2.438319017490848E+000
-9.890109300613403E-001;-2.478873710639061E+000
-9.919351339340210E-001;-2.514715506414873E+000
-9.952110052108765E-001;-2.558330135298476E+000
-9.981178641319275E-001;-2.601708723307368E+000
-1.001248598098755E+000;-2.645691425108133E+000
-1.004301905632019E+000;-2.693660557292247E+000
-1.007319450378418E+000;-2.746250552334416E+000
-1.010548591613770E+000;-2.794315125378265E+000
-1.013527750968933E+000;-2.836277964480252E+000
-1.016627669334412E+000;-2.882878059287993E+000
-1.019757390022278E+000;-2.938319631849932E+000
-1.022842645645142E+000;-2.993574175661500E+000
-1.025940418243408E+000;-3.045786757214522E+000
-1.028975605964661E+000;-3.101928968521980E+000
-1.032071113586426E+000;-3.157744093965889E+000
-1.035159945487976E+000;-3.207938882012501E+000
-1.038211107254028E+000;-3.265987144442227E+000
-1.041267514228821E+000;-3.323856349457095E+000
-1.044312119483948E+000;-3.390062184745773E+000
-1.047429680824280E+000;-3.453826841126649E+000
-1.050530552864075E+000;-3.512342770656069E+000
-1.053548336029053E+000;-3.572630838005768E+000
-1.056696891784668E+000;-3.644892373141097E+000
-1.059735178947449E+000;-3.710932303113037E+000
-1.062854170799255E+000;-3.775500238802408E+000
-1.065957784652710E+000;-3.854700715346240E+000
