Ewe/V;"I/mA"
-6.653212308883667E-001;0.000000000000000E+000
-4.024820923805237E-001;0.000000000000000E+000
-7.008168697357178E-001;-2.874924119696566E+000
-7.025544643402100E-001;-1.454686018001972E+000
-7.055816054344177E-001;-1.148481691560121E+000
-7.087281346321106E-001;-1.092428517916858E+000
-7.118121385574341E-001;-1.073319627695234E+000
-7.148590683937073E-001;-1.068683457781088E+000
-7.179715633392334E-001;-1.070865797716561E+000
-7.210163474082947E-001;-1.077042614434500E+000
-7.241236567497253E-001;-1.085847146589210E+000
-7.271663546562195E-001;-1.096288111162103E+000
-7.302143573760986E-001;-1.107862271521967E+000
-7.333333492279053E-001;-1.120911749632707E+000
-7.364013791084290E-001;-1.134454606469762E+000
-7.395140528678894E-001;-1.149148914077671E+000
-7.425078749656677E-001;-1.164263925238394E+000
-7.456247806549072E-001;-1.179918082815114E+000
-7.487744092941284E-001;-1.196755016466980E+000
-7.517556548118591E-001;-1.213200970809805E+000
-7.549338936805725E-001;-1.229495903007530E+000
-7.579580545425415E-001;-1.246143313722440E+000
-7.610206604003906E-001;-1.256384628787064E+000
-7.641332745552063E-001;-1.272284393924212E+000
-7.671823501586914E-001;-1.288793224951574E+000
-7.702938318252563E-001;-1.307109306919806E+000
-7.733471393585205E-001;-1.327359832284419E+000
-7.765095233917236E-001;-1.345480179889478E+000
-7.795330882072449E-001;-1.363315485321358E+000
-7.826023101806641E-001;-1.382149335878570E+000
-7.857159376144409E-001;-1.400938670185354E+000
-7.887925505638123E-001;-1.419377304558727E+000
-7.918711900711060E-001;-1.437684844914067E+000
-7.949318885803223E-001;-1.455603848790573E+000
-7.979299426078796E-001;-1.473831045737271E+000
-8.011205196380615E-001;-1.496641918637739E+000
-8.041206598281860E-001;-1.514012072176278E+000
-8.072194457054138E-001;-1.531739404237069E+000
-8.103055953979492E-001;-1.549273351838254E+000
-8.133142590522766E-001;-1.569157511706678E+000
-8.164788484573364E-001;-1.585750439803665E+000
-8.194527029991150E-001;-1.600550600704928E+000
-8.226267695426941E-001;-1.615881847077688E+000
-8.257774710655212E-001;-1.631147961573683E+000
