Ewe/V;"I/mA"
-9.192509055137634E-001;0.000000000000000E+000
-4.812556207180023E-001;0.000000000000000E+000
-9.999751448631287E-001;-1.944847989082336E+001
-9.985665678977966E-001;-1.037472434931411E+001
-9.954606890678406E-001;-7.536958086724667E+000
-9.924234747886658E-001;-6.795906814487651E+000
-9.893042445182800E-001;-6.320178329267463E+000
-9.861916303634644E-001;-5.953474729742936E+000
-9.831891655921936E-001;-5.640355648116262E+000
-9.800205826759338E-001;-5.361504831241419E+000
-9.770113825798035E-001;-5.114986508262128E+000
-9.738457202911377E-001;-4.905934056365567E+000
-9.707652926445007E-001;-4.702354986211667E+000
-9.676004648208618E-001;-4.497230454228912E+000
-9.643412232398987E-001;-4.308780933497786E+000
-9.612058401107788E-001;-4.150800759992336E+000
-9.581840038299561E-001;-3.991928507334869E+000
-9.550404548645020E-001;-3.858852392767258E+000
-9.520304799079895E-001;-3.726946326696874E+000
-9.489662647247314E-001;-3.604938936419121E+000
-9.458070397377014E-001;-3.498659548540893E+000
-9.428637623786926E-001;-3.399131749796025E+000
-9.396312236785889E-001;-3.301604787424278E+000
-9.366192817687988E-001;-3.225745966445256E+000
-9.335278272628784E-001;-3.142849684133837E+000
-9.303936958312988E-001;-3.072262277641301E+000
-9.273732304573059E-001;-3.009204887330379E+000
-9.242145419120789E-001;-2.947092701610650E+000
-9.211964607238770E-001;-2.885008318324665E+000
-9.181559085845947E-001;-2.830712234024716E+000
-9.150156974792480E-001;-2.777876992020573E+000
-9.120750427246094E-001;-2.728648241088930E+000
-9.088770747184753E-001;-2.676611887759032E+000
-9.058132171630859E-001;-2.636113108532093E+000
-9.027259945869446E-001;-2.597516959674650E+000
-8.996165394783020E-001;-2.556602759859672E+000
-8.965611457824707E-001;-2.517259582001845E+000
-8.934450149536133E-001;-2.473727163474159E+000
-8.904119133949280E-001;-2.439681558057902E+000
-8.873448967933655E-001;-2.407424725643846E+000
-8.842152953147888E-001;-2.377241000362318E+000
-8.812278509140015E-001;-2.344307978808814E+000
-8.780812621116638E-001;-2.311554516008286E+000
-8.750428557395935E-001;-2.281266634025954E+000
-8.719555735588074E-001;-2.244747423534077E+000
-8.689189553260803E-001;-2.214697923138502E+000
-8.657947182655334E-001;-2.185007424597785E+000
-8.626809716224670E-001;-2.155213041183792E+000
-8.596246242523193E-001;-2.128144989650437E+000
-8.565172553062439E-001;-2.100237943172012E+000
-8.534565567970276E-001;-2.072122261464884E+000
-8.503767848014832E-001;-2.047229289537131E+000
-8.472132682800293E-001;-2.014413513672352E+000
-8.442339897155762E-001;-1.990004624637329E+000
-8.411615490913391E-001;-1.969380841242853E+000
-8.380340933799744E-001;-1.946201309083468E+000
-8.349904417991638E-001;-1.920986862070997E+000
-8.318979740142822E-001;-1.902220680802952E+000
-8.288457393646240E-001;-1.874812912099394E+000
-8.257161974906921E-001;-1.849821434663603E+000
-8.226279616355896E-001;-1.823328808683979E+000
-8.196051120758057E-001;-1.798195022820220E+000
-8.164298534393311E-001;-1.772561420300963E+000
-8.134158253669739E-001;-1.748353696865490E+000
-8.103530406951904E-001;-1.724714507511636E+000
-8.072818517684937E-001;-1.704093198361161E+000
-8.042126297950745E-001;-1.679141351922791E+000
-8.010989427566528E-001;-1.654434154166818E+000
-7.980849742889404E-001;-1.629974738055539E+000
-7.949066162109375E-001;-1.605858938776155E+000
-7.918671369552612E-001;-1.582031299242409E+000
-7.887825965881348E-001;-1.554603827902380E+000
-7.856850028038025E-001;-1.534798302837874E+000
-7.826720476150513E-001;-1.513961997247492E+000
-7.795042991638184E-001;-1.493625408110483E+000
-7.764297723770142E-001;-1.473891173476613E+000
-7.733893394470215E-001;-1.453136714981323E+000
-7.702692151069641E-001;-1.432514438119579E+000
-7.672413587570190E-001;-1.412626819087400E+000
-7.641277909278870E-001;-1.393648961792772E+000
-7.611105442047119E-001;-1.373068383517488E+000
-7.580742239952087E-001;-1.354157658367921E+000
-7.549516558647156E-001;-1.332084553770507E+000
-7.518369555473328E-001;-1.315096665642539E+000
-7.487010955810547E-001;-1.297968304619708E+000
-7.457304596900940E-001;-1.279904552462618E+000
-7.426432967185974E-001;-1.263097451006143E+000
-7.394861578941345E-001;-1.246371640630402E+000
-7.365368008613586E-001;-1.229934603215252E+000
-7.333372235298157E-001;-1.213805742436293E+000
-7.302882671356201E-001;-1.197193412507545E+000
-7.272074222564697E-001;-1.181450532465366E+000
-7.240609526634216E-001;-1.166185300709195E+000
-7.211242318153381E-001;-1.151110212588726E+000
-7.180635333061218E-001;-1.136456978109637E+000
-7.149838805198669E-001;-1.121728884946005E+000
-7.118820548057556E-001;-1.103599925716773E+000
-7.086914777755737E-001;-1.091673860715284E+000
-7.056763172149658E-001;-1.076769840902917E+000
-7.025393843650818E-001;-1.063221021981040E+000
-7.010130286216736E-001;-1.055637494773622E+000
-7.002881169319153E-001;-1.036229769614614E+000
