Ewe/V;"I/mA"
-6.720748543739319E-001;0.000000000000000E+000
-3.226592540740967E-001;0.000000000000000E+000
-7.007242441177368E-001;-6.536086358219762E+000
-7.024645805358887E-001;-1.864637628090556E+000
-7.055407762527466E-001;-1.212621902939123E+000
-7.087604403495789E-001;-1.138396554853131E+000
-7.117676734924316E-001;-1.119418840281130E+000
-7.148296833038330E-001;-1.116765888260989E+000
-7.179870605468750E-001;-1.120535524062401E+000
-7.210195064544678E-001;-1.127613442574658E+000
-7.241302728652954E-001;-1.136911701989405E+000
-7.271343469619751E-001;-1.147324580088190E+000
-7.302437424659729E-001;-1.158712120885147E+000
-7.333884835243225E-001;-1.171031756316300E+000
-7.363709807395935E-001;-1.184273335577007E+000
-7.395109534263611E-001;-1.198004052105109E+000
-7.425428032875061E-001;-1.212270667394989E+000
-7.455762028694153E-001;-1.226540423073363E+000
-7.487429380416870E-001;-1.241187213829696E+000
-7.517839074134827E-001;-1.256361470473234E+000
-7.548651099205017E-001;-1.271222819399511E+000
-7.580391764640808E-001;-1.286747011905639E+000
-7.610352635383606E-001;-1.302362835152600E+000
-7.641097307205200E-001;-1.318077909946961E+000
-7.671565413475037E-001;-1.334385284006873E+000
-7.702766656875610E-001;-1.350986231639390E+000
-7.733245491981506E-001;-1.367443485656661E+000
-7.763417959213257E-001;-1.384347925688981E+000
-7.795094251632690E-001;-1.400837490488268E+000
-7.825468778610229E-001;-1.417424406123875E+000
-7.856901884078979E-001;-1.434521400490834E+000
-7.887720465660095E-001;-1.451354742767281E+000
-7.917733788490295E-001;-1.468317665692815E+000
-7.949570417404175E-001;-1.484594686346220E+000
-7.979996800422668E-001;-1.501582451949837E+000
-8.010616898536682E-001;-1.520166314195041E+000
-8.041172027587891E-001;-1.538319785404660E+000
-8.071619868278503E-001;-1.554542744456533E+000
-8.103889822959900E-001;-1.570225144746654E+000
-8.133500814437866E-001;-1.584057008434485E+000
-8.164033889770508E-001;-1.598661406759510E+000
-8.195095658302307E-001;-1.614221364625678E+000
-8.225914239883423E-001;-1.629248760653288E+000
-8.257452845573425E-001;-1.644343953908670E+000
-8.287318348884583E-001;-1.658981796476395E+000
-8.319091796875000E-001;-1.673530029921000E+000
-8.349549770355225E-001;-1.687750299250631E+000
-8.380019068717957E-001;-1.701703045289410E+000
-8.411632180213928E-001;-1.715214623901045E+000
-8.441274166107178E-001;-1.728494399714280E+000
-8.472263216972351E-001;-1.741969548982546E+000
-8.503611683845520E-001;-1.755239773444693E+000
-8.533720374107361E-001;-1.768588453795463E+000
-8.565238714218140E-001;-1.780353114026841E+000
-8.595303297042847E-001;-1.796804171029699E+000
-8.626816272735596E-001;-1.808512693184295E+000
-8.657517433166504E-001;-1.820309917079882E+000
-8.688326478004456E-001;-1.831101167286880E+000
-8.719177246093750E-001;-1.843736472472749E+000
-8.749125599861145E-001;-1.857074666624328E+000
-8.780316114425659E-001;-1.869718736231352E+000
-8.811452388763428E-001;-1.882579942666041E+000
-8.841730952262878E-001;-1.896382494959994E+000
-8.873058557510376E-001;-1.909120771426485E+000
-8.903039693832397E-001;-1.922679610737553E+000
-8.934102058410645E-001;-1.936991031278144E+000
-8.965089917182922E-001;-1.951898908062574E+000
-8.995093107223511E-001;-1.968960515885849E+000
-9.027226567268372E-001;-1.987118869584393E+000
-9.057102203369141E-001;-2.005617524951809E+000
