Ewe/V;"I/mA"
-6.832928061485291E-001;0.000000000000000E+000
-5.207663774490356E-001;0.000000000000000E+000
-7.008359432220459E-001;-3.570358612451216E+000
-7.025216221809387E-001;-1.783476112814055E+000
-7.055374383926392E-001;-1.343027440357201E+000
-7.086551785469055E-001;-1.265368346625297E+000
-7.117553949356079E-001;-1.242568324268980E+000
-7.148111462593079E-001;-1.240573405688494E+000
-7.179596424102783E-001;-1.248848038901148E+000
-7.210485935211182E-001;-1.261898648485240E+000
-7.240481376647949E-001;-1.278203372194337E+000
-7.271300554275513E-001;-1.296229253948665E+000
-7.301996946334839E-001;-1.315200944471075E+000
-7.332215309143066E-001;-1.335167897168898E+000
-7.364491224288940E-001;-1.355512788385198E+000
-7.394186854362488E-001;-1.376864565135385E+000
-7.425305843353271E-001;-1.404495127877173E+000
-7.456530332565308E-001;-1.426452488733222E+000
-7.486794590950012E-001;-1.448321838963176E+000
-7.518970966339111E-001;-1.470268048794786E+000
-7.548718452453613E-001;-1.491490279016286E+000
-7.579972743988037E-001;-1.513939925660708E+000
-7.611225247383118E-001;-1.535869576934882E+000
-7.640824317932129E-001;-1.557700889378850E+000
-7.672385573387146E-001;-1.579079407651282E+000
-7.702674269676209E-001;-1.600747925562468E+000
-7.733556032180786E-001;-1.622610663229771E+000
-7.765213251113892E-001;-1.644476345303303E+000
-7.794283032417297E-001;-1.665644610537647E+000
-7.826222181320190E-001;-1.693015487194188E+000
-7.857037186622620E-001;-1.716069727936240E+000
-7.886923551559448E-001;-1.736933157228155E+000
-7.918547391891479E-001;-1.759991639780816E+000
-7.948327660560608E-001;-1.782656674112882E+000
-7.980067729949951E-001;-1.803891566131595E+000
-8.010357022285461E-001;-1.824803272215565E+000
-8.041080236434937E-001;-1.845171473300272E+000
-8.072513341903687E-001;-1.866605010476288E+000
-8.102685809135437E-001;-1.887804830859956E+000
-8.133685588836670E-001;-1.908336299902935E+000
-8.164609670639038E-001;-1.934610803257083E+000
-8.195400834083557E-001;-1.956090468492548E+000
-8.226261138916016E-001;-1.974620963099923E+000
-8.256974220275879E-001;-1.996412309638245E+000
-8.288111090660095E-001;-2.015573291301825E+000
-8.318325281143188E-001;-2.034358632737941E+000
-8.349664211273193E-001;-2.053161527705676E+000
-8.380863666534424E-001;-2.069642016286327E+000
-8.410590887069702E-001;-2.088502628703694E+000
-8.441876173019409E-001;-2.107846971733581E+000
-8.471879363059998E-001;-2.127287179190562E+000
-8.503121733665466E-001;-2.145042640879801E+000
-8.534077405929565E-001;-2.161080702765013E+000
-8.564617037773132E-001;-2.186817491244419E+000
-8.595910668373108E-001;-2.207590839208791E+000
-8.626018762588501E-001;-2.223178659999586E+000
-8.657229542732239E-001;-2.241310434885001E+000
-8.688546419143677E-001;-2.260309727933947E+000
-8.718697428703308E-001;-2.278815428470708E+000
-8.750004172325134E-001;-2.298125534553689E+000
-8.780610561370850E-001;-2.315940791366337E+000
-8.810983300209045E-001;-2.334035798565573E+000
-8.842619061470032E-001;-2.351533704130318E+000
-8.872429728507996E-001;-2.368940375547044E+000
-8.903990983963013E-001;-2.385885640671880E+000
-8.934227824211121E-001;-2.402030068190946E+000
-8.964536786079407E-001;-2.426043278852082E+000
-8.996070027351379E-001;-2.448833518622454E+000
-9.026178121566772E-001;-2.469870774390952E+000
-9.057887792587280E-001;-2.487235153417487E+000
-9.088377356529236E-001;-2.503734311649165E+000
-9.119260311126709E-001;-2.517716167198565E+000
-9.150407314300537E-001;-2.535033065494090E+000
-9.180600047111511E-001;-2.555221612435155E+000
-9.211843013763428E-001;-2.572313112157612E+000
-9.241993427276611E-001;-2.590558912532764E+000
-9.272536635398865E-001;-2.610812647615381E+000
-9.304584860801697E-001;-2.630030878129729E+000
-9.333782792091370E-001;-2.652313643354312E+000
-9.364546537399292E-001;-2.684443566851726E+000
-9.396207928657532E-001;-2.701059799826425E+000
-9.427736997604370E-001;-2.722119864146528E+000
-9.458514451980591E-001;-2.742159763823224E+000
-9.488399028778076E-001;-2.764086498000598E+000
-9.520384073257446E-001;-2.789584979581626E+000
-9.550863504409790E-001;-2.816256908874081E+000
-9.581057429313660E-001;-2.849111466502009E+000
-9.612511992454529E-001;-2.877624666009552E+000
-9.641690850257874E-001;-2.909144632122815E+000
-9.673241376876831E-001;-2.946525263873802E+000
-9.703933000564575E-001;-2.986359599240047E+000
-9.735112190246582E-001;-3.023206339634207E+000
-9.766196012496948E-001;-3.062763457557091E+000
-9.796102643013000E-001;-3.103689357802836E+000
-9.828186631202698E-001;-3.150137328296836E+000
-9.858846664428711E-001;-3.202778516793074E+000
-9.888997673988342E-001;-3.252420759990976E+000
-9.920505285263062E-001;-3.297057396034260E+000
-9.950210452079773E-001;-3.345610151878079E+000
-9.982057809829712E-001;-3.407688312961184E+000
-1.001194834709167E+000;-3.461327718004206E+000
-1.004306316375732E+000;-3.513913644297625E+000
-1.007410407066345E+000;-3.567930458998594E+000
