Ewe/V;"I/mA"
-9.201475381851196E-001;0.000000000000000E+000
-6.191903352737427E-001;0.000000000000000E+000
-9.999588131904602E-001;-2.375719606876373E+001
-9.985649585723877E-001;-1.335856263084959E+001
-9.954044222831726E-001;-8.423781815934916E+000
-9.923279881477356E-001;-7.271850508607798E+000
-9.892706871032715E-001;-6.678560712098287E+000
-9.861767888069153E-001;-6.283375946301163E+000
-9.831573367118835E-001;-5.985101599066411E+000
-9.799460768699646E-001;-5.739669118672822E+000
-9.769839644432068E-001;-5.533689970071178E+000
-9.738488197326660E-001;-5.353934237643525E+000
-9.707389473915100E-001;-5.185685065519337E+000
-9.676877260208130E-001;-5.039280432228596E+000
-9.645959138870239E-001;-4.895919585187727E+000
-9.615248441696167E-001;-4.753986401361402E+000
-9.585345983505249E-001;-4.637255028917238E+000
-9.553996920585632E-001;-4.517240894086086E+000
-9.522994756698608E-001;-4.426024534001279E+000
-9.492064118385315E-001;-4.340335091843158E+000
-9.461385607719421E-001;-4.242369001272692E+000
-9.430904984474182E-001;-4.161420696646758E+000
-9.399525523185730E-001;-4.068332199887323E+000
-9.369083642959595E-001;-3.986061902746059E+000
-9.337056875228882E-001;-3.910227822858715E+000
-9.306920170783997E-001;-3.825709075143774E+000
-9.276295304298401E-001;-3.754489272987911E+000
-9.245157837867737E-001;-3.686551001208080E+000
-9.214805960655212E-001;-3.614698606086190E+000
-9.183782339096069E-001;-3.539299664581470E+000
-9.153652191162109E-001;-3.478551827875187E+000
-9.123364090919495E-001;-3.413709978790969E+000
-9.091456532478333E-001;-3.343851403889978E+000
-9.061542153358459E-001;-3.281272740656874E+000
-9.029313325881958E-001;-3.238411223355850E+000
-8.999850749969482E-001;-3.182141591213099E+000
-8.968227505683899E-001;-3.118673106801291E+000
-8.937520980834961E-001;-3.063530181792295E+000
-8.906542658805847E-001;-3.012825515535139E+000
-8.875342011451721E-001;-2.962694485709164E+000
-8.845945000648499E-001;-2.914082364601974E+000
-8.814640045166016E-001;-2.853926418053066E+000
-8.783634901046753E-001;-2.812715762521407E+000
-8.753675818443298E-001;-2.771339001353162E+000
-8.722442388534546E-001;-2.728792742032915E+000
-8.691655993461609E-001;-2.682021100372982E+000
-8.660893440246582E-001;-2.624834463065625E+000
-8.629866838455200E-001;-2.574021522391767E+000
-8.598814606666565E-001;-2.530366891761741E+000
-8.567677736282349E-001;-2.488222273312054E+000
-8.536837697029114E-001;-2.445927480218643E+000
-8.506666421890259E-001;-2.407364112387627E+000
-8.475567102432251E-001;-2.353172158128807E+000
-8.444684743881226E-001;-2.315346470810555E+000
-8.414057493209839E-001;-2.273734298228199E+000
-8.383991122245789E-001;-2.230928003964124E+000
-8.352386951446533E-001;-2.188590390225222E+000
-8.321763277053833E-001;-2.140062382822553E+000
-8.291096687316895E-001;-2.099804392454901E+000
-8.260140419006348E-001;-2.056890794237297E+000
-8.229066729545593E-001;-2.016323163097283E+000
-8.198883533477783E-001;-1.976590500183079E+000
-8.167535662651062E-001;-1.939573501313127E+000
-8.137313127517700E-001;-1.897567925519901E+000
-8.105850815773010E-001;-1.865008643312201E+000
-8.075382709503174E-001;-1.831251754219899E+000
-8.044458031654358E-001;-1.796727625943916E+000
-8.013448119163513E-001;-1.761265040505942E+000
-7.983424663543701E-001;-1.726361058345001E+000
-7.951949238777161E-001;-1.691782711164718E+000
-7.921909689903259E-001;-1.650775929552539E+000
-7.891441583633423E-001;-1.615127053366976E+000
-7.859563231468201E-001;-1.591502937549041E+000
-7.829783558845520E-001;-1.560270421047187E+000
-7.797808647155762E-001;-1.527282373734240E+000
-7.767372131347656E-001;-1.495713784084252E+000
-7.736786007881165E-001;-1.464072897920573E+000
-7.705405354499817E-001;-1.432708535299138E+000
-7.675812244415283E-001;-1.393960815470367E+000
-7.643976807594299E-001;-1.367872714472747E+000
-7.614015936851501E-001;-1.340320555573097E+000
-7.583101391792297E-001;-1.311876085734376E+000
-7.551498413085938E-001;-1.282895704986311E+000
-7.522068619728088E-001;-1.256224892515187E+000
-7.490285634994507E-001;-1.229339121481939E+000
-7.459489107131958E-001;-1.203574227669314E+000
-7.429506182670593E-001;-1.171320543547345E+000
-7.397232055664063E-001;-1.146991731617173E+000
-7.367843985557556E-001;-1.122414179273864E+000
-7.336389422416687E-001;-1.098868004219983E+000
-7.305814623832703E-001;-1.074912926784577E+000
-7.275229096412659E-001;-1.052172177620840E+000
-7.244092226028442E-001;-1.028493917130756E+000
-7.213686704635620E-001;-1.004118641519124E+000
-7.182551026344299E-001;-9.810896200243100E-001
-7.151879668235779E-001;-9.586156366367771E-001
-7.120977044105530E-001;-9.326968945004008E-001
-7.089824676513672E-001;-9.112470641935193E-001
-7.060246467590332E-001;-8.908929459473924E-001
-7.028410434722900E-001;-8.712501988044155E-001
-7.010540366172791E-001;-8.592662241808180E-001
-7.006343007087708E-001;-8.361927596005518E-001
