Ewe/V;"I/mA"
-6.476548910140991E-001;0.000000000000000E+000
-2.972090542316437E-001;0.000000000000000E+000
-7.006149291992188E-001;-2.957799694624292E+000
-7.025387883186340E-001;-1.066194013866021E+000
-7.056038975715637E-001;-8.191024988963331E-001
-7.087036967277527E-001;-7.801238628722373E-001
-7.117972970008850E-001;-7.664993845237262E-001
-7.147614955902100E-001;-7.615909395202838E-001
-7.179377079010010E-001;-7.605622742593869E-001
-7.209729552268982E-001;-7.641721954602168E-001
-7.240844368934631E-001;-7.679766165697455E-001
-7.271515130996704E-001;-7.726291544326811E-001
-7.301835417747498E-001;-7.781981865691572E-001
-7.333428859710693E-001;-7.849715845984875E-001
-7.363759279251099E-001;-7.940539899011387E-001
-7.394408583641052E-001;-8.013818738442868E-001
-7.425470948219299E-001;-8.089971567246366E-001
-7.455589771270752E-001;-8.172159227973024E-001
-7.487754821777344E-001;-8.259104721815120E-001
-7.517481446266174E-001;-8.346497494571912E-001
-7.548883557319641E-001;-8.445513127341284E-001
-7.579860687255859E-001;-8.548757657957200E-001
-7.609958648681641E-001;-8.658364542809478E-001
-7.641721963882446E-001;-8.755677347637776E-001
-7.671458721160889E-001;-8.860891962383031E-001
-7.702479958534241E-001;-8.982278015459215E-001
-7.733132243156433E-001;-9.096554837567474E-001
-7.763855457305908E-001;-9.232426307889814E-001
-7.794960141181946E-001;-9.402407621852547E-001
-7.825301885604858E-001;-9.519680191334956E-001
-7.856523394584656E-001;-9.629274730363981E-001
-7.887766361236572E-001;-9.740400949483758E-001
-7.917981147766113E-001;-9.855834295370784E-001
-7.949774861335754E-001;-9.969732656608157E-001
-7.979935407638550E-001;-1.009260107686313E+000
-8.010542988777161E-001;-1.022574284485021E+000
-8.041636943817139E-001;-1.035750025203369E+000
-8.071512579917908E-001;-1.047597150886331E+000
-8.103454709053040E-001;-1.059868766018337E+000
-8.133584856987000E-001;-1.071728631685875E+000
-8.164444565773010E-001;-1.077791372039140E+000
-8.195055723190308E-001;-1.086219277530251E+000
-8.225821852684021E-001;-1.098480326364877E+000
-8.257371783256531E-001;-1.111041502970355E+000
-8.287099003791809E-001;-1.123690856827631E+000
-8.318734169006348E-001;-1.135536819243509E+000
-8.348959088325500E-001;-1.147859043083781E+000
-8.379566073417664E-001;-1.159970744181951E+000
-8.410701751708984E-001;-1.172144038257590E+000
-8.441087007522583E-001;-1.183968468277783E+000
-8.472710847854614E-001;-1.196214292806886E+000
-8.503434062004089E-001;-1.209220331386867E+000
-8.533797264099121E-001;-1.220398954075893E+000
-8.564933538436890E-001;-1.232018442729819E+000
-8.595222234725952E-001;-1.244087261326968E+000
-8.626158833503723E-001;-1.258133080851117E+000
-8.657224774360657E-001;-1.271038421931021E+000
-8.688212633132935E-001;-1.282213202876053E+000
-8.718639016151428E-001;-1.293363112180666E+000
-8.749266266822815E-001;-1.304957471761018E+000
-8.780350685119629E-001;-1.316488542136227E+000
-8.811084032058716E-001;-1.328940403056501E+000
-8.842390775680542E-001;-1.339500591015479E+000
-8.873813748359680E-001;-1.350390349147151E+000
-8.902958035469055E-001;-1.361631642126467E+000
-8.934709429740906E-001;-1.372505285599846E+000
-8.964849710464478E-001;-1.384403684599762E+000
-8.995636105537415E-001;-1.396105140056871E+000
-9.026615023612976E-001;-1.407656350112308E+000
-9.056563377380371E-001;-1.421914445426402E+000
-9.088473916053772E-001;-1.435647623747681E+000
-9.119347333908081E-001;-1.452136792793031E+000
-9.149352908134460E-001;-1.466918757081750E+000
-9.181528091430664E-001;-1.480398613481800E+000
-9.211446046829224E-001;-1.497056580079690E+000
-9.241851568222046E-001;-1.512672063398256E+000
-9.273050427436829E-001;-1.530537815856013E+000
-9.303064942359924E-001;-1.550625372598439E+000
-9.335421323776245E-001;-1.568909784815608E+000
-9.365254044532776E-001;-1.590271851000162E+000
-9.396347403526306E-001;-1.612106397940966E+000
-9.427255988121033E-001;-1.639320093762393E+000
-9.457893967628479E-001;-1.662739749353499E+000
-9.489179849624634E-001;-1.689304615433288E+000
-9.519138932228088E-001;-1.716737260146927E+000
-9.550847411155701E-001;-1.744841802989179E+000
-9.581518769264221E-001;-1.774682648116111E+000
-9.611747860908508E-001;-1.810193616570459E+000
-9.643477797508240E-001;-1.845850085483498E+000
-9.673151969909668E-001;-1.881199604327159E+000
-9.704596400260925E-001;-1.919255404983215E+000
-9.734545946121216E-001;-1.957026207719103E+000
-9.766221046447754E-001;-2.001705864779970E+000
