Ewe/V;"I/mA"
2.006724178791046E-001;0.000000000000000E+000
2.111272215843201E-001;0.000000000000000E+000
1.993560343980789E-001;-6.221310095861554E-002
2.011284083127975E-001;-1.038483863041456E-002
2.042594701051712E-001;1.041885308115456E-003
2.072820961475372E-001;6.617802638503825E-003
2.104233056306839E-001;1.125461160148751E-002
2.134786695241928E-001;1.553872724355629E-002
2.165425270795822E-001;1.937362817372373E-002
2.196042686700821E-001;2.322350055544845E-002
2.226893156766891E-001;2.670674742794665E-002
2.257934361696243E-001;3.003869498439682E-002
2.288159430027008E-001;3.340009725375859E-002
2.318935841321945E-001;3.658789017968381E-002
2.349998503923416E-001;3.970339688171343E-002
2.380859702825546E-001;4.277549694934574E-002
2.412154823541641E-001;4.581529617583763E-002
2.442348599433899E-001;4.889585069062351E-002
2.473665475845337E-001;5.194292794563626E-002
2.504515647888184E-001;5.488551687282717E-002
2.535344958305359E-001;5.777195799208945E-002
2.566386461257935E-001;6.051264807777390E-002
2.596271932125092E-001;6.343011315488334E-002
2.627144157886505E-001;6.696636526662902E-002
2.657708227634430E-001;6.956297173827179E-002
2.688368260860443E-001;7.180013502354844E-002
2.719843685626984E-001;7.467653341152891E-002
2.750164568424225E-001;7.736103935177063E-002
2.781958281993866E-001;8.028717463525059E-002
2.812437415122986E-001;8.319198501000402E-002
2.842885553836823E-001;8.574091900504111E-002
2.874212861061096E-001;8.860013897702990E-002
2.903939783573151E-001;9.127893197051518E-002
2.935511469841003E-001;9.406079154603786E-002
2.965651452541351E-001;9.688171970227133E-002
2.996713817119598E-001;9.956448776117011E-002
3.028242886066437E-001;1.022545980673178E-001
3.058330118656158E-001;1.049554368022647E-001
3.089254796504974E-001;1.077466972794459E-001
3.119914531707764E-001;1.106892252217344E-001
3.150595426559448E-001;1.136901993691399E-001
3.182675540447235E-001;1.169901309297319E-001
3.212339282035828E-001;1.206138211856773E-001
3.243825435638428E-001;1.247142497968843E-001
3.274739682674408E-001;1.283073784605571E-001
3.305155336856842E-001;1.326469888070259E-001
3.336641788482666E-001;1.370998571276170E-001
3.367291092872620E-001;1.419786453997114E-001
3.397685587406158E-001;1.450996206447139E-001
3.428196609020233E-001;1.477786133486985E-001
3.459301590919495E-001;1.502397050661199E-001
3.489495813846588E-001;1.531714699626598E-001
3.520335257053375E-001;1.561362443614415E-001
3.551376461982727E-001;1.595823751460637E-001
3.583021759986877E-001;1.629775062434113E-001
3.613458871841431E-001;1.667552162190515E-001
3.643737137317657E-001;1.706341211645831E-001
3.674248754978180E-001;1.751660240093675E-001
3.705851435661316E-001;1.842020459826416E-001
3.736532628536224E-001;1.900792900058959E-001
3.766407966613770E-001;1.918590319365938E-001
3.798106312751770E-001;1.945097787531820E-001
3.828373849391937E-001;1.985528131686540E-001
3.859425783157349E-001;2.035909356182288E-001
3.889661431312561E-001;2.095930706059064E-001
3.921116292476654E-001;2.143717601155184E-001
3.951701521873474E-001;2.185905600385858E-001
3.982869982719421E-001;2.233174444848544E-001
4.014144539833069E-001;2.289400937752841E-001
4.044327735900879E-001;2.348483381303195E-001
4.074997603893280E-001;2.415001450158512E-001
4.106081128120422E-001;2.491081474382586E-001
4.136115610599518E-001;2.577097899673895E-001
4.167532026767731E-001;2.720913829487559E-001
4.198318421840668E-001;2.879960597464475E-001
4.228967428207397E-001;3.141655152510774E-001
4.260104298591614E-001;3.644282892795960E-001
4.290308356285095E-001;4.467965914988428E-001
4.322333335876465E-001;5.719280462134826E-001
4.352659881114960E-001;6.820659777027069E-001
4.383315145969391E-001;7.599882297083269E-001
4.413835406303406E-001;8.329568471962574E-001
4.444240629673004E-001;8.914652058690002E-001
4.475578367710114E-001;9.554018036675025E-001
4.505572021007538E-001;1.039785287303141E+000
4.537410736083984E-001;1.106018081785670E+000
4.567487835884094E-001;1.162858990017245E+000
4.598062634468079E-001;1.206447279747003E+000
4.629491567611694E-001;1.249082304219355E+000
