Ewe/V;"I/mA"
-5.974381789565086E-002;0.000000000000000E+000
1.714638322591782E-001;0.000000000000000E+000
9.993997961282730E-002;-5.530856640942126E+000
1.016190797090530E-001;-2.159444121007956E+000
1.047327965497971E-001;-1.103125256108335E+000
1.077821180224419E-001;-8.023328928805586E-001
1.108812540769577E-001;-6.436785560248950E-001
1.140143051743507E-001;-5.370474501245401E-001
1.170381829142571E-001;-4.563906273538674E-001
1.201563850045204E-001;-3.884578666531782E-001
1.232712715864182E-001;-3.295380636872585E-001
1.262656450271606E-001;-2.755424630078789E-001
1.295046508312225E-001;-2.249084297215653E-001
1.325179636478424E-001;-1.769840150407365E-001
1.355227380990982E-001;-1.297844676544750E-001
1.386165767908096E-001;-8.514281305324917E-002
1.416141986846924E-001;-4.021363664803584E-002
1.447819918394089E-001;4.526903813716138E-003
1.479139775037766E-001;4.691325472145497E-002
1.508795768022537E-001;8.842519683379789E-002
1.540726423263550E-001;1.289045603600290E-001
1.570672392845154E-001;1.653014328384166E-001
1.602331250905991E-001;2.010543447635098E-001
1.633724570274353E-001;2.317388905234741E-001
1.663137525320053E-001;2.589622968070890E-001
1.694796681404114E-001;2.833661615388428E-001
1.725005507469177E-001;3.034136048703515E-001
1.755655705928802E-001;3.209071801239825E-001
1.787601113319397E-001;3.336660310698547E-001
1.816345304250717E-001;3.453036950839232E-001
1.848174035549164E-001;3.557870735909363E-001
1.878688484430313E-001;3.628928058401761E-001
1.909308582544327E-001;3.684524640600428E-001
1.941325664520264E-001;3.737229442123668E-001
1.971704661846161E-001;3.769478163671995E-001
2.002144902944565E-001;3.800370310798975E-001
2.033516913652420E-001;3.830847378482187E-001
2.063438743352890E-001;3.850460443589050E-001
2.094260305166245E-001;3.884847972406229E-001
2.126114070415497E-001;3.920331288881808E-001
2.155713289976120E-001;3.956495427045992E-001
2.186980098485947E-001;3.989260740785103E-001
2.217155247926712E-001;4.048347589650207E-001
2.248194962739944E-001;4.112319637156390E-001
2.279169857501984E-001;4.180027306139240E-001
2.309620380401611E-001;4.245648562764437E-001
2.341775894165039E-001;4.333352414585887E-001
2.372578382492065E-001;4.420247249651874E-001
2.402276396751404E-001;4.499201081722122E-001
2.433778941631317E-001;4.589115069422964E-001
2.464555650949478E-001;4.666667532919213E-001
2.494964152574539E-001;4.752557148245939E-001
2.525785863399506E-001;4.857283061714242E-001
2.555770277976990E-001;4.940188120675764E-001
2.587599158287048E-001;5.026374376532399E-001
2.618070542812347E-001;5.135917889414472E-001
2.649218440055847E-001;5.238947945278865E-001
2.680361270904541E-001;5.351189640961795E-001
2.710578739643097E-001;5.455476616134249E-001
2.741687893867493E-001;5.569754222448451E-001
2.772116363048553E-001;5.691892039326101E-001
2.803244888782501E-001;5.805016252764039E-001
2.834228873252869E-001;5.973050948780525E-001
2.864825129508972E-001;6.082787997113632E-001
2.894311547279358E-001;6.208716007855080E-001
2.926977276802063E-001;6.355126607224673E-001
2.956744432449341E-001;6.474656520494189E-001
2.987465560436249E-001;6.624625879364232E-001
3.018605113029480E-001;6.816417519796656E-001
