Ewe/V;"I/mA"
-2.328204512596130E-001;0.000000000000000E+000
1.560105532407761E-001;0.000000000000000E+000
9.967289119958878E-002;-5.360421091318130E-001
1.013011261820793E-001;-1.626797047311275E-001
1.044211834669113E-001;-1.235458877232869E-001
1.075288057327271E-001;-1.116176706368358E-001
1.105389073491097E-001;-1.024729928081523E-001
1.136831864714623E-001;-9.413726533734479E-002
1.167954653501511E-001;-8.636367145908530E-002
1.197801306843758E-001;-7.906229879492316E-002
1.229575872421265E-001;-7.224016160013091E-002
1.259275227785110E-001;-6.566202604468541E-002
1.291019022464752E-001;-5.952028609503612E-002
1.321662962436676E-001;-5.361972396099748E-002
1.351973563432693E-001;-4.785647495468082E-002
1.383844614028931E-001;-4.233549509251225E-002
1.413081139326096E-001;-3.705654242896700E-002
1.444248110055923E-001;-3.190158557347567E-002
1.475567817687988E-001;-2.697424748735291E-002
1.505764275789261E-001;-2.214969391974170E-002
1.536571681499481E-001;-1.758212086719074E-002
1.567566692829132E-001;-1.308858413734536E-002
1.598801910877228E-001;-8.686244420951818E-003
1.629962325096130E-001;-4.386119539521311E-003
1.660466641187668E-001;-3.328740064586105E-004
1.691574454307556E-001;3.802548325766243E-003
1.722123771905899E-001;7.707379691443861E-003
1.752475947141647E-001;1.156085349141281E-002
1.784113943576813E-001;1.514650795616426E-002
1.814077198505402E-001;1.890434769433108E-002
1.844597458839417E-001;2.260026356342378E-002
1.875879615545273E-001;2.623209298062018E-002
1.906754374504089E-001;2.972401598712693E-002
1.937319785356522E-001;3.327130423664448E-002
1.967761963605881E-001;3.662396708733440E-002
1.998710781335831E-001;4.000507514239549E-002
2.030148655176163E-001;4.325335102200246E-002
2.060852646827698E-001;4.661613919970498E-002
2.091239839792252E-001;4.986832207948649E-002
2.122775763273239E-001;5.312509702982982E-002
2.152575701475143E-001;5.636922868012384E-002
2.183535397052765E-001;5.934687754770551E-002
2.214823365211487E-001;6.240136600776558E-002
2.244856804609299E-001;6.558983439080546E-002
2.276276051998138E-001;6.832415670708902E-002
2.306440770626068E-001;7.157638406595712E-002
2.337559461593628E-001;7.461318215609769E-002
2.369504570960999E-001;7.763046526580042E-002
2.399965673685074E-001;8.057979239033397E-002
2.430123537778854E-001;8.350532169314540E-002
2.460984140634537E-001;8.610618817191523E-002
2.491996586322784E-001;8.902188519461562E-002
2.523072659969330E-001;9.181174818902349E-002
2.553656399250031E-001;9.454935315384128E-002
2.584207355976105E-001;9.739429605755756E-002
2.615007758140564E-001;1.002058475048957E-001
2.645584940910339E-001;1.043963630616702E-001
2.676704525947571E-001;1.066383674813962E-001
2.707399129867554E-001;1.091849630178510E-001
2.738338708877563E-001;1.119754536323663E-001
2.769084870815277E-001;1.148486905890771E-001
2.800076305866241E-001;1.178156581612052E-001
2.831045985221863E-001;1.205490594174843E-001
2.861709296703339E-001;1.233960783682608E-001
2.892054021358490E-001;1.260861070712331E-001
2.923766076564789E-001;1.288848844464960E-001
2.953927218914032E-001;1.314822762242085E-001
2.984402477741241E-001;1.343636509434429E-001
3.015308976173401E-001;1.370527303796754E-001
3.046003878116608E-001;1.398731776543239E-001
3.076867461204529E-001;1.427970786679134E-001
3.107869625091553E-001;1.466989332893740E-001
3.138386607170105E-001;1.504337989073719E-001
3.170117139816284E-001;1.527337382534997E-001
3.200674057006836E-001;1.549319939437417E-001
3.231601417064667E-001;1.577807196133854E-001
3.262450098991394E-001;1.610146502506478E-001
3.292937576770782E-001;1.641307791252098E-001
3.323494791984558E-001;1.673923820945262E-001
3.354558944702148E-001;1.707614613732193E-001
3.384534120559692E-001;1.740740005711969E-001
3.416426181793213E-001;1.775450691348766E-001
3.447047770023346E-001;1.807511265277544E-001
3.477613627910614E-001;1.840586825866497E-001
3.508372008800507E-001;1.877746779962703E-001
3.538741767406464E-001;1.913676565459907E-001
3.570450246334076E-001;1.956827836272033E-001
3.600975275039673E-001;1.991457098120217E-001
3.631924092769623E-001;2.032607283774719E-001
3.662964701652527E-001;2.075296034632912E-001
3.693016469478607E-001;2.114719275457626E-001
3.724760711193085E-001;2.157910998472978E-001
3.755433559417725E-001;2.201132906503230E-001
3.785057961940765E-001;2.250007587400011E-001
3.816632032394409E-001;2.301807173701080E-001
3.847213089466095E-001;2.342905458614428E-001
3.877088427543640E-001;2.396185188786930E-001
3.909425735473633E-001;2.457155773714019E-001
3.939039409160614E-001;2.523765452121047E-001
3.971436023712158E-001;2.577379645815160E-001
4.001827239990234E-001;2.629058295334876E-001
4.031758904457092E-001;2.693351469433072E-001
4.063393771648407E-001;2.764901190006257E-001
4.093762934207916E-001;2.829620215438067E-001
4.124224483966827E-001;2.905905158826450E-001
4.156137704849243E-001;2.979953985775063E-001
4.185708761215210E-001;3.099309539000585E-001
4.217314124107361E-001;3.260684956430677E-001
4.247961342334747E-001;3.524973958304429E-001
4.278512895107269E-001;4.032202174220094E-001
4.309515058994293E-001;4.925463112984794E-001
4.339446425437927E-001;6.187047968919797E-001
4.371164739131927E-001;7.136360969338136E-001
4.402075111865997E-001;7.611270726352082E-001
4.432165622711182E-001;8.020897125984945E-001
4.463156759738922E-001;8.595097601346104E-001
4.493926167488098E-001;9.209621718030547E-001
4.524991512298584E-001;9.866947572254388E-001
4.555615782737732E-001;1.047417601702964E+000
4.586264193058014E-001;1.095308972925697E+000
4.616821408271790E-001;1.135036311240061E+000
4.647833704948425E-001;1.169214842745861E+000
4.679010510444641E-001;1.200514564084131E+000
4.709795117378235E-001;1.234745715995103E+000
4.740362167358398E-001;1.271656008588330E+000
4.770926535129547E-001;1.312997670304551E+000
4.803224503993988E-001;1.362035045469066E+000
4.832530021667480E-001;1.413952232461740E+000
4.863374531269073E-001;1.471154115818615E+000
4.894428551197052E-001;1.535032866047861E+000
4.925250113010406E-001;1.602560635795849E+000
4.956224262714386E-001;1.674743924773797E+000
4.986873269081116E-001;1.756679170028758E+000
5.017471313476563E-001;1.845827313358056E+000
5.048505067825317E-001;1.942628190849955E+000
5.078465938568115E-001;2.045750059157676E+000
5.110381245613098E-001;2.159246826647433E+000
5.140917301177979E-001;2.281255785166529E+000
5.171241760253906E-001;2.409553149669456E+000
5.202730298042297E-001;2.553370559187115E+000
5.233075618743896E-001;2.707229820686855E+000
5.264356732368469E-001;2.881381282165068E+000
5.295290946960449E-001;3.077888727188104E+000
5.324904918670654E-001;3.285093515914138E+000
5.356330275535584E-001;3.498318482827877E+000
