Ewe/V;"I/mA"
3.840749561786652E-001;0.000000000000000E+000
3.910338282585144E-001;0.000000000000000E+000
3.935330510139465E-001;0.000000000000000E+000
3.956125676631927E-001;0.000000000000000E+000
3.965283334255219E-001;0.000000000000000E+000
3.973868489265442E-001;0.000000000000000E+000
3.979973495006561E-001;0.000000000000000E+000
3.985315263271332E-001;0.000000000000000E+000
3.993137180805206E-001;0.000000000000000E+000
3.992374241352081E-001;0.000000000000000E+000
3.996952772140503E-001;0.000000000000000E+000
4.003439545631409E-001;0.000000000000000E+000
4.003439545631409E-001;0.000000000000000E+000
4.006873369216919E-001;0.000000000000000E+000
4.004584252834320E-001;0.000000000000000E+000
4.008209109306335E-001;0.000000000000000E+000
4.011642932891846E-001;0.000000000000000E+000
4.010498225688934E-001;0.000000000000000E+000
4.015649557113647E-001;0.000000000000000E+000
4.011261463165283E-001;0.000000000000000E+000
4.016603231430054E-001;0.000000000000000E+000
4.014695584774017E-001;0.000000000000000E+000
4.014695584774017E-001;0.000000000000000E+000
4.016984999179840E-001;0.000000000000000E+000
4.017366468906403E-001;0.000000000000000E+000
4.018320441246033E-001;0.000000000000000E+000
4.019083380699158E-001;0.000000000000000E+000
4.016031026840210E-001;0.000000000000000E+000
4.020418822765350E-001;0.000000000000000E+000
4.016794264316559E-001;0.000000000000000E+000
4.022326767444611E-001;0.000000000000000E+000
4.019846618175507E-001;0.000000000000000E+000
4.016603231430054E-001;0.000000000000000E+000
4.019846618175507E-001;0.000000000000000E+000
4.015649557113647E-001;0.000000000000000E+000
4.021563529968262E-001;0.000000000000000E+000
4.019083380699158E-001;0.000000000000000E+000
4.017366468906403E-001;0.000000000000000E+000
4.020037353038788E-001;0.000000000000000E+000
4.016603231430054E-001;0.000000000000000E+000
4.020418822765350E-001;0.000000000000000E+000
4.015649557113647E-001;0.000000000000000E+000
4.015840291976929E-001;0.000000000000000E+000
4.018320441246033E-001;0.000000000000000E+000
4.013741612434387E-001;0.000000000000000E+000
4.019083380699158E-001;0.000000000000000E+000
4.017557203769684E-001;0.000000000000000E+000
4.014695584774017E-001;0.000000000000000E+000
4.016031026840210E-001;0.000000000000000E+000
4.014504849910736E-001;0.000000000000000E+000
4.013550877571106E-001;0.000000000000000E+000
1.997220218181610E-001;-1.432834011316299E+001
2.014063000679016E-001;-8.723568372009993E+000
2.046510130167007E-001;-3.797300698444673E+000
2.079596072435379E-001;-1.678056686388416E+000
2.109740376472473E-001;-9.919511243434442E-001
2.140906453132629E-001;-7.332552403707080E-001
2.172245830297470E-001;-5.831502734768521E-001
2.201764732599258E-001;-4.803371880046390E-001
2.233145087957382E-001;-4.058190970281563E-001
2.263681888580322E-001;-3.468068735596210E-001
2.294924408197403E-001;-3.005928288371376E-001
2.325955033302307E-001;-2.624679254559772E-001
2.355576157569885E-001;-2.303679506329401E-001
2.388005852699280E-001;-2.028536959691015E-001
2.417587190866470E-001;-1.785178174196170E-001
2.448947578668594E-001;-1.577253822307136E-001
2.479766458272934E-001;-1.393943373535014E-001
2.509450912475586E-001;-1.230049487494056E-001
2.541552186012268E-001;-1.080257711855910E-001
2.572062909603119E-001;-9.458222231618016E-002
2.602193057537079E-001;-8.206628297270399E-002
2.634548842906952E-001;-7.050410080631964E-002
2.663820087909698E-001;-5.968799387214874E-002
2.696101367473602E-001;-4.946368604960091E-002
2.725732922554016E-001;-3.981030832349031E-002
2.756519615650177E-001;-3.066758748939924E-002
2.787730693817139E-001;-2.178057811143216E-002
2.818358540534973E-001;-1.337930306994783E-002
2.849113643169403E-001;-5.235845416555834E-003
2.880070209503174E-001;2.677952722908758E-003
2.911210954189301E-001;1.176825285531158E-002
2.941870391368866E-001;1.861773352242885E-002
2.972424328327179E-001;2.575333011888609E-002
3.003412187099457E-001;3.307517858574505E-002
3.033690452575684E-001;4.032551116926028E-002
3.064254820346832E-001;4.742482567930328E-002
3.095921277999878E-001;5.451430687202935E-002
3.125415444374084E-001;6.168916280567804E-002
3.158152401447296E-001;6.899743565138738E-002
3.188664019107819E-001;7.604201887823245E-002
3.218963444232941E-001;8.309679951601723E-002
3.250110745429993E-001;9.007018745338963E-002
3.280304074287415E-001;9.713669305335193E-002
3.312129378318787E-001;1.043266665013165E-001
3.342566788196564E-001;1.114322198307067E-001
3.372950851917267E-001;1.184973206228017E-001
3.404023945331573E-001;1.259229186244425E-001
3.434121608734131E-001;1.334431326751681E-001
3.465724587440491E-001;1.410257309076055E-001
3.496003150939941E-001;1.488066793404927E-001
3.525931537151337E-001;1.567076118445452E-001
3.557640612125397E-001;1.647589162974126E-001
3.588321506977081E-001;1.726754143233008E-001
3.620518147945404E-001;1.810812028952755E-001
3.649534583091736E-001;1.915208568617268E-001
3.680887520313263E-001;1.998602696813707E-001
3.711759150028229E-001;2.084593287879359E-001
3.741910159587860E-001;2.170430594503583E-001
3.773417770862579E-001;2.264120916524881E-001
3.804183602333069E-001;2.361545469808251E-001
3.835479319095612E-001;2.459129658881691E-001
3.866043388843536E-001;2.565324612873395E-001
3.896459341049194E-001;2.672464770983973E-001
3.926917910575867E-001;2.784524668465576E-001
3.957821428775787E-001;2.904865046385687E-001
3.989371657371521E-001;3.027417430891508E-001
4.020348787307739E-001;3.158219562105300E-001
4.050044417381287E-001;3.301939124237547E-001
4.081329405307770E-001;3.458559751215344E-001
4.112550616264343E-001;3.643999211658979E-001
4.142822325229645E-001;3.927517257741564E-001
4.173439443111420E-001;4.219116070929383E-001
4.204141199588776E-001;4.706935116952558E-001
4.235352575778961E-001;5.598915995530476E-001
4.265729486942291E-001;7.562297149145589E-001
4.297761023044586E-001;1.289018987193653E+000
4.328908920288086E-001;2.049867655111189E+000
4.358142018318176E-001;2.853183705946524E+000
4.389556348323822E-001;3.587327854991180E+000
4.419567286968231E-001;4.218190050622738E+000
4.451906383037567E-001;4.734008730413290E+000
4.481544494628906E-001;5.025866142771683E+000
4.511796534061432E-001;5.162446002629510E+000
4.543229937553406E-001;5.111005095507778E+000
4.573614895343781E-001;4.993451003364278E+000
4.604331851005554E-001;4.715967005457330E+000
4.635729491710663E-001;4.412979284993199E+000
4.666438400745392E-001;4.181876232920867E+000
4.696889221668243E-001;3.896113013662571E+000
4.727981090545654E-001;3.634332992980049E+000
4.757615029811859E-001;3.442682761231668E+000
4.790118932723999E-001;3.206235627375497E+000
4.820914566516876E-001;2.995135859940731E+000
4.850444197654724E-001;2.845135423232062E+000
4.882175922393799E-001;2.680885740718413E+000
4.912400841712952E-001;2.548321821613939E+000
4.943159222602844E-001;2.461912885857263E+000
4.974615275859833E-001;2.359192371958968E+000
5.004466772079468E-001;2.257009410187386E+000
5.036482810974121E-001;2.202691280818598E+000
5.067037940025330E-001;2.150054695718250E+000
5.097907185554504E-001;2.101309201411709E+000
5.128819346427917E-001;2.056209376931054E+000
5.159322619438171E-001;2.021550739591937E+000
5.190337300300598E-001;1.960583751779723E+000
5.221768021583557E-001;1.962135795743767E+000
5.251409411430359E-001;1.953275166960808E+000
5.282599329948425E-001;1.946631058227439E+000
5.312856435775757E-001;1.945063287511200E+000
5.343282818794250E-001;1.952154402267153E+000
5.374811291694641E-001;1.965352362192959E+000
5.405376553535461E-001;1.983033274061906E+000
5.436311960220337E-001;2.027426872733010E+000
5.467144250869751E-001;2.052183014095441E+000
5.497962832450867E-001;2.089613427106833E+000
5.529386401176453E-001;2.135501086957586E+000
5.559103488922119E-001;2.219290602162914E+000
5.590360164642334E-001;2.292502383249719E+000
5.621394515037537E-001;2.412146877480090E+000
5.651683211326599E-001;2.554236262700364E+000
5.683035850524902E-001;2.732279309463779E+000
5.713290572166443E-001;2.957228162739179E+000
5.744561553001404E-001;3.247636558784114E+000
5.775476694107056E-001;3.597899616586083E+000
5.806279778480530E-001;4.039616997298452E+000
5.837177038192749E-001;4.569175543592237E+000
5.867341160774231E-001;5.233802356706477E+000
5.898623466491699E-001;6.013814630012078E+000
5.928617715835571E-001;6.956017496831834E+000
5.959909558296204E-001;8.086168365789007E+000
5.991402268409729E-001;9.410936344117065E+000
6.021185517311096E-001;1.097792045585285E+001
6.052737236022949E-001;1.274534514381033E+001
6.082780361175537E-001;1.489044679369987E+001
6.113809347152710E-001;1.731934319123758E+001
6.145704984664917E-001;2.014492994295493E+001
6.175583004951477E-001;2.334840459435571E+001
6.206480860710144E-001;2.690830958679200E+001
6.237118840217590E-001;3.088618502774557E+001
6.267451643943787E-001;3.551782833299762E+001
6.299185156822205E-001;4.073089632275924E+001
6.329121589660645E-001;4.650879450559876E+001
6.360499858856201E-001;5.309466984633121E+001
6.390930414199829E-001;6.013429101367365E+001
6.421892642974854E-001;6.767438527709237E+001
6.452618837356567E-001;7.593260200811594E+001
6.483402848243713E-001;8.443172760536413E+001
6.514095067977905E-001;9.457811482811417E+001
6.544840931892395E-001;1.045332343649884E+002
6.574878096580505E-001;1.144882655765679E+002
6.606500744819641E-001;1.235335180383454E+002
6.636662483215332E-001;1.317531442813312E+002
