Ewe/V;"I/mA"
-1.933096796274185E-001;0.000000000000000E+000
9.539939463138580E-002;0.000000000000000E+000
9.940579533576965E-002;3.165593689095364E-002
1.013467982411385E-001;-7.888958896761049E-004
1.043872833251953E-001;-3.011920542554235E-003
1.076274663209915E-001;5.857304571267249E-004
1.108918488025665E-001;6.172714414023769E-003
1.139687150716782E-001;1.269881172346651E-002
1.171335726976395E-001;1.959667916494393E-002
1.201489642262459E-001;2.653221916277959E-002
1.231704503297806E-001;3.320930277310619E-002
1.263090670108795E-001;3.977046513645541E-002
1.294325888156891E-001;4.647817909000851E-002
1.324237436056137E-001;5.298773690870318E-002
1.355767995119095E-001;5.937038953503504E-002
1.386006772518158E-001;6.536295858562002E-002
1.417489498853683E-001;7.126218738643880E-002
1.447427719831467E-001;7.718615472169899E-002
1.477984488010406E-001;8.297933194195695E-002
1.509590446949005E-001;8.876264335268713E-002
1.539590954780579E-001;9.449936204655818E-002
1.571753323078156E-001;1.001684222072471E-001
1.601971089839935E-001;1.055699243333852E-001
1.632261127233505E-001;1.106550913810630E-001
1.664176136255264E-001;1.158134629888296E-001
1.694128811359406E-001;1.208705353549320E-001
1.724476069211960E-001;1.258817554789635E-001
1.756524890661240E-001;1.309210742495495E-001
1.786689311265945E-001;1.356715379217559E-001
1.817277967929840E-001;1.405314710866552E-001
1.847930252552032E-001;1.454466560910566E-001
1.878116130828857E-001;1.501547941305930E-001
1.910093277692795E-001;1.549393056769908E-001
1.940255165100098E-001;1.593028870049913E-001
1.971121877431870E-001;1.636584006706703E-001
2.002325057983398E-001;1.684123130550812E-001
2.032543122768402E-001;1.727881711279530E-001
2.064445465803146E-001;1.770428078664983E-001
2.093804627656937E-001;1.819058075946662E-001
2.125011384487152E-001;1.869408397674031E-001
2.156635224819183E-001;1.916752991659330E-001
2.186672687530518E-001;1.958555231535204E-001
2.217589765787125E-001;2.000785120934889E-001
2.248428314924240E-001;2.044337727293311E-001
2.279222756624222E-001;2.078301300551760E-001
2.310002148151398E-001;2.114252146398723E-001
2.340314090251923E-001;2.149960904318156E-001
2.370967268943787E-001;2.188000657471776E-001
2.403357475996017E-001;2.226022240407910E-001
2.433576881885529E-001;2.262365632901702E-001
2.465160191059113E-001;2.301028390819719E-001
2.495176196098328E-001;2.332719952518643E-001
2.525245249271393E-001;2.370063542248584E-001
2.556904256343842E-001;2.402856597230310E-001
2.586750984191895E-001;2.437824401972803E-001
2.618251144886017E-001;2.470246820619637E-001
2.648900747299194E-001;2.505377472036256E-001
2.679481208324432E-001;2.536975208084007E-001
2.710652649402618E-001;2.568414339757563E-001
