Ewe/V;"I/mA"
1.799652129411697E-001;0.000000000000000E+000
2.423008531332016E-001;0.000000000000000E+000
2.790071666240692E-001;0.000000000000000E+000
3.042856454849243E-001;0.000000000000000E+000
3.235163986682892E-001;0.000000000000000E+000
3.377677500247955E-001;0.000000000000000E+000
3.491764366626740E-001;0.000000000000000E+000
3.581431508064270E-001;0.000000000000000E+000
3.652592897415161E-001;0.000000000000000E+000
3.713261485099792E-001;0.000000000000000E+000
3.754660785198212E-001;0.000000000000000E+000
3.795106410980225E-001;0.000000000000000E+000
3.827730119228363E-001;0.000000000000000E+000
3.851386904716492E-001;0.000000000000000E+000
3.875043690204620E-001;0.000000000000000E+000
3.891641795635223E-001;0.000000000000000E+000
3.909193575382233E-001;0.000000000000000E+000
3.922548294067383E-001;0.000000000000000E+000
3.931324183940887E-001;0.000000000000000E+000
3.945823609828949E-001;0.000000000000000E+000
3.948494493961334E-001;0.000000000000000E+000
3.961085975170136E-001;0.000000000000000E+000
3.966046273708344E-001;0.000000000000000E+000
3.966809511184692E-001;0.000000000000000E+000
3.976920843124390E-001;0.000000000000000E+000
3.976157605648041E-001;0.000000000000000E+000
3.983789086341858E-001;0.000000000000000E+000
3.985505998134613E-001;0.000000000000000E+000
3.984170556068420E-001;0.000000000000000E+000
3.990657031536102E-001;0.000000000000000E+000
3.987795412540436E-001;0.000000000000000E+000
3.995426595211029E-001;0.000000000000000E+000
3.993327915668488E-001;0.000000000000000E+000
3.994854390621185E-001;0.000000000000000E+000
3.996762037277222E-001;0.000000000000000E+000
3.995426595211029E-001;0.000000000000000E+000
3.998669981956482E-001;0.000000000000000E+000
3.998288214206696E-001;0.000000000000000E+000
3.995617330074310E-001;0.000000000000000E+000
4.000386893749237E-001;0.000000000000000E+000
3.996952772140503E-001;0.000000000000000E+000
3.998288214206696E-001;0.000000000000000E+000
3.997143805027008E-001;0.000000000000000E+000
3.994091153144836E-001;0.000000000000000E+000
3.997906744480133E-001;0.000000000000000E+000
3.993900418281555E-001;0.000000000000000E+000
3.997334539890289E-001;0.000000000000000E+000
3.991420269012451E-001;0.000000000000000E+000
3.989894092082977E-001;0.000000000000000E+000
3.992183506488800E-001;0.000000000000000E+000
3.983789086341858E-001;0.000000000000000E+000
1.999346613883972E-001;-2.748808569218742E+000
2.014738619327545E-001;-1.056643329748461E+000
2.044806033372879E-001;-6.166108040596363E-001
2.075678557157516E-001;-4.470769046754661E-001
2.107674926519394E-001;-3.451682441359774E-001
2.137556076049805E-001;-2.750427625156444E-001
2.168788164854050E-001;-2.232796351865605E-001
2.198918014764786E-001;-1.824557958239341E-001
2.230084240436554E-001;-1.480855963422265E-001
2.261142134666443E-001;-1.196743482906417E-001
2.292215377092361E-001;-9.486415539680526E-002
2.322726696729660E-001;-7.279283054089447E-002
2.353375703096390E-001;-5.342645634670057E-002
2.384480535984039E-001;-3.612762027471561E-002
2.415119260549545E-001;-2.051980074263832E-002
2.445386499166489E-001;-6.378585599656775E-003
2.476594299077988E-001;7.225196028578296E-003
2.506974935531616E-001;1.896764495328757E-002
2.537539303302765E-001;2.981576361578611E-002
2.569481432437897E-001;3.993144285353015E-002
2.599356770515442E-001;4.923944179911512E-002
2.630864381790161E-001;5.784054778752723E-002
2.661036550998688E-001;6.622274663346572E-002
2.692427933216095E-001;7.400525293124444E-002
2.722695469856262E-001;8.173426161961772E-002
2.753789424896240E-001;8.902382212938276E-002
2.784819900989532E-001;9.561576947177186E-002
2.815543711185455E-001;1.021414632498376E-001
2.845567464828491E-001;1.081237699418600E-001
2.877340018749237E-001;1.141145983772518E-001
2.907077372074127E-001;1.197839846131239E-001
2.939496934413910E-001;1.249583320850669E-001
2.969085872173309E-001;1.299984463470789E-001
2.999830543994904E-001;1.354101549101046E-001
3.031104803085327E-001;1.405575701566126E-001
3.061414659023285E-001;1.451992954145269E-001
3.092615306377411E-001;1.494538649419703E-001
3.123593032360077E-001;1.541504945990226E-001
3.153955638408661E-001;1.591471414889811E-001
3.185240626335144E-001;1.634930386611386E-001
3.215827345848084E-001;1.686887399787791E-001
3.247020244598389E-001;1.724991671091796E-001
3.277435898780823E-001;1.765295958339541E-001
3.308487534523010E-001;1.806298344483722E-001
3.339475989341736E-001;1.846252175297103E-001
3.368864059448242E-001;1.887406649884626E-001
3.400636613368988E-001;1.927112286154387E-001
3.431190550327301E-001;1.968116043055157E-001
3.461839556694031E-001;2.010654154984346E-001
3.492986559867859E-001;2.054787988032312E-001
3.523890376091003E-001;2.096697096938316E-001
3.555047810077667E-001;2.140365529908247E-001
3.585750162601471E-001;2.177368273304752E-001
3.616271913051605E-001;2.221393982950972E-001
3.646921217441559E-001;2.261077403497529E-001
3.677580952644348E-001;2.297433682115000E-001
3.708463311195374E-001;2.337624643593856E-001
3.739144206047058E-001;2.379224645255906E-001
3.769824802875519E-001;2.420671106998975E-001
3.801671862602234E-001;2.466346675631619E-001
3.830911219120026E-001;2.508983412773391E-001
3.863171637058258E-001;2.557099853674663E-001
3.893428444862366E-001;2.606275048195208E-001
3.924045562744141E-001;2.658900199576539E-001
3.955828845500946E-001;2.711915868063537E-001
3.985863626003265E-001;2.765259698320670E-001
4.017169773578644E-001;2.822781876600962E-001
4.047829508781433E-001;2.881269347010935E-001
4.077885150909424E-001;2.946596776812216E-001
4.108936786651611E-001;3.021015756474110E-001
4.139077067375183E-001;3.106703786880740E-001
4.170616567134857E-001;3.212410934282648E-001
4.201655685901642E-001;3.402652763046436E-001
4.232119917869568E-001;3.751225778843571E-001
4.263157844543457E-001;5.353114846354412E-001
4.293373227119446E-001;7.849598302082033E-001
4.325035214424133E-001;8.709485776308625E-001
4.355725049972534E-001;8.961649601328641E-001
4.385738074779511E-001;8.977949352200589E-001
4.416917264461517E-001;8.652549176635596E-001
4.447513222694397E-001;8.330243941320106E-001
4.479489624500275E-001;8.166852724483205E-001
4.509198963642120E-001;8.145658990250990E-001
4.539914131164551E-001;8.170554002297403E-001
4.570685625076294E-001;8.166439954354825E-001
4.601292908191681E-001;8.129894210061290E-001
4.632368683815002E-001;8.109973329589568E-001
4.663190543651581E-001;8.128036148063087E-001
4.693875312805176E-001;8.206193822090331E-001
4.725272953510284E-001;8.338409743151169E-001
4.755804240703583E-001;8.482812305449858E-001
4.785870313644409E-001;8.714748232939940E-001
4.816933274269104E-001;9.004297236221852E-001
4.847879111766815E-001;9.368765601783942E-001
4.879350066184998E-001;9.868405955794586E-001
4.909509718418121E-001;1.053405718828586E+000
4.940264523029327E-001;1.115218863003504E+000
4.972085654735565E-001;1.213887345681187E+000
5.001435279846191E-001;1.305285644997337E+000
5.033746361732483E-001;1.426680769569906E+000
5.063869357109070E-001;1.575101846655315E+000
5.093960165977478E-001;1.746005146823389E+000
5.126333832740784E-001;1.951728503021101E+000
5.155854821205139E-001;2.184156828694753E+000
5.187454819679260E-001;2.451609355931556E+000
5.217704772949219E-001;2.745291852280268E+000
5.248551964759827E-001;3.065590674049986E+000
5.279551744461060E-001;3.372126840953504E+000
5.309665799140930E-001;3.642800638163919E+000
5.340728759765625E-001;3.828368626110983E+000
5.370935797691345E-001;3.930910665666907E+000
5.402383804321289E-001;3.982296710139220E+000
5.433350801467896E-001;3.988660483563280E+000
5.463385581970215E-001;4.023429720220705E+000
5.495325922966003E-001;4.156142681605090E+000
5.525544285774231E-001;4.395517728523515E+000
5.556474924087524E-001;4.744371951527015E+000
5.588054656982422E-001;5.259479172615386E+000
5.616903305053711E-001;5.939929410403941E+000
5.648999810218811E-001;6.831294809877548E+000
5.679903030395508E-001;7.959026940155368E+000
5.710454583168030E-001;9.380700026765560E+000
5.741299986839294E-001;1.102022739889460E+001
5.771566033363342E-001;1.304000206749154E+001
5.802546739578247E-001;1.544251006334645E+001
5.831959247589111E-001;1.820955641113598E+001
5.864303112030029E-001;2.139784258512948E+001
5.895217061042786E-001;2.503457759003669E+001
5.925866961479187E-001;2.928966671614046E+001
5.956436991691589E-001;3.400538551308779E+001
5.987605452537537E-001;3.916404778464698E+001
6.018746495246887E-001;4.505227394234009E+001
6.049202084541321E-001;5.120457455717064E+001
6.079300045967102E-001;5.779863724784508E+001
6.111040115356445E-001;6.515757815638727E+001
6.141383051872253E-001;7.276302288083042E+001
