Ewe/V;"I/mA"
6.038883328437805E-001;0.000000000000000E+000
5.421706438064575E-001;0.000000000000000E+000
-7.012236714363098E-001;-1.921570832701937E+002
-7.029954195022583E-001;-5.220648282837175E+001
-7.062227129936218E-001;-1.897245555158108E+001
-7.093570232391357E-001;-1.243524879027765E+001
-7.123613357543945E-001;-1.076297309506668E+001
-7.154405713081360E-001;-9.744336469470568E+000
-7.185364365577698E-001;-9.011666645619243E+000
-7.215163707733154E-001;-8.470632459285497E+000
-7.247538566589355E-001;-8.039210038362427E+000
-7.277500629425049E-001;-7.659166428267326E+000
-7.308385968208313E-001;-7.335948181700616E+000
-7.339491248130798E-001;-7.068874156226030E+000
-7.370108962059021E-001;-6.805715229715148E+000
-7.400791049003601E-001;-6.556504134229492E+000
-7.431941032409668E-001;-6.340348817839434E+000
-7.462706565856934E-001;-6.172607212587906E+000
-7.494342327117920E-001;-6.023837403996211E+000
-7.523834705352783E-001;-5.871047119328765E+000
-7.554550170898438E-001;-5.743917116906758E+000
-7.586395740509033E-001;-5.629796072851235E+000
-7.616063952445984E-001;-5.543737201274709E+000
-7.646842002868652E-001;-5.458857898653491E+000
-7.678111195564270E-001;-5.376742156051236E+000
-7.707723379135132E-001;-5.285316445518690E+000
-7.739697098731995E-001;-5.211967454594408E+000
-7.770346403121948E-001;-5.150587416108436E+000
-7.801197171211243E-001;-5.116651013314243E+000
-7.832186818122864E-001;-5.066851045253493E+000
-7.863194346427917E-001;-5.029370994616684E+000
-7.893989682197571E-001;-4.993642330844617E+000
-7.925203442573547E-001;-4.955927532839695E+000
-7.955155372619629E-001;-4.921009687924808E+000
-7.986052036285400E-001;-4.891596652939555E+000
-8.016396760940552E-001;-4.865665503045591E+000
-8.048353791236877E-001;-4.838985404207634E+000
-8.078126907348633E-001;-4.821898622599008E+000
-8.108933568000793E-001;-4.801214338674399E+000
-8.139971494674683E-001;-4.785366670033383E+000
-8.170762062072754E-001;-4.776175584241741E+000
-8.201602697372437E-001;-4.769752967648188E+000
-8.232659101486206E-001;-4.765297290005677E+000
-8.262930512428284E-001;-4.759555770149877E+000
-8.294264078140259E-001;-4.753280194554318E+000
-8.324605226516724E-001;-4.759528508428005E+000
-8.355607390403748E-001;-4.768731620268772E+000
-8.386853337287903E-001;-4.767932793346084E+000
-8.416588902473450E-001;-4.765033996331667E+000
-8.448104262351990E-001;-4.763368967962130E+000
-8.478947281837463E-001;-4.763854618160750E+000
-8.509058952331543E-001;-4.765006348246331E+000
-8.540314435958862E-001;-4.763740084549633E+000
-8.570278286933899E-001;-4.759317547527999E+000
-8.601452112197876E-001;-4.755074025245242E+000
-8.633617758750916E-001;-4.751786802338998E+000
-8.663824200630188E-001;-4.734783176220366E+000
-8.694370388984680E-001;-4.710121663006500E+000
-8.725320100784302E-001;-4.723240054940916E+000
-8.756162524223328E-001;-4.729858767425185E+000
-8.787419199943542E-001;-4.717815191937206E+000
-8.816975355148315E-001;-4.712737951155070E+000
-8.848490715026855E-001;-4.704086972793249E+000
-8.878983855247498E-001;-4.694270416946452E+000
-8.909487724304199E-001;-4.686003198927270E+000
-8.940881490707397E-001;-4.679618382502449E+000
-8.971755504608154E-001;-4.676860330801699E+000
-9.002304077148438E-001;-4.680374317939268E+000
-9.033283591270447E-001;-4.686024156598791E+000
-9.063479900360107E-001;-4.680604746933426E+000
-9.094937443733215E-001;-4.676816429148271E+000
-9.125765562057495E-001;-4.674191554634007E+000
-9.155616164207459E-001;-4.675457912729886E+000
-9.187275171279907E-001;-4.674421617388617E+000
-9.217480421066284E-001;-4.679632592195937E+000
-9.248484373092651E-001;-4.690572622867577E+000
-9.280027151107788E-001;-4.707266238829511E+000
-9.309620261192322E-001;-4.725029410990956E+000
-9.341002702713013E-001;-4.746617134671453E+000
-9.372164011001587E-001;-4.774673342759549E+000
-9.402888417243958E-001;-4.813385134994505E+000
-9.434088468551636E-001;-4.854741679088839E+000
-9.464546442031860E-001;-4.905615852573881E+000
-9.495343565940857E-001;-4.961124705800017E+000
-9.526767134666443E-001;-5.022133796569776E+000
-9.556827545166016E-001;-5.108761505661377E+000
-9.588364958763123E-001;-5.184239706525588E+000
-9.618135094642639E-001;-5.269870303392961E+000
-9.648721218109131E-001;-5.377456967883759E+000
-9.680063128471375E-001;-5.480384940345651E+000
-9.710261821746826E-001;-5.588530716920189E+000
-9.742031693458557E-001;-5.716789199611142E+000
-9.771982431411743E-001;-5.836623237728659E+000
-9.803377389907837E-001;-5.966675308521799E+000
-9.834322333335876E-001;-6.092277139615071E+000
-9.864806532859802E-001;-6.244490988819287E+000
-9.896028637886047E-001;-6.383617892332023E+000
-9.926320314407349E-001;-6.535043097660136E+000
-9.957275390625000E-001;-6.699153293594236E+000
-9.988122582435608E-001;-6.843323690776916E+000
-1.000589609146118E+000;-6.949179424328776E+000
