Ewe/V;"I/mA"
1.993369460105896E-001;0.000000000000000E+000
1.764622926712036E-001;0.000000000000000E+000
1.993369460105896E-001;1.446222936113675E-001
2.011385411024094E-001;4.062354808173263E-002
2.042649090290070E-001;3.084623473105694E-002
2.072556316852570E-001;3.102374488007703E-002
2.104042917490005E-001;3.197557249384853E-002
2.134702503681183E-001;3.319184110677528E-002
2.164843231439590E-001;3.438075934826718E-002
2.196053862571716E-001;3.561272829303382E-002
2.226607650518417E-001;3.690139581615778E-002
2.257680594921112E-001;3.816755368324454E-002
2.288117706775665E-001;3.936188132691509E-002
2.318734973669052E-001;4.067572251155743E-002
2.350295633077621E-001;4.193503013708230E-002
2.380573749542236E-001;4.324709639002301E-002
2.412494868040085E-001;4.447629302344640E-002
2.442571669816971E-001;4.575914161179925E-002
2.473580986261368E-001;4.700012197195713E-002
2.504039406776428E-001;4.810297165488858E-002
2.535155117511749E-001;4.934121044711914E-002
2.566312849521637E-001;5.050092794411998E-002
2.596050202846527E-001;5.173442754675273E-002
2.626752257347107E-001;5.305074123484080E-002
2.658980786800385E-001;5.431309307164753E-002
2.687976360321045E-001;5.565567541366789E-002
2.720279097557068E-001;5.703471719393649E-002
2.750313580036163E-001;5.832881565371906E-002
2.781259417533875E-001;5.992609657537039E-002
2.812077999114990E-001;6.160681032440962E-002
2.842780053615570E-001;6.280597577628688E-002
2.874118089675903E-001;6.407202747314344E-002
2.904258370399475E-001;6.540670972093365E-002
2.934876084327698E-001;6.680400478386583E-002
2.966690659523010E-001;6.817327197977185E-002
2.996364831924438E-001;6.968993499238274E-002
3.027861714363098E-001;7.133319319867898E-002
3.058023452758789E-001;7.274742698196834E-002
3.088990449905396E-001;7.416463182027844E-002
3.120424151420593E-001;7.566057805186721E-002
3.150352537631989E-001;7.717135347757309E-002
3.182432651519775E-001;7.902389190242953E-002
3.213187456130981E-001;8.065905839864307E-002
3.243455290794373E-001;8.235735414205045E-002
3.274888694286346E-001;8.429395584126032E-002
3.305251002311707E-001;8.669046646327705E-002
3.336229324340820E-001;8.862099108949945E-002
3.366380333900452E-001;9.017974554771224E-002
3.397103250026703E-001;9.180103926925975E-002
3.428812325000763E-001;9.338357793015439E-002
3.459143638610840E-001;9.485442487899420E-002
3.489623069763184E-001;9.664963146504277E-002
3.520590066909790E-001;9.883700100222481E-002
3.551450967788696E-001;1.006451204602390E-001
3.582270145416260E-001;1.026565030972166E-001
3.613024950027466E-001;1.048928969672853E-001
3.644002676010132E-001;1.070662679080184E-001
3.674641251564026E-001;1.092073860468172E-001
3.705618679523468E-001;1.116181135499910E-001
3.736098408699036E-001;1.137519658710224E-001
3.766641616821289E-001;1.160573472058930E-001
3.798043131828308E-001;1.185618617018260E-001
3.828490674495697E-001;1.209505373831212E-001
3.859659731388092E-001;1.238769656101923E-001
3.890551924705505E-001;1.268774903977214E-001
3.921063542366028E-001;1.300408672418121E-001
3.952634930610657E-001;1.334152160785789E-001
3.982966244220734E-001;1.364554813003860E-001
4.013572931289673E-001;1.394826668322597E-001
4.044444262981415E-001;1.429351867616219E-001
4.074542522430420E-001;1.458457774235540E-001
4.106315374374390E-001;1.501811157365630E-001
4.136105775833130E-001;1.551697704643121E-001
4.167677164077759E-001;1.618477784304786E-001
4.198114275932312E-001;1.720692344417185E-001
4.228233098983765E-001;1.894119810937174E-001
4.259984791278839E-001;2.207579505363593E-001
4.290274679660797E-001;2.629952725795509E-001
4.321784973144531E-001;3.010875884409254E-001
4.352158606052399E-001;3.356675234990396E-001
4.382818639278412E-001;3.584391991596583E-001
4.414601325988770E-001;3.784793939474422E-001
4.444137811660767E-001;4.035337164779200E-001
4.475814998149872E-001;4.347025882028328E-001
4.506785869598389E-001;4.823736364102347E-001
4.536598026752472E-001;5.282684401937807E-001
4.568380713462830E-001;5.714385996246341E-001
4.598065912723541E-001;6.224412448965397E-001
4.629064202308655E-001;6.798918840738359E-001
4.660056829452515E-001;7.601404710391355E-001
4.691023826599121E-001;8.291941188199345E-001
4.722381532192230E-001;9.081755779268983E-001
4.752389490604401E-001;1.010185870777391E+000
4.784024357795715E-001;1.100184518467906E+000
4.814046025276184E-001;1.217092797202884E+000
4.845199286937714E-001;1.321089043746131E+000
4.876450896263123E-001;1.453106326230227E+000
4.906245768070221E-001;1.575743101110676E+000
4.937854111194611E-001;1.734027316107053E+000
4.968289732933044E-001;1.907367644009263E+000
