Ewe/V;"I/mA"
5.935861468315125E-001;0.000000000000000E+000
4.983863532543182E-001;0.000000000000000E+000
-7.009227871894836E-001;-1.488281084257982E+002
-7.028895020484924E-001;-3.253362818501250E+001
-7.059460282325745E-001;-9.160265824274681E+000
-7.090462446212769E-001;-6.399532701852181E+000
-7.121205925941467E-001;-5.404489150516874E+000
-7.151722311973572E-001;-4.872770724162358E+000
-7.184453010559082E-001;-4.515958780577536E+000
-7.216253876686096E-001;-4.259963956930807E+000
-7.246963381767273E-001;-4.063050652700788E+000
-7.277342081069946E-001;-3.920576409268989E+000
-7.308288812637329E-001;-3.802334369157407E+000
-7.338927984237671E-001;-3.703230848519270E+000
-7.371166944503784E-001;-3.605151800310303E+000
-7.400676608085632E-001;-3.515962799578865E+000
-7.431570291519165E-001;-3.444023893068085E+000
-7.462411522865295E-001;-3.378888792397451E+000
-7.493119835853577E-001;-3.317472468312359E+000
-7.524074912071228E-001;-3.271142556711837E+000
-7.554437518119812E-001;-3.232629934579634E+000
-7.586025595664978E-001;-3.203837608472760E+000
-7.616685628890991E-001;-3.176568549909405E+000
-7.646605968475342E-001;-3.150627441650528E+000
-7.678126692771912E-001;-3.129429109993536E+000
-7.709232568740845E-001;-3.112860496768484E+000
-7.739272713661194E-001;-3.097512734923390E+000
-7.770910263061523E-001;-3.083576507440384E+000
-7.800989151000977E-001;-3.069418984707511E+000
-7.831833362579346E-001;-3.050835782505679E+000
-7.863484025001526E-001;-3.031065454233308E+000
-7.893391847610474E-001;-3.016741282030441E+000
-7.925090789794922E-001;-3.003860639094711E+000
-7.955262660980225E-001;-2.995526107337920E+000
-7.985402345657349E-001;-2.989907343115171E+000
-8.017409443855286E-001;-2.989417413773531E+000
-8.047570586204529E-001;-2.985877485622856E+000
-8.078792095184326E-001;-2.997788341370764E+000
-8.109091520309448E-001;-2.995149217067251E+000
-8.139677643775940E-001;-2.997509457200474E+000
-8.171406984329224E-001;-3.011670266900644E+000
-8.200942873954773E-001;-2.998059251793734E+000
-8.232864141464233E-001;-3.004915679673815E+000
-8.263449668884277E-001;-3.000647550984773E+000
-8.293780684471130E-001;-3.000921994863244E+000
-8.325532078742981E-001;-3.003766624398601E+000
-8.355312943458557E-001;-3.007003039971581E+000
-8.386004567146301E-001;-3.011518418225734E+000
-8.417246341705322E-001;-3.019026374931890E+000
-8.446888923645020E-001;-3.026485908731710E+000
-8.478597998619080E-001;-3.032947760548266E+000
-8.509249687194824E-001;-3.041432097697598E+000
-8.540547490119934E-001;-3.054926939304480E+000
-8.571513891220093E-001;-3.068655181996178E+000
-8.601018786430359E-001;-3.075705585136813E+000
-8.633151054382324E-001;-3.082230282725149E+000
-8.664065003395081E-001;-3.090975832717724E+000
-8.694736361503601E-001;-3.100078737243187E+000
-8.725267648696899E-001;-3.111991512036241E+000
-8.755716085433960E-001;-3.122211131037943E+000
-8.786863088607788E-001;-3.131001162398164E+000
-8.816589713096619E-001;-3.138276061469444E+000
-8.848012089729309E-001;-3.141736982143778E+000
-8.879085779190063E-001;-3.150298328662858E+000
-8.909333348274231E-001;-3.158620500399991E+000
-8.940669894218445E-001;-3.170502766577741E+000
-8.970758318901062E-001;-3.173230121194500E+000
-9.002636075019836E-001;-3.178228608193502E+000
-9.033159017562866E-001;-3.185814600032382E+000
-9.063373208045959E-001;-3.192000537975687E+000
-9.094997644424438E-001;-3.203212968862724E+000
-9.124968051910400E-001;-3.214964617539893E+000
-9.156529307365417E-001;-3.236502433869310E+000
-9.186790585517883E-001;-3.243312178243190E+000
-9.217417240142822E-001;-3.254652792376739E+000
-9.248958230018616E-001;-3.263904104616454E+000
-9.278281927108765E-001;-3.276617117931657E+000
-9.310721755027771E-001;-3.285269564392330E+000
-9.340448975563049E-001;-3.292768629513198E+000
-9.371320605278015E-001;-3.303604829808076E+000
-9.403188228607178E-001;-3.319859970822368E+000
-9.432957768440247E-001;-3.336952145205686E+000
-9.464846849441528E-001;-3.365110129714814E+000
-9.495113492012024E-001;-3.380004706298642E+000
-9.526122212409973E-001;-3.397669217359486E+000
-9.556735157966614E-001;-3.423837525992937E+000
-9.587096571922302E-001;-3.443241067772703E+000
-9.618351459503174E-001;-3.463882631830085E+000
-9.648787975311279E-001;-3.492634209912410E+000
-9.679257869720459E-001;-3.528281596905067E+000
-9.710764288902283E-001;-3.553864558989225E+000
-9.741060137748718E-001;-3.584192989738108E+000
-9.772490859031677E-001;-3.618787235415972E+000
-9.802620410919189E-001;-3.650688059438103E+000
-9.834043979644775E-001;-3.690530795468515E+000
-9.865795373916626E-001;-3.724326614411223E+000
-9.894893765449524E-001;-3.768158604766825E+000
-9.926408529281616E-001;-3.807441271665326E+000
-9.957247376441956E-001;-3.847097659036010E+000
-9.987621307373047E-001;-3.889068467209611E+000
-1.000345230102539E+000;-3.915224619940219E+000
