Ewe/V;"I/mA"
5.680596232414246E-001;0.000000000000000E+000
5.102338790893555E-001;0.000000000000000E+000
6.992534995079041E-001;3.395344328880310E+001
6.976011395454407E-001;3.907051790487787E+001
6.945586204528809E-001;3.269577638384908E+001
6.914826631546021E-001;2.928604325080548E+001
6.883600354194641E-001;2.749513709071056E+001
6.854035258293152E-001;2.621427503939796E+001
6.822661757469177E-001;2.519099180273997E+001
6.791415214538574E-001;2.411248650409152E+001
6.761230230331421E-001;2.316511400170333E+001
6.729941368103027E-001;2.232081665743891E+001
6.699776649475098E-001;2.154549406676624E+001
6.668218970298767E-001;2.077429471576176E+001
6.637786030769348E-001;1.996084375672527E+001
6.606521010398865E-001;1.921945900240416E+001
6.575831174850464E-001;1.853735924751652E+001
6.545152664184570E-001;1.784981098312522E+001
6.514140367507935E-001;1.717685118928848E+001
6.483852863311768E-001;1.651613181737468E+001
6.453052163124084E-001;1.586726655676612E+001
6.421572566032410E-001;1.524232204015686E+001
6.390872001647949E-001;1.460047510961475E+001
6.360557079315186E-001;1.399065776576169E+001
6.330225467681885E-001;1.338176558338343E+001
6.298665404319763E-001;1.276998330945241E+001
6.268349289894104E-001;1.217765213372175E+001
6.236985921859741E-001;1.159301688570730E+001
6.206236481666565E-001;1.101246901707103E+001
6.175126433372498E-001;1.043432008949713E+001
6.144890785217285E-001;9.886460665604687E+000
6.113732457160950E-001;9.327677711222231E+000
6.083261370658875E-001;8.792540933174024E+000
6.051589250564575E-001;8.265414064797667E+000
6.021234393119812E-001;7.739373742578685E+000
5.990828871726990E-001;7.242241254212900E+000
5.959517955780029E-001;6.769369953305457E+000
5.929535627365112E-001;6.290167036304680E+000
5.897938609123230E-001;5.831322331803619E+000
5.867578387260437E-001;5.390237442038718E+000
5.837168693542480E-001;4.962042788284858E+000
5.805619955062866E-001;4.539468819825295E+000
5.775549411773682E-001;4.131788120630091E+000
5.745033025741577E-001;3.741871828029596E+000
5.712930560112000E-001;3.378688556373506E+000
5.682731866836548E-001;3.034550611162256E+000
5.651906728744507E-001;2.709642596459489E+000
5.621916055679321E-001;2.406134670300041E+000
5.590846538543701E-001;2.121159365726310E+000
5.560220479965210E-001;1.857280670075344E+000
5.529628396034241E-001;1.611586139837332E+000
5.498123168945313E-001;1.397284784420073E+000
5.467511415481567E-001;1.198183695549631E+000
5.436837077140808E-001;1.024520032324020E+000
5.405582785606384E-001;8.654967075439313E-001
5.374693870544434E-001;7.275336403966581E-001
5.343660116195679E-001;6.095472058546259E-001
5.313724875450134E-001;5.135968351225235E-001
5.282900333404541E-001;4.046257372048014E-001
5.252497196197510E-001;3.344211793906009E-001
5.221462249755859E-001;2.404292617820420E-001
5.190410017967224E-001;1.856501312717502E-001
5.160038471221924E-001;1.012400978511114E-001
5.128757357597351E-001;4.757901873842818E-002
5.092930793762207E-001;-3.369425532367987E-002
5.061150193214417E-001;-1.049539327589173E-001
5.030071139335632E-001;-1.723017891235572E-001
4.998692572116852E-001;-2.558806216861651E-001
4.968807995319366E-001;-3.232078354593533E-001
4.937464594841003E-001;-4.177042507188840E-001
4.907434880733490E-001;-4.932165270394488E-001
4.876723885536194E-001;-5.925656672366779E-001
4.845675230026245E-001;-6.848272334317702E-001
4.815527498722076E-001;-7.756395214099419E-001
4.783459901809692E-001;-8.835075052967962E-001
4.752785265445709E-001;-9.672197555119828E-001
4.721929430961609E-001;-1.072028766653767E+000
4.690980911254883E-001;-1.153244813208914E+000
4.661082923412323E-001;-1.238629126445966E+000
4.629301428794861E-001;-1.295525774700314E+000
4.599431157112122E-001;-1.369277565925771E+000
4.568538069725037E-001;-1.393181926572550E+000
4.537602663040161E-001;-1.403771408382066E+000
4.507091939449310E-001;-1.399625143817396E+000
4.475965499877930E-001;-1.375347861607528E+000
4.445125460624695E-001;-1.331851819535659E+000
4.414385855197906E-001;-1.274514033564486E+000
4.383101463317871E-001;-1.203950643978654E+000
4.353203177452087E-001;-1.094921112668499E+000
4.321806728839874E-001;-1.020876430177529E+000
4.290912449359894E-001;-9.557005849020355E-001
4.260370135307312E-001;-8.915274925413730E-001
4.229348003864288E-001;-8.178108358709582E-001
4.198868274688721E-001;-7.479416665464838E-001
4.168145358562469E-001;-7.069033339572095E-001
4.136933982372284E-001;-6.680254580689144E-001
4.106682837009430E-001;-6.348308523484025E-001
4.075874388217926E-001;-6.045201983890671E-001
4.044904112815857E-001;-5.798041288721860E-001
4.014226496219635E-001;-5.611093475276299E-001
3.982826471328735E-001;-5.482234916323439E-001
3.952216804027557E-001;-5.417652223599401E-001
3.921330869197845E-001;-5.383414050955664E-001
3.890649676322937E-001;-5.412212778808936E-001
3.860609829425812E-001;-5.503889907024860E-001
3.828707039356232E-001;-5.648913429041578E-001
3.798234164714813E-001;-5.840888838278033E-001
3.767413198947906E-001;-6.016637680594654E-001
3.735955953598022E-001;-6.103690431792792E-001
3.705808818340302E-001;-5.946943306835326E-001
3.675276637077332E-001;-5.584915255119245E-001
3.644051253795624E-001;-4.953667283701311E-001
3.611807227134705E-001;-4.209451733388914E-001
3.579909503459930E-001;-3.523873796335932E-001
