Ewe/V;"I/mA"
5.753093361854553E-001;0.000000000000000E+000
4.667357802391052E-001;0.000000000000000E+000
6.995126008987427E-001;5.984445238113403E+001
6.976636052131653E-001;2.302943717636549E+002
6.945387125015259E-001;3.949667078447469E+002
6.915370225906372E-001;4.365235259623666E+002
6.884600520133972E-001;4.176466183494440E+002
6.852676272392273E-001;3.812123194211990E+002
6.823042631149292E-001;3.491549901275166E+002
6.791767477989197E-001;3.161885361398110E+002
6.760714054107666E-001;2.877587846330734E+002
6.729640960693359E-001;2.769568048265155E+002
6.699292063713074E-001;2.630432072409276E+002
6.669226288795471E-001;2.433783538149501E+002
6.637931466102600E-001;2.224162547552869E+002
6.606709361076355E-001;1.966744277186722E+002
6.576331853866577E-001;1.755829292844705E+002
6.544538736343384E-001;1.553128376835230E+002
6.514512300491333E-001;1.326325043167365E+002
6.483726501464844E-001;1.151113343014746E+002
6.452809572219849E-001;1.014624475434914E+002
6.422308683395386E-001;9.231898010744021E+001
6.390959024429321E-001;8.339811078906564E+001
6.361094713211060E-001;7.422495333647339E+001
6.329537034034729E-001;6.573676737363621E+001
6.298873424530029E-001;5.842668983677936E+001
6.268233060836792E-001;5.158154329350936E+001
6.236763000488281E-001;4.634261183916112E+001
6.206799745559692E-001;4.097372667571699E+001
6.175800561904907E-001;3.573034587954186E+001
6.144856214523315E-001;3.119067783354886E+001
6.114746332168579E-001;2.718898230522814E+001
6.083673238754272E-001;2.381820491390388E+001
6.052908301353455E-001;2.091421450935837E+001
6.021497845649719E-001;1.841787380169913E+001
5.990859866142273E-001;1.615129215009449E+001
5.959845781326294E-001;1.421661098936063E+001
5.928846597671509E-001;1.260004398301820E+001
5.898674130439758E-001;1.114730754400196E+001
5.867785811424255E-001;9.914404735245355E+000
5.836918354034424E-001;8.919305608977737E+000
5.806161165237427E-001;8.007661860221617E+000
5.774642229080200E-001;7.230303910138247E+000
5.744702816009521E-001;6.553435637817088E+000
5.712450146675110E-001;5.980754107808522E+000
5.682598352432251E-001;5.673412657465235E+000
5.652057528495789E-001;5.406673801803606E+000
5.621421337127686E-001;4.912179404733301E+000
5.591040253639221E-001;4.549703219106959E+000
5.559652447700500E-001;4.261454551812992E+000
5.529543161392212E-001;4.004619983420731E+000
5.499207377433777E-001;3.775927170846359E+000
5.467424392700195E-001;3.581746412754669E+000
5.436967015266418E-001;3.404079514009005E+000
5.405535697937012E-001;3.237566710228149E+000
5.375185608863831E-001;3.074528797917935E+000
5.344160199165344E-001;2.945720622732267E+000
5.313368439674377E-001;2.795198340463983E+000
5.283259153366089E-001;2.653995365545647E+000
5.251376628875732E-001;2.534148692340225E+000
5.220741033554077E-001;2.391633766725054E+000
5.190535783767700E-001;2.268079239414718E+000
