Ewe/V;"I/mA"
2.010921388864517E-001;0.000000000000000E+000
2.185295224189758E-001;0.000000000000000E+000
1.997566670179367E-001;-2.058366555720568E-001
2.011039555072784E-001;-3.336011307125053E-002
2.042738795280457E-001;-6.232474189530310E-003
2.072577327489853E-001;-1.302274375037285E-003
2.104233354330063E-001;1.509115353925996E-003
2.135094255208969E-001;3.620825244375412E-003
2.165595293045044E-001;5.110652809551725E-003
2.196784913539886E-001;6.527906565087852E-003
2.226458489894867E-001;7.954015594550196E-003
2.257679998874664E-001;9.143457189074805E-003
2.288774400949478E-001;1.039072060821628E-002
2.319274991750717E-001;1.150133102701449E-002
2.350708544254303E-001;1.263864608097164E-002
2.381187975406647E-001;1.372706300946186E-002
2.411985546350479E-001;1.459314745373008E-002
2.443207055330276E-001;1.556698002287943E-002
2.473262548446655E-001;1.654035835660378E-002
2.504558265209198E-001;1.732889534401311E-002
2.534412443637848E-001;1.851457407504764E-002
2.565686702728271E-001;1.933122396918777E-002
2.596060335636139E-001;2.023171886597591E-002
2.627133429050446E-001;2.126068409167470E-002
2.658100724220276E-001;2.201556467139104E-002
2.688505649566650E-001;2.293292109055228E-002
2.720257341861725E-001;2.383920682249924E-002
2.750789523124695E-001;2.463474009178329E-002
2.780877053737640E-001;2.572513107472829E-002
2.812257707118988E-001;2.647994673227289E-002
2.842736840248108E-001;2.720994324555553E-002
2.873566448688507E-001;2.803789345663460E-002
2.904480397701263E-001;2.876795463749920E-002
2.934928238391876E-001;2.962275497824229E-002
2.966446280479431E-001;3.036181298001364E-002
2.997339367866516E-001;3.122752812077706E-002
3.027681112289429E-001;3.214442319747007E-002
3.058319687843323E-001;3.282566379928121E-002
3.088322281837463E-001;3.352071997611972E-002
3.120868504047394E-001;3.445273618645850E-002
3.150966465473175E-001;3.514297599686672E-002
3.182177245616913E-001;3.615730021047525E-002
3.212752342224121E-001;3.694867056020723E-002
3.243189454078674E-001;3.761092262986576E-002
3.275195360183716E-001;3.836101946773207E-002
3.305049240589142E-001;3.919656842510988E-002
3.335931897163391E-001;3.999341489489705E-002
3.366718590259552E-001;4.066307220895782E-002
3.396996259689331E-001;4.164491471724308E-002
3.428324162960052E-001;4.255239513339448E-002
3.458602130413055E-001;4.352106174343066E-002
3.490120768547058E-001;4.428419864143959E-002
3.521225452423096E-001;4.537050318811897E-002
3.552001714706421E-001;4.627478049976685E-002
3.582778275012970E-001;4.725183019340629E-002
3.613034784793854E-001;4.856454135704363E-002
3.643970191478729E-001;4.945705167691233E-002
3.674460351467133E-001;5.067045272649970E-002
3.705660700798035E-001;5.202258086886274E-002
3.736850321292877E-001;5.323214768252454E-002
3.766397237777710E-001;5.445600443627463E-002
3.798371255397797E-001;5.623483236246957E-002
3.828787207603455E-001;5.782935228353514E-002
3.859817385673523E-001;5.977551770739020E-002
3.890138864517212E-001;6.164074812411569E-002
3.920872509479523E-001;6.389494425012876E-002
3.952125608921051E-001;6.669706842721788E-002
3.982488811016083E-001;6.931098416867432E-002
4.013105928897858E-001;7.289961046435067E-002
4.044083654880524E-001;7.724919077951387E-002
4.075114130973816E-001;8.286561311989971E-002
4.106791615486145E-001;9.199294324203611E-002
4.136921465396881E-001;1.067881054532969E-001
4.166488945484161E-001;1.349556281805085E-001
4.198707044124603E-001;1.883931308541194E-001
4.229048490524292E-001;2.932356966800502E-001
4.260831475257874E-001;4.811110925653015E-001
4.290121495723724E-001;7.859659068868998E-001
4.321919679641724E-001;9.949464926545559E-001
4.353018105030060E-001;1.110369610995278E+000
4.383073151111603E-001;1.175285029654944E+000
4.414272308349609E-001;1.257308046501862E+000
4.444195628166199E-001;1.366122360948292E+000
4.476095438003540E-001;1.403421306296396E+000
4.506108462810516E-001;1.424222439836486E+000
4.536365270614624E-001;1.421139196717199E+000
4.567904472351074E-001;1.399596005545334E+000
4.598299562931061E-001;1.364340102038280E+000
4.629753828048706E-001;1.318324418155022E+000
4.660594761371613E-001;1.266840023698773E+000
4.691040515899658E-001;1.214823330279849E+000
4.722195267677307E-001;1.161705353745344E+000
4.752709865570068E-001;1.108843177173647E+000
4.783457219600677E-001;1.055891105100557E+000
4.814880490303040E-001;9.755487740361701E-001
4.843928515911102E-001;9.313553823422893E-001
4.876071810722351E-001;8.828220914123941E-001
4.907028377056122E-001;8.328926467085607E-001
4.937338829040527E-001;7.834563063427193E-001
4.967543482780457E-001;7.336525684740725E-001
4.999023675918579E-001;6.817952520438890E-001
5.029728412628174E-001;6.266170749953615E-001
5.060700178146362E-001;5.730126636494131E-001
5.091207623481750E-001;5.100444604971628E-001
5.122855901718140E-001;4.671018571300802E-001
5.154845714569092E-001;4.234334889660847E-001
5.186199545860291E-001;3.838307940967383E-001
5.218184590339661E-001;3.552793686932718E-001
5.248175859451294E-001;3.353405882303214E-001
5.279238820075989E-001;3.224922688125538E-001
5.310248136520386E-001;3.134828196949218E-001
5.340579152107239E-001;3.073374903948685E-001
5.371683835983276E-001;3.039799835614572E-001
5.402418375015259E-001;3.019720141226951E-001
5.433183312416077E-001;3.012997764459966E-001
5.464373230934143E-001;3.021553710812204E-001
5.493687391281128E-001;3.044820936963495E-001
5.526106357574463E-001;3.091779637911732E-001
5.556702017784119E-001;3.151063440326798E-001
5.587182044982910E-001;3.230979547967090E-001
5.618509054183960E-001;3.333972797246023E-001
5.647865533828735E-001;3.463471133685001E-001
5.680485963821411E-001;3.622232635751357E-001
5.709778666496277E-001;3.808750383294779E-001
5.741477012634277E-001;4.030688638396156E-001
5.772306323051453E-001;4.311240690016280E-001
5.802106857299805E-001;4.636736248031310E-001
5.834346413612366E-001;5.026416555844460E-001
5.864113569259644E-001;5.585126821782169E-001
5.895002484321594E-001;6.125745122431030E-001
5.926085710525513E-001;6.788940483594867E-001
5.956835746765137E-001;7.610825223319591E-001
5.987631678581238E-001;8.639450274492315E-001
6.018419265747070E-001;9.725634031701560E-001
6.048681139945984E-001;1.119036299358282E+000
6.080266833305359E-001;1.272665003109228E+000
6.110520958900452E-001;1.463932160021815E+000
6.141757965087891E-001;1.687997067675912E+000
6.171625256538391E-001;1.953831943659747E+000
6.202823519706726E-001;2.263911345738244E+000
6.234018206596375E-001;2.623101135072766E+000
6.264416575431824E-001;3.053277296084151E+000
6.296082735061646E-001;3.558636280833177E+000
6.325394511222839E-001;4.145162168154762E+000
6.357815265655518E-001;4.818856892441147E+000
6.388608813285828E-001;5.611396608243638E+000
6.418820619583130E-001;6.511839085973548E+000
6.449373960494995E-001;7.555250747015549E+000
6.480590105056763E-001;8.755556630392050E+000
6.511353254318237E-001;1.011243728082491E+001
6.541766524314880E-001;1.167321167757689E+001
6.572955846786499E-001;1.342071591012854E+001
6.603901982307434E-001;1.540843654860913E+001
6.633490324020386E-001;1.756320543580236E+001
6.665536165237427E-001;1.998990784368002E+001
6.695730090141296E-001;2.262810980501774E+001
6.726236343383789E-001;2.563404294909600E+001
6.758099198341370E-001;2.893395002007190E+001
6.788126230239868E-001;3.261423769172575E+001
6.818910241127014E-001;3.657092497497138E+001
6.849704384803772E-001;4.089789651189477E+001
6.880865693092346E-001;4.564456218706411E+001
6.912406682968140E-001;5.061126765082804E+001
6.942610144615173E-001;5.613540635375541E+001
6.973773241043091E-001;6.211178079287652E+001
6.989855766296387E-001;6.589274781828442E+001
6.995114684104919E-001;6.670623940687915E+001
