"Ewe/V";"I/mA"
-9.651910066604614E-001;0.000000000000000E+000
-6.465674638748169E-001;0.000000000000000E+000
-9.999803900718689E-001;-1.238597041368485E+001
-9.982003569602966E-001;-5.708978010120887E+000
-9.949210882186890E-001;-3.747734332396689E+000
-9.918317198753357E-001;-3.249098841144729E+000
-9.887710809707642E-001;-2.967597996909117E+000
-9.858015775680542E-001;-2.780385174370721E+000
-9.824932217597961E-001;-2.640665719920175E+000
-9.795628786087036E-001;-2.530725028541468E+000
-9.764178395271301E-001;-2.434106855228396E+000
-9.733330011367798E-001;-2.357963533158518E+000
-9.703395366668701E-001;-2.282012198296995E+000
-9.671656489372253E-001;-2.220415564352795E+000
-9.641540646553040E-001;-2.157187676817832E+000
-9.610057473182678E-001;-2.101467702525689E+000
-9.580276608467102E-001;-2.050543492836276E+000
-9.550079703330994E-001;-1.996313607594594E+000
-9.517099857330322E-001;-1.949849616654447E+000
-9.487870335578918E-001;-1.905409307162506E+000
-9.457392692565918E-001;-1.861908174122711E+000
-9.426175355911255E-001;-1.816069352656918E+000
-9.394530653953552E-001;-1.777770978664755E+000
-9.362959861755371E-001;-1.740054854794920E+000
-9.333441257476807E-001;-1.701907953564572E+000
-9.302558302879334E-001;-1.664625520320819E+000
-9.270848631858826E-001;-1.631349838723860E+000
-9.240283966064453E-001;-1.598517871216728E+000
-9.209730625152588E-001;-1.566691924995453E+000
-9.180938601493835E-001;-1.530607133752612E+000
-9.148979783058167E-001;-1.503167740513416E+000
-9.117779731750488E-001;-1.474634442121467E+000
-9.087374210357666E-001;-1.446242290538539E+000
-9.055622816085815E-001;-1.417815128632139E+000
-9.025680422782898E-001;-1.388105993209609E+000
-8.993981480598450E-001;-1.360685318191123E+000
-8.963330984115601E-001;-1.335701630827689E+000
-8.933191895484924E-001;-1.311907975638764E+000
-8.901747465133667E-001;-1.289182419441139E+000
-8.871627449989319E-001;-1.266679312122672E+000
-8.840364217758179E-001;-1.244738914397301E+000
-8.809732198715210E-001;-1.217687381688001E+000
-8.779379129409790E-001;-1.195841946029994E+000
-8.748381137847900E-001;-1.175696003564112E+000
-8.717870116233826E-001;-1.155434407000641E+000
-8.686881065368652E-001;-1.135112497702977E+000
-8.656433820724487E-001;-1.115146183266829E+000
-8.625063300132751E-001;-1.095362138564123E+000
-8.593506813049316E-001;-1.073495123029709E+000
-8.563697934150696E-001;-1.055808068393744E+000
-8.532264232635498E-001;-1.039226670223661E+000
-8.501912355422974E-001;-1.022432529168562E+000
-8.470764756202698E-001;-1.006036260372623E+000
-8.439416289329529E-001;-9.907225781715852E-001
-8.410346508026123E-001;-9.751071330721466E-001
-8.379083275794983E-001;-9.598119106412959E-001
-8.348857164382935E-001;-9.446992697298597E-001
-8.317550420761108E-001;-9.310775584130759E-001
-8.285676240921021E-001;-9.137043255073349E-001
-8.255878090858459E-001;-9.002332603433656E-001
-8.224349021911621E-001;-8.876977330649698E-001
-8.193445801734924E-001;-8.749545806068439E-001
-8.162490129470825E-001;-8.625410233842394E-001
-8.132094740867615E-001;-8.497367921997689E-001
-8.101901412010193E-001;-8.373788232921200E-001
-8.070573210716248E-001;-8.261687563403921E-001
-8.040857315063477E-001;-8.143965954373424E-001
-8.009148240089417E-001;-8.019971229676464E-001
-7.978265285491943E-001;-7.893725793444997E-001
-7.947648763656616E-001;-7.774872262892938E-001
-7.916288971900940E-001;-7.661821736785921E-001
-7.886112928390503E-001;-7.497272627197509E-001
-7.854626774787903E-001;-7.395668592172084E-001
-7.823743820190430E-001;-7.285853024079090E-001
-7.794207334518433E-001;-7.172054238875951E-001
-7.762180566787720E-001;-7.064886852260539E-001
-7.732231616973877E-001;-6.952401521769334E-001
-7.700671553611755E-001;-6.833416760181312E-001
-7.670243978500366E-001;-6.733601836296632E-001
-7.640272974967957E-001;-6.620912305456912E-001
-7.608702778816223E-001;-6.511491695615401E-001
-7.578636407852173E-001;-6.403547699113066E-001
-7.547116875648499E-001;-6.297860304548948E-001
-7.517253160476685E-001;-6.186203464786670E-001
-7.486066818237305E-001;-6.049125715684127E-001
-7.454466819763184E-001;-5.944219259359347E-001
-7.425428628921509E-001;-5.848955104086784E-001
-7.393699288368225E-001;-5.746567498338990E-001
-7.362169623374939E-001;-5.644349452458798E-001
-7.332548499107361E-001;-5.543388253055488E-001
-7.300701737403870E-001;-5.441843110377143E-001
-7.270794510841370E-001;-5.345343587241356E-001
-7.239763736724854E-001;-5.251550070675122E-001
-7.208606004714966E-001;-5.153575023355410E-001
-7.178424596786499E-001;-5.061544662384971E-001
-7.146894931793213E-001;-4.968473892346497E-001
-7.117400765419006E-001;-4.886037836597410E-001
-7.085267305374146E-001;-4.797992587683995E-001
-7.054894566535950E-001;-4.712336766309999E-001
-7.024456858634949E-001;-4.635577888782194E-001
-7.005388736724854E-001;-4.586625199788692E-001
-7.004244923591614E-001;-4.211776937273424E-001
