"Ewe/V";"I/mA"
4.902781546115875E-001;0.000000000000000E+000
3.969671130180359E-001;0.000000000000000E+000
-7.006285190582275E-001;-5.606411623954773E+001
-7.022971510887146E-001;-5.519131777121106E+001
-7.053773403167725E-001;-7.283170172096652E+001
-7.085618376731873E-001;-8.863786635770225E+001
-7.115614414215088E-001;-6.379517915942427E+001
-7.147213816642761E-001;-2.152100827712553E+001
-7.177724242210388E-001;-1.025715531695838E+001
-7.208127379417419E-001;-6.248390316163928E+000
-7.239390015602112E-001;-5.144279771420941E+000
-7.269636988639832E-001;-4.661616426478595E+000
-7.300474047660828E-001;-4.352731842553681E+000
-7.331903576850891E-001;-4.105823365919932E+000
-7.361935377120972E-001;-3.923433216593281E+000
-7.393645644187927E-001;-3.782247861703013E+000
-7.422441840171814E-001;-3.650469131183414E+000
-7.455062866210938E-001;-3.551145489694143E+000
-7.485999464988709E-001;-3.461695860896373E+000
-7.516425848007202E-001;-3.371585144239681E+000
-7.547054290771484E-001;-3.306461070703625E+000
-7.577947974205017E-001;-3.247728128560425E+000
-7.608944773674011E-001;-3.194314262417192E+000
-7.639708518981934E-001;-3.147950098018612E+000
-7.669914364814758E-001;-3.101317173053781E+000
-7.701488733291626E-001;-3.059631092146144E+000
-7.732073664665222E-001;-3.032757052865676E+000
-7.762755155563354E-001;-3.007651967915351E+000
-7.793223857879639E-001;-2.986956208945422E+000
-7.824349403381348E-001;-2.969669735291355E+000
-7.855136990547180E-001;-2.956152642305771E+000
-7.885873317718506E-001;-2.943161776432785E+000
-7.917119860649109E-001;-2.933062711527803E+000
-7.948163747787476E-001;-2.925061190323405E+000
-7.978115677833557E-001;-2.915366507113369E+000
-8.009468317031860E-001;-2.912143662982650E+000
-8.040384650230408E-001;-2.911010782529285E+000
-8.070305585861206E-001;-2.912361942512220E+000
-8.100870251655579E-001;-2.914577263375245E+000
-8.132383823394775E-001;-2.917159179819059E+000
-8.163077831268311E-001;-2.920984922854565E+000
-8.194916844367981E-001;-2.926506248204678E+000
-8.224118351936340E-001;-2.933041774190947E+000
-8.256084918975830E-001;-2.939417826936353E+000
-8.285908699035645E-001;-2.946442085704870E+000
-8.317056298255920E-001;-2.952748204765534E+000
-8.348096609115601E-001;-2.959561752060210E+000
-8.378480672836304E-001;-2.967318554051758E+000
-8.409468531608582E-001;-2.975753554247293E+000
-8.439821004867554E-001;-2.983817842202020E+000
-8.470534086227417E-001;-2.992423293021921E+000
-8.501956462860107E-001;-3.000500405282928E+000
-8.531375527381897E-001;-3.008971612606750E+000
-8.563933372497559E-001;-3.017033124847432E+000
-8.594179153442383E-001;-3.024307154600898E+000
-8.625622987747192E-001;-3.031633759695410E+000
-8.655720353126526E-001;-3.038230812831124E+000
-8.686031103134155E-001;-3.044401944837361E+000
-8.717591762542725E-001;-3.051168387847724E+000
-8.748177289962769E-001;-3.053895251646976E+000
-8.779748678207397E-001;-3.057438875087307E+000
-8.810006380081177E-001;-3.059849633081306E+000
-8.839616179466248E-001;-3.061654675180918E+000
-8.872618079185486E-001;-3.061504811153956E+000
-8.902185559272766E-001;-3.060725441200684E+000
-8.932305574417114E-001;-3.058760897790973E+000
-8.964173793792725E-001;-3.055012296446066E+000
-8.994377255439758E-001;-3.049974581089828E+000
-9.026499986648560E-001;-3.044203038294286E+000
-9.056226611137390E-001;-3.037678408660639E+000
-9.087596535682678E-001;-3.029604280844985E+000
-9.118077158927917E-001;-3.022458730046388E+000
-9.148078560829163E-001;-3.013499425192315E+000
-9.180137515068054E-001;-3.002636235652862E+000
-9.209737777709961E-001;-2.991257752006760E+000
-9.240704774856567E-001;-2.979970413850289E+000
-9.270907640457153E-001;-2.969223229023907E+000
-9.301781058311462E-001;-2.956986717119449E+000
-9.332864880561829E-001;-2.945442765480834E+000
-9.362822771072388E-001;-2.935437940630727E+000
-9.394679069519043E-001;-2.926970961761693E+000
-9.426115155220032E-001;-2.918390786417937E+000
-9.456766843795776E-001;-2.911110954201142E+000
-9.488680958747864E-001;-2.904805856721641E+000
-9.518188834190369E-001;-2.900888997715015E+000
-9.548894166946411E-001;-2.898442410617697E+000
-9.579916596412659E-001;-2.896692968343924E+000
-9.610090851783752E-001;-2.896151809359582E+000
-9.640944600105286E-001;-2.898630603138656E+000
-9.672164916992188E-001;-2.902436723957400E+000
-9.702450037002563E-001;-2.907670815041222E+000
-9.734152555465698E-001;-2.913954785689789E+000
-9.764249920845032E-001;-2.924953050678262E+000
-9.795171022415161E-001;-2.936927462943366E+000
-9.827072620391846E-001;-2.946764637392711E+000
-9.857596755027771E-001;-2.958528370306382E+000
-9.887799620628357E-001;-2.969609243130080E+000
-9.918479323387146E-001;-2.980143487192962E+000
-9.948714971542358E-001;-2.991544496903409E+000
-9.980519413948059E-001;-3.005983695758033E+000
-9.997082352638245E-001;-3.013986604988196E+000
-1.000433087348938E+000;-3.017367854714395E+000
