"Ewe/V";"I/mA"
1.628158241510391E-001;0.000000000000000E+000
1.890538483858109E-001;0.000000000000000E+000
2.063767760992050E-001;0.000000000000000E+000
2.198649942874908E-001;0.000000000000000E+000
2.310638427734375E-001;0.000000000000000E+000
2.400305569171906E-001;0.000000000000000E+000
2.483486235141754E-001;0.000000000000000E+000
2.551595270633698E-001;0.000000000000000E+000
2.615888416767120E-001;0.000000000000000E+000
2.674267292022705E-001;0.000000000000000E+000
2.724252045154572E-001;0.000000000000000E+000
2.774045765399933E-001;0.000000000000000E+000
2.814491391181946E-001;0.000000000000000E+000
2.854555547237396E-001;0.000000000000000E+000
2.893474996089935E-001;0.000000000000000E+000
2.924572229385376E-001;0.000000000000000E+000
2.956814169883728E-001;0.000000000000000E+000
2.985049784183502E-001;0.000000000000000E+000
3.014239370822906E-001;0.000000000000000E+000
3.042856454849243E-001;0.000000000000000E+000
3.064414858818054E-001;0.000000000000000E+000
3.090933263301849E-001;0.000000000000000E+000
3.107912838459015E-001;0.000000000000000E+000
3.132142126560211E-001;0.000000000000000E+000
3.150266408920288E-001;0.000000000000000E+000
3.168008923530579E-001;0.000000000000000E+000
3.188040852546692E-001;0.000000000000000E+000
3.201395571231842E-001;0.000000000000000E+000
3.220855295658112E-001;0.000000000000000E+000
3.234400749206543E-001;0.000000000000000E+000
3.245084583759308E-001;0.000000000000000E+000
3.261873126029968E-001;0.000000000000000E+000
3.272175490856171E-001;0.000000000000000E+000
3.288391828536987E-001;0.000000000000000E+000
3.300220370292664E-001;0.000000000000000E+000
3.308233022689819E-001;0.000000000000000E+000
3.322159945964813E-001;0.000000000000000E+000
3.330363631248474E-001;0.000000000000000E+000
3.343336880207062E-001;0.000000000000000E+000
3.350586593151093E-001;0.000000000000000E+000
3.359362483024597E-001;0.000000000000000E+000
3.369664549827576E-001;0.000000000000000E+000
3.375388085842133E-001;0.000000000000000E+000
3.386453390121460E-001;0.000000000000000E+000
3.394466042518616E-001;0.000000000000000E+000
3.399235606193542E-001;0.000000000000000E+000
3.408965468406677E-001;0.000000000000000E+000
3.412399590015411E-001;0.000000000000000E+000
3.425372540950775E-001;0.000000000000000E+000
3.427280485630035E-001;0.000000000000000E+000
3.428234457969666E-001;0.000000000000000E+000
1.999696493148804E-001;-7.035944300243671E-001
2.017671912908554E-001;-2.677248832196026E-001
2.050336748361588E-001;-1.441081942550160E-001
2.080691605806351E-001;-1.098904683632328E-001
2.112390249967575E-001;-8.937576245694390E-002
2.141756862401962E-001;-7.485808941811700E-002
2.174091339111328E-001;-6.368087957320155E-002
2.203892469406128E-001;-5.458009822191179E-002
2.234859466552734E-001;-4.687719713670385E-002
2.264999747276306E-001;-4.057832454810389E-002
2.296210676431656E-001;-3.506810987288822E-002
2.327654808759689E-001;-3.036690477021611E-002
2.358049452304840E-001;-2.616723972357538E-002
2.388709485530853E-001;-2.242053453110185E-002
2.420301884412766E-001;-1.919282772206705E-002
2.451226413249969E-001;-1.617802498810734E-002
2.482034415006638E-001;-1.350375624636034E-002
2.511761486530304E-001;-1.102496949377933E-002
2.543014585971832E-001;-8.832191894861743E-003
2.573854625225067E-001;-6.777019082000096E-003
2.603634595870972E-001;-4.866322989324682E-003
2.635311484336853E-001;-2.960004916073157E-003
2.665515542030334E-001;-1.305979376703837E-003
2.697097361087799E-001;2.879207100204588E-004
2.727978229522705E-001;1.936371382939894E-003
2.758167088031769E-001;3.700658444107174E-003
2.790077328681946E-001;4.860403480956742E-003
2.820376455783844E-001;6.139869683772892E-003
2.851385772228241E-001;7.405470937928052E-003
2.881939709186554E-001;8.605506943494240E-003
2.912101149559021E-001;9.810045744083090E-003
2.943662106990814E-001;1.089491994819346E-002
2.973865866661072E-001;1.190884871341518E-002
3.004355728626251E-001;1.305678240328415E-002
3.035852909088135E-001;1.409205094287791E-002
3.065728247165680E-001;1.512503923146498E-002
3.097363412380219E-001;1.612593382757585E-002
3.127461075782776E-001;1.721649765805167E-002
3.159593939781189E-001;1.826008254068454E-002
3.189808726310730E-001;1.926822788118315E-002
3.221167922019959E-001;2.019129255452012E-002
3.251625895500183E-001;2.112958406651687E-002
3.281713426113129E-001;2.212356648445651E-002
3.313115239143372E-001;2.309074139883943E-002
3.343891501426697E-001;2.402335343804474E-002
3.374699652194977E-001;2.491932411472042E-002
3.405528664588928E-001;2.597492734024336E-002
3.435754179954529E-001;2.704733982445762E-002
3.466583192348480E-001;2.800767620776906E-002
3.497974276542664E-001;2.898810305475219E-002
3.529195785522461E-001;2.997903095992382E-002
3.559495508670807E-001;3.102344048651351E-002
3.589868843555450E-001;3.204204764588481E-002
3.620984554290771E-001;3.313164062669850E-002
3.651781678199768E-001;3.412608008529167E-002
3.682537078857422E-001;3.524981538751404E-002
3.714013099670410E-001;3.635903940454088E-002
3.743718564510345E-001;3.752723192751195E-002
3.774812817573547E-001;3.865281222139405E-002
3.806097805500031E-001;3.980871430482635E-002
3.835665881633759E-001;4.119576185739698E-002
3.866876959800720E-001;4.236918095590325E-002
3.897907733917236E-001;4.367088396542074E-002
3.930093646049500E-001;4.505224037690969E-002
3.959629833698273E-001;4.660103214794031E-002
3.990437984466553E-001;4.804481968614224E-002
4.021521508693695E-001;4.970678683458990E-002
4.052393138408661E-001;5.138108242123263E-002
4.083614349365234E-001;5.327191786625884E-002
4.113988280296326E-001;5.544378603455984E-002
4.144817292690277E-001;5.791514380101734E-002
4.175159335136414E-001;6.188570593971021E-002
4.205839931964874E-001;7.055302559172638E-002
4.237421751022339E-001;9.307453186104298E-002
4.268105924129486E-001;1.671962103974818E-001
4.298225939273834E-001;4.170364143486434E-001
4.330088794231415E-001;9.266344263224005E-001
4.360525012016296E-001;1.659120469765526E+000
4.391822218894959E-001;2.460232557709716E+000
4.421036243438721E-001;3.134787249652611E+000
4.452827870845795E-001;3.730802245800987E+000
4.482955932617188E-001;4.281526489235226E+000
4.514287114143372E-001;4.839146977762141E+000
4.544480144977570E-001;5.385753936193382E+000
4.575369954109192E-001;5.936248416453104E+000
4.606672823429108E-001;6.485513127349961E+000
4.637495279312134E-001;7.039152440707028E+000
4.666790664196014E-001;7.571114482919114E+000
4.698870182037354E-001;8.103228173979886E+000
4.729045033454895E-001;8.626579907905466E+000
4.760419130325317E-001;9.142194064817005E+000
4.790793359279633E-001;9.662607025551608E+000
4.821424782276154E-001;1.017478848029694E+001
4.853267073631287E-001;1.067540304049598E+001
4.882496893405914E-001;1.118791691265636E+001
4.914819896221161E-001;1.167419043099812E+001
4.944813549518585E-001;1.215183626224355E+001
4.975765049457550E-001;1.263646334777148E+001
5.007295012474060E-001;1.310779897279565E+001
5.036798119544983E-001;1.358291664189363E+001
5.068331360816956E-001;1.403667428496436E+001
5.098755955696106E-001;1.450232825541997E+001
5.129391551017761E-001;1.494753971020941E+001
5.160296559333801E-001;1.540409429738116E+001
5.191261768341064E-001;1.584446067543405E+001
5.221995115280151E-001;1.630344986195958E+001
5.252929329872131E-001;1.673996722998541E+001
5.283570885658264E-001;1.717905181081915E+001
5.314901471138000E-001;1.759714567029425E+001
5.344359278678894E-001;1.802866920099468E+001
5.375831723213196E-001;1.845658667348265E+001
5.406933426856995E-001;1.887675252132854E+001
5.438375473022461E-001;1.929768819246283E+001
5.468460917472839E-001;1.968863568028462E+001
5.498955249786377E-001;2.006981127548158E+001
5.530273914337158E-001;2.045248113008466E+001
5.560964345932007E-001;2.081726019323378E+001
5.591430068016052E-001;2.114140017856937E+001
5.622792840003967E-001;2.146904708056752E+001
5.654055476188660E-001;2.177504837812410E+001
5.685120224952698E-001;2.204865639938664E+001
5.714380145072937E-001;2.230015824201382E+001
5.746217966079712E-001;2.252557037118859E+001
5.776455998420715E-001;2.273144161389045E+001
5.806784629821777E-001;2.291110084838976E+001
5.838098526000977E-001;2.305515490272592E+001
5.868780016899109E-001;2.319409878766862E+001
5.900924205780029E-001;2.330625322197486E+001
5.930737853050232E-001;2.335551992877518E+001
5.961345434188843E-001;2.335912956104886E+001
5.992450118064880E-001;2.339086039743819E+001
6.023660302162170E-001;2.337462282496341E+001
6.053790450096130E-001;2.328094270224280E+001
6.084159016609192E-001;2.313860618904044E+001
6.115716695785522E-001;2.296438328339843E+001
6.147112250328064E-001;2.274445532947983E+001
6.177461743354797E-001;2.248281084306849E+001
6.207686066627502E-001;2.218733346581990E+001
6.238794326782227E-001;2.190771122312150E+001
6.269888877868652E-001;2.154339418228200E+001
6.300086975097656E-001;2.114318386898390E+001
6.332408189773560E-001;2.071751281630503E+001
6.361588835716248E-001;2.015011295820125E+001
6.393164396286011E-001;1.961009668967313E+001
6.423132419586182E-001;1.915633263648743E+001
6.454343795776367E-001;1.857503930986664E+001
6.484881043434143E-001;1.797689636712053E+001
6.516024470329285E-001;1.762873017812359E+001
6.547251343727112E-001;1.716000716768926E+001
6.576474905014038E-001;1.658027029638998E+001
6.608098149299622E-001;1.601668607556763E+001
6.638795137405396E-001;1.548388149940760E+001
6.669830083847046E-001;1.501430665727491E+001
6.700462102890015E-001;1.457204892788940E+001
6.731690168380737E-001;1.417721451228587E+001
6.762049198150635E-001;1.388336088675110E+001
6.792849898338318E-001;1.366210819665433E+001
6.823281049728394E-001;1.352715666491721E+001
6.855448484420776E-001;1.348539480591876E+001
6.885967254638672E-001;1.345506282027101E+001
6.916381120681763E-001;1.346843680189733E+001
6.947891712188721E-001;1.353266984773958E+001
6.977121233940125E-001;1.369724906401586E+001
6.997538805007935E-001;1.384139299088983E+001
7.000373005867004E-001;1.393467227232109E+001
