Potential,Disk-O2,Ring-O2,Disk-N2,Ring-N2,Disk-Density,Ring-Density,Potential_RHE,ABS
-0.8800,-0.0011100,0.0000812,-0.00002510,0.00001100,-4.3834342957e+00,2.8363636136e-01,0.0873,2.1935353279e+00
-0.8790,-0.0011000,0.0000810,-0.00002230,0.00001100,-4.3543434143e+00,2.8282827139e-01,0.0883,2.1644444466e+00
-0.8780,-0.0011000,0.0000808,-0.00001990,0.00001090,-4.3640403748e+00,2.8242421150e-01,0.0893,2.1741414070e+00
-0.8770,-0.0011000,0.0000807,-0.00001730,0.00001080,-4.3745455742e+00,2.8242424130e-01,0.0903,2.1846466064e+00
-0.8760,-0.0011000,0.0000805,-0.00001520,0.00001070,-4.3830304146e+00,2.8202021122e-01,0.0913,2.1931314468e+00
-0.8750,-0.0011000,0.0000805,-0.00001320,0.00001060,-4.3911113739e+00,2.8242424130e-01,0.0923,2.2012124062e+00
-0.8740,-0.0010900,0.0000802,-0.00001120,0.00001060,-4.3587880135e+00,2.8121212125e-01,0.0933,2.1688890457e+00
-0.8730,-0.0011000,0.0000800,-0.00000936,0.00001050,-4.4066262245e+00,2.8080806136e-01,0.0943,2.2167272568e+00
-0.8720,-0.0010900,0.0000800,-0.00000761,0.00001040,-4.3732933998e+00,2.8121212125e-01,0.0953,2.1833944321e+00
-0.8710,-0.0010900,0.0000798,-0.00000597,0.00001030,-4.3799195290e+00,2.8080806136e-01,0.0963,2.1900205612e+00
-0.8700,-0.0010900,0.0000797,-0.00000436,0.00001030,-4.3864245415e+00,2.8040406108e-01,0.0973,2.1965255737e+00
-0.8690,-0.0010900,0.0000794,-0.00000283,0.00001020,-4.3926057816e+00,2.7959597111e-01,0.0983,2.2027068138e+00
-0.8680,-0.0010900,0.0000793,-0.00000148,0.00001010,-4.3980607986e+00,2.7959597111e-01,0.0993,2.2081618309e+00
-0.8670,-0.0010900,0.0000792,-0.00000009,0.00001010,-4.4036746025e+00,2.7919194102e-01,0.1003,2.2137756348e+00
-0.8660,-0.0010900,0.0000791,0.00000114,0.00001000,-4.4086470604e+00,2.7919194102e-01,0.1013,2.2187480927e+00
-0.8650,-0.0010900,0.0000789,0.00000226,0.00000995,-4.4131717682e+00,2.7858582139e-01,0.1023,2.2232728004e+00
-0.8640,-0.0010900,0.0000788,0.00000366,0.00000990,-4.4188284874e+00,2.7838385105e-01,0.1033,2.2289295197e+00
-0.8630,-0.0010800,0.0000786,0.00000450,0.00000984,-4.3818182945e+00,2.7781820297e-01,0.1043,2.1919193268e+00
-0.8620,-0.0010800,0.0000786,0.00000560,0.00000979,-4.3862624168e+00,2.7802023292e-01,0.1053,2.1963634491e+00
-0.8610,-0.0010800,0.0000784,0.00000651,0.00000973,-4.3899388313e+00,2.7745455503e-01,0.1063,2.2000398636e+00
-0.8600,-0.0010900,0.0000783,0.00000750,0.00000968,-4.4343438148e+00,2.7725252509e-01,0.1073,2.2444448471e+00
-0.8590,-0.0010800,0.0000782,0.00000840,0.00000962,-4.3975753784e+00,2.7709090710e-01,0.1083,2.2076764107e+00
-0.8580,-0.0010800,0.0000780,0.00000930,0.00000957,-4.4012117386e+00,2.7648481727e-01,0.1093,2.2113127708e+00
-0.8570,-0.0010800,0.0000779,0.00001020,0.00000952,-4.4048480988e+00,2.7628281713e-01,0.1103,2.2149491310e+00
-0.8560,-0.0010800,0.0000778,0.00001090,0.00000947,-4.4076766968e+00,2.7608081698e-01,0.1113,2.2177777290e+00
-0.8550,-0.0010800,0.0000776,0.00001170,0.00000942,-4.4109086990e+00,2.7547475696e-01,0.1123,2.2210097313e+00
-0.8540,-0.0010800,0.0000776,0.00001230,0.00000937,-4.4133329391e+00,2.7567678690e-01,0.1133,2.2234339714e+00
-0.8530,-0.0010800,0.0000774,0.00001310,0.00000933,-4.4165654182e+00,2.7503031492e-01,0.1143,2.2266664505e+00
-0.8520,-0.0010800,0.0000774,0.00001370,0.00000929,-4.4189896584e+00,2.7519190311e-01,0.1153,2.2290906906e+00
-0.8510,-0.0010800,0.0000773,0.00001440,0.00000924,-4.4218177795e+00,2.7498990297e-01,0.1163,2.2319188118e+00
-0.8500,-0.0010800,0.0000771,0.00001490,0.00000919,-4.4238381386e+00,2.7438384295e-01,0.1173,2.2339391708e+00
-0.8490,-0.0010800,0.0000770,0.00001570,0.00000915,-4.4270706177e+00,2.7414140105e-01,0.1183,2.2371716499e+00
-0.8480,-0.0010800,0.0000769,0.00001620,0.00000911,-4.4290909767e+00,2.7389898896e-01,0.1193,2.2391920090e+00
-0.8470,-0.0010800,0.0000767,0.00001670,0.00000907,-4.4311108589e+00,2.7325254679e-01,0.1203,2.2412118912e+00
-0.8460,-0.0010800,0.0000767,0.00001730,0.00000903,-4.4335350990e+00,2.7341413498e-01,0.1213,2.2436361313e+00
-0.8450,-0.0010800,0.0000765,0.00001770,0.00000899,-4.4351515770e+00,2.7276769280e-01,0.1223,2.2452526093e+00
-0.8440,-0.0010800,0.0000764,0.00001830,0.00000895,-4.4375758171e+00,2.7252525091e-01,0.1233,2.2476768494e+00
-0.8430,-0.0010800,0.0000764,0.00001860,0.00000891,-4.4387879372e+00,2.7268686891e-01,0.1243,2.2488889694e+00
-0.8420,-0.0010800,0.0000762,0.00001910,0.00000887,-4.4408078194e+00,2.7204039693e-01,0.1253,2.2509088516e+00
-0.8410,-0.0010800,0.0000761,0.00001960,0.00000884,-4.4428281784e+00,2.7175757289e-01,0.1263,2.2529292107e+00
-0.8400,-0.0010700,0.0000760,0.00002000,0.00000880,-4.4040403366e+00,2.7151513100e-01,0.1273,2.2141413689e+00
-0.8390,-0.0010700,0.0000760,0.00002040,0.00000877,-4.4056568146e+00,2.7163633704e-01,0.1283,2.2157578468e+00
-0.8380,-0.0010700,0.0000759,0.00002080,0.00000873,-4.4072728157e+00,2.7139395475e-01,0.1293,2.2173738480e+00
-0.8370,-0.0010700,0.0000757,0.00002120,0.00000870,-4.4088892937e+00,2.7070707083e-01,0.1303,2.2189903259e+00
-0.8360,-0.0010700,0.0000757,0.00002160,0.00000867,-4.4105052948e+00,2.7082827687e-01,0.1313,2.2206063271e+00
-0.8350,-0.0010700,0.0000755,0.00002200,0.00000864,-4.4121212959e+00,2.7014139295e-01,0.1323,2.2222223282e+00
-0.8340,-0.0010700,0.0000755,0.00002230,0.00000860,-4.4133334160e+00,2.7030304074e-01,0.1333,2.2234344482e+00
-0.8330,-0.0010700,0.0000753,0.00002260,0.00000856,-4.4145455360e+00,2.6965656877e-01,0.1343,2.2246465683e+00
-0.8320,-0.0010700,0.0000752,0.00002290,0.00000853,-4.4157576561e+00,2.6937374473e-01,0.1353,2.2258586884e+00
-0.8310,-0.0010700,0.0000751,0.00002340,0.00000850,-4.4177775383e+00,2.6909089088e-01,0.1363,2.2278785706e+00
-0.8300,-0.0010700,0.0000750,0.00002350,0.00000847,-4.4181814194e+00,2.6880809665e-01,0.1373,2.2282824516e+00
-0.8290,-0.0010700,0.0000750,0.00002390,0.00000843,-4.4197978973e+00,2.6896971464e-01,0.1383,2.2298989296e+00
-0.8280,-0.0010700,0.0000748,0.00002420,0.00000840,-4.4210100174e+00,2.6828283072e-01,0.1393,2.2311110497e+00
-0.8270,-0.0010700,0.0000747,0.00002450,0.00000837,-4.4222221375e+00,2.6800000668e-01,0.1403,2.2323231697e+00
-0.8260,-0.0010700,0.0000746,0.00002480,0.00000834,-4.4234342575e+00,2.6771718264e-01,0.1413,2.2335352898e+00
-0.8250,-0.0010700,0.0000746,0.00002510,0.00000831,-4.4246463776e+00,2.6783838868e-01,0.1423,2.2347474098e+00
-0.8240,-0.0010700,0.0000745,0.00002530,0.00000828,-4.4254546165e+00,2.6755556464e-01,0.1433,2.2355556488e+00
-0.8230,-0.0010700,0.0000744,0.00002560,0.00000825,-4.4266667366e+00,2.6727274060e-01,0.1443,2.2367677689e+00
-0.8220,-0.0010600,0.0000743,0.00002590,0.00000823,-4.3874745369e+00,2.6694947481e-01,0.1453,2.1975755692e+00
-0.8210,-0.0010700,0.0000742,0.00002610,0.00000820,-4.4286866188e+00,2.6666668057e-01,0.1463,2.2387876511e+00
-0.8200,-0.0010700,0.0000742,0.00002640,0.00000818,-4.4298987389e+00,2.6674744487e-01,0.1473,2.2399997711e+00
-0.8190,-0.0010700,0.0000740,0.00002700,0.00000816,-4.4323229790e+00,2.6602020860e-01,0.1483,2.2424240112e+00
-0.8180,-0.0010700,0.0000740,0.00002690,0.00000813,-4.4319190979e+00,2.6614141464e-01,0.1493,2.2420201302e+00
-0.8170,-0.0010700,0.0000739,0.00002720,0.00000810,-4.4331312180e+00,2.6585862041e-01,0.1503,2.2432322502e+00
-0.8160,-0.0010700,0.0000738,0.00002730,0.00000808,-4.4335350990e+00,2.6553535461e-01,0.1513,2.2436361313e+00
-0.8150,-0.0010700,0.0000737,0.00002750,0.00000805,-4.4343433380e+00,2.6525253057e-01,0.1523,2.2444443703e+00
-0.8140,-0.0010700,0.0000736,0.00002770,0.00000803,-4.4351515770e+00,2.6492929459e-01,0.1533,2.2452526093e+00
-0.8130,-0.0010700,0.0000735,0.00002800,0.00000801,-4.4363636971e+00,2.6460605860e-01,0.1543,2.2464647293e+00
-0.8120,-0.0010600,0.0000735,0.00002820,0.00000799,-4.3967676163e+00,2.6468688250e-01,0.1553,2.2068686485e+00
-0.8110,-0.0010700,0.0000734,0.00002830,0.00000797,-4.4375758171e+00,2.6436361670e-01,0.1563,2.2476768494e+00
-0.8100,-0.0010600,0.0000733,0.00002840,0.00000794,-4.3975758553e+00,2.6408082247e-01,0.1573,2.2076768875e+00
-0.8090,-0.0010600,0.0000731,0.00002860,0.00000792,-4.3983840942e+00,2.6335349679e-01,0.1583,2.2084851265e+00
-0.8080,-0.0010600,0.0000730,0.00002870,0.00000790,-4.3987879753e+00,2.6303032041e-01,0.1593,2.2088890076e+00
-0.8070,-0.0010600,0.0000731,0.00002900,0.00000788,-4.4000000954e+00,2.6351514459e-01,0.1603,2.2101011276e+00
-0.8060,-0.0010600,0.0000729,0.00002920,0.00000787,-4.4008083344e+00,2.6274746656e-01,0.1613,2.2109093666e+00
-0.8050,-0.0010600,0.0000728,0.00002930,0.00000785,-4.4012122154e+00,2.6242423058e-01,0.1623,2.2113132477e+00
-0.8040,-0.0010600,0.0000728,0.00002950,0.00000782,-4.4020204544e+00,2.6254543662e-01,0.1633,2.2121214867e+00
-0.8030,-0.0010600,0.0000727,0.00002970,0.00000780,-4.4028282166e+00,2.6222223043e-01,0.1643,2.2129292488e+00
-0.8020,-0.0010600,0.0000726,0.00002980,0.00000778,-4.4032325745e+00,2.6189899445e-01,0.1653,2.2133336067e+00
-0.8010,-0.0010600,0.0000727,0.00003000,0.00000776,-4.4040403366e+00,2.6238384843e-01,0.1663,2.2141413689e+00
-0.8000,-0.0010600,0.0000725,0.00003020,0.00000775,-4.4048485756e+00,2.6161614060e-01,0.1673,2.2149496078e+00
-0.7990,-0.0010600,0.0000724,0.00003030,0.00000772,-4.4052524567e+00,2.6133331656e-01,0.1683,2.2153534889e+00
-0.7980,-0.0010600,0.0000724,0.00003050,0.00000770,-4.4060606956e+00,2.6141414046e-01,0.1693,2.2161617279e+00
-0.7970,-0.0010600,0.0000723,0.00003060,0.00000768,-4.4064650536e+00,2.6109090447e-01,0.1703,2.2165660858e+00
-0.7960,-0.0010600,0.0000723,0.00003080,0.00000767,-4.4072728157e+00,2.6113128662e-01,0.1713,2.2173738480e+00
-0.7950,-0.0010600,0.0000722,0.00003090,0.00000765,-4.4076771736e+00,2.6080808043e-01,0.1723,2.2177782059e+00
-0.7940,-0.0010600,0.0000720,0.00003110,0.00000764,-4.4084849358e+00,2.6004040241e-01,0.1733,2.2185859680e+00
-0.7930,-0.0010600,0.0000720,0.00003110,0.00000761,-4.4084849358e+00,2.6016163826e-01,0.1743,2.2185859680e+00
-0.7920,-0.0010600,0.0000719,0.00003130,0.00000760,-4.4092931747e+00,2.5979799032e-01,0.1753,2.2193942070e+00
-0.7910,-0.0010600,0.0000718,0.00003140,0.00000757,-4.4096970558e+00,2.5951516628e-01,0.1763,2.2197980881e+00
-0.7900,-0.0010600,0.0000718,0.00003150,0.00000756,-4.4101014137e+00,2.5955554843e-01,0.1773,2.2202024460e+00
-0.7890,-0.0010600,0.0000717,0.00003160,0.00000754,-4.4105052948e+00,2.5923231244e-01,0.1783,2.2206063271e+00
-0.7880,-0.0010600,0.0000718,0.00003180,0.00000753,-4.4113135338e+00,2.5967678428e-01,0.1793,2.2214145660e+00
-0.7870,-0.0010600,0.0000715,0.00003190,0.00000752,-4.4117174149e+00,2.5850504637e-01,0.1803,2.2218184471e+00
-0.7860,-0.0010600,0.0000714,0.00003200,0.00000750,-4.4121212959e+00,2.5818181038e-01,0.1813,2.2222223282e+00
-0.7850,-0.0010600,0.0000714,0.00003220,0.00000748,-4.4129295349e+00,2.5826263428e-01,0.1823,2.2230305672e+00
-0.7840,-0.0010600,0.0000714,0.00003230,0.00000747,-4.4133334160e+00,2.5830301642e-01,0.1833,2.2234344482e+00
-0.7830,-0.0010600,0.0000713,0.00003250,0.00000746,-4.4141416550e+00,2.5793936849e-01,0.1843,2.2242426872e+00
-0.7820,-0.0010600,0.0000712,0.00003250,0.00000743,-4.4141416550e+00,2.5765657425e-01,0.1853,2.2242426872e+00
-0.7810,-0.0010600,0.0000713,0.00003270,0.00000741,-4.4149498940e+00,2.5814139843e-01,0.1863,2.2250509262e+00
-0.7800,-0.0010600,0.0000711,0.00003280,0.00000739,-4.4153537750e+00,2.5741416216e-01,0.1873,2.2254548073e+00
-0.7790,-0.0010600,0.0000710,0.00003280,0.00000738,-4.4153537750e+00,2.5705051422e-01,0.1883,2.2254548073e+00
-0.7780,-0.0010600,0.0000710,0.00003290,0.00000736,-4.4157576561e+00,2.5713130832e-01,0.1893,2.2258586884e+00
-0.7770,-0.0010600,0.0000709,0.00003310,0.00000734,-4.4165658951e+00,2.5680807233e-01,0.1903,2.2266669273e+00
-0.7760,-0.0010600,0.0000707,0.00003320,0.00000734,-4.4169697762e+00,2.5600001216e-01,0.1913,2.2270708084e+00
-0.7750,-0.0010600,0.0000707,0.00003330,0.00000733,-4.4173741341e+00,2.5604039431e-01,0.1923,2.2274751663e+00
-0.7740,-0.0010600,0.0000706,0.00003350,0.00000732,-4.4181818962e+00,2.5567677617e-01,0.1933,2.2282829285e+00
-0.7730,-0.0010600,0.0000706,0.00003350,0.00000730,-4.4181818962e+00,2.5575757027e-01,0.1943,2.2282829285e+00
-0.7720,-0.0010600,0.0000706,0.00003360,0.00000728,-4.4185862541e+00,2.5583836436e-01,0.1953,2.2286872864e+00
-0.7710,-0.0010500,0.0000705,0.00003370,0.00000727,-4.3785858154e+00,2.5547474623e-01,0.1963,2.1886868477e+00
-0.7700,-0.0010600,0.0000703,0.00003380,0.00000726,-4.4193940163e+00,2.5470703840e-01,0.1973,2.2294950485e+00
-0.7690,-0.0010500,0.0000704,0.00003390,0.00000725,-4.3793940544e+00,2.5515151024e-01,0.1983,2.1894950867e+00
-0.7680,-0.0010500,0.0000703,0.00003410,0.00000724,-4.3802018166e+00,2.5478786230e-01,0.1993,2.1903028488e+00
-0.7670,-0.0010500,0.0000703,0.00003400,0.00000723,-4.3797979355e+00,2.5482827425e-01,0.2003,2.1898989677e+00
-0.7660,-0.0010500,0.0000701,0.00003420,0.00000722,-4.3806061745e+00,2.5406062603e-01,0.2013,2.1907072067e+00
-0.7650,-0.0010500,0.0000700,0.00003430,0.00000721,-4.3810100555e+00,2.5369697809e-01,0.2023,2.1911110878e+00
-0.7640,-0.0010500,0.0000701,0.00003430,0.00000720,-4.3810100555e+00,2.5414144993e-01,0.2033,2.1911110878e+00
-0.7630,-0.0010500,0.0000700,0.00003440,0.00000719,-4.3814139366e+00,2.5377780199e-01,0.2043,2.1915149689e+00
-0.7620,-0.0010500,0.0000699,0.00003450,0.00000717,-4.3818182945e+00,2.5345456600e-01,0.2053,2.1919193268e+00
-0.7610,-0.0010500,0.0000699,0.00003460,0.00000717,-4.3822221756e+00,2.5345456600e-01,0.2063,2.1923232079e+00
-0.7600,-0.0010500,0.0000698,0.00003450,0.00000715,-4.3818182945e+00,2.5313130021e-01,0.2073,2.1919193268e+00
-0.7590,-0.0010500,0.0000699,0.00003470,0.00000714,-4.3826260567e+00,2.5357577205e-01,0.2083,2.1927270889e+00
-0.7580,-0.0010500,0.0000697,0.00003490,0.00000713,-4.3834342957e+00,2.5280806422e-01,0.2093,2.1935353279e+00
-0.7570,-0.0010500,0.0000696,0.00003490,0.00000711,-4.3834342957e+00,2.5248485804e-01,0.2103,2.1935353279e+00
-0.7560,-0.0010500,0.0000696,0.00003500,0.00000709,-4.3838381767e+00,2.5256565213e-01,0.2113,2.1939392090e+00
-0.7550,-0.0010500,0.0000695,0.00003510,0.00000709,-4.3842425346e+00,2.5216162205e-01,0.2123,2.1943435669e+00
-0.7540,-0.0010500,0.0000694,0.00003520,0.00000708,-4.3846464157e+00,2.5179797411e-01,0.2133,2.1947474480e+00
-0.7530,-0.0010500,0.0000694,0.00003530,0.00000707,-4.3850502968e+00,2.5183838606e-01,0.2143,2.1951513290e+00
-0.7520,-0.0010500,0.0000694,0.00003540,0.00000706,-4.3854546547e+00,2.5187876821e-01,0.2153,2.1955556870e+00
-0.7510,-0.0010500,0.0000693,0.00003540,0.00000705,-4.3854546547e+00,2.5151512027e-01,0.2163,2.1955556870e+00
-0.7500,-0.0010500,0.0000692,0.00003540,0.00000705,-4.3854546547e+00,2.5111111999e-01,0.2173,2.1955556870e+00
-0.7490,-0.0010500,0.0000692,0.00003570,0.00000704,-4.3866667747e+00,2.5115153193e-01,0.2183,2.1967678070e+00
-0.7480,-0.0010500,0.0000692,0.00003570,0.00000702,-4.3866667747e+00,2.5123235583e-01,0.2193,2.1967678070e+00
-0.7470,-0.0010500,0.0000690,0.00003570,0.00000701,-4.3866667747e+00,2.5046464801e-01,0.2203,2.1967678070e+00
-0.7460,-0.0010500,0.0000691,0.00003580,0.00000700,-4.3870706558e+00,2.5090909004e-01,0.2213,2.1971716881e+00
-0.7450,-0.0010500,0.0000690,0.00003580,0.00000699,-4.3870706558e+00,2.5054547191e-01,0.2223,2.1971716881e+00
-0.7440,-0.0010500,0.0000689,0.00003590,0.00000697,-4.3874745369e+00,2.5022220612e-01,0.2233,2.1975755692e+00
-0.7430,-0.0010500,0.0000688,0.00003600,0.00000696,-4.3878788948e+00,2.4985858798e-01,0.2243,2.1979799271e+00
-0.7420,-0.0010500,0.0000688,0.00003610,0.00000695,-4.3882827759e+00,2.4989898503e-01,0.2253,2.1983838081e+00
-0.7410,-0.0010500,0.0000688,0.00003600,0.00000694,-4.3878788948e+00,2.4993941188e-01,0.2263,2.1979799271e+00
-0.7400,-0.0010500,0.0000688,0.00003620,0.00000693,-4.3886871338e+00,2.4997979403e-01,0.2273,2.1987881660e+00
-0.7390,-0.0010500,0.0000686,0.00003620,0.00000693,-4.3886871338e+00,2.4917170405e-01,0.2283,2.1987881660e+00
-0.7380,-0.0010500,0.0000687,0.00003620,0.00000692,-4.3886871338e+00,2.4961614609e-01,0.2293,2.1987881660e+00
-0.7370,-0.0010500,0.0000686,0.00003630,0.00000691,-4.3890910149e+00,2.4925252795e-01,0.2303,2.1991920471e+00
-0.7360,-0.0010500,0.0000686,0.00003640,0.00000691,-4.3894948959e+00,2.4925252795e-01,0.2313,2.1995959282e+00
-0.7350,-0.0010500,0.0000685,0.00003650,0.00000690,-4.3898992538e+00,2.4888888001e-01,0.2323,2.2000002861e+00
-0.7340,-0.0010400,0.0000685,0.00003650,0.00000689,-4.3494949341e+00,2.4892929196e-01,0.2333,2.1595959663e+00
-0.7330,-0.0010500,0.0000684,0.00003660,0.00000689,-4.3903031349e+00,2.4852524698e-01,0.2343,2.2004041672e+00
-0.7320,-0.0010400,0.0000684,0.00003670,0.00000688,-4.3503031731e+00,2.4856564403e-01,0.2353,2.1604042053e+00
-0.7310,-0.0010500,0.0000683,0.00003670,0.00000687,-4.3907070160e+00,2.4820202589e-01,0.2363,2.2008080482e+00
-0.7300,-0.0010500,0.0000684,0.00003670,0.00000686,-4.3907070160e+00,2.4864645302e-01,0.2373,2.2008080482e+00
-0.7290,-0.0010400,0.0000683,0.00003690,0.00000685,-4.3511114120e+00,2.4828283489e-01,0.2383,2.1612124443e+00
-0.7280,-0.0010400,0.0000683,0.00003680,0.00000684,-4.3507070541e+00,2.4832326174e-01,0.2393,2.1608080864e+00
-0.7270,-0.0010500,0.0000681,0.00003690,0.00000683,-4.3915152550e+00,2.4755556881e-01,0.2403,2.2016162872e+00
-0.7260,-0.0010400,0.0000681,0.00003690,0.00000682,-4.3511114120e+00,2.4759595096e-01,0.2413,2.1612124443e+00
-0.7250,-0.0010500,0.0000681,0.00003690,0.00000681,-4.3915152550e+00,2.4763637781e-01,0.2423,2.2016162872e+00
-0.7240,-0.0010400,0.0000681,0.00003710,0.00000681,-4.3519196510e+00,2.4763637781e-01,0.2433,2.1620206833e+00
-0.7230,-0.0010400,0.0000680,0.00003710,0.00000680,-4.3519196510e+00,2.4727272987e-01,0.2443,2.1620206833e+00
-0.7220,-0.0010400,0.0000679,0.00003710,0.00000680,-4.3519196510e+00,2.4686868489e-01,0.2453,2.1620206833e+00
-0.7210,-0.0010400,0.0000679,0.00003720,0.00000680,-4.3523235321e+00,2.4686868489e-01,0.2463,2.1624245644e+00
-0.7200,-0.0010400,0.0000679,0.00003710,0.00000678,-4.3519196510e+00,2.4694949389e-01,0.2473,2.1620206833e+00
-0.7190,-0.0010400,0.0000677,0.00003730,0.00000675,-4.3527274132e+00,2.4626262486e-01,0.2483,2.1628284454e+00
-0.7180,-0.0010400,0.0000677,0.00003730,0.00000677,-4.3527274132e+00,2.4618181586e-01,0.2493,2.1628284454e+00
-0.7170,-0.0010400,0.0000678,0.00003750,0.00000676,-4.3535356522e+00,2.4662627280e-01,0.2503,2.1636366844e+00
-0.7160,-0.0010400,0.0000677,0.00003750,0.00000675,-4.3535356522e+00,2.4626262486e-01,0.2513,2.1636366844e+00
-0.7150,-0.0010400,0.0000676,0.00003760,0.00000676,-4.3539395332e+00,2.4581816792e-01,0.2523,2.1640405655e+00
-0.7140,-0.0010400,0.0000677,0.00003750,0.00000675,-4.3535356522e+00,2.4626262486e-01,0.2533,2.1636366844e+00
-0.7130,-0.0010400,0.0000676,0.00003760,0.00000674,-4.3539395332e+00,2.4589899182e-01,0.2543,2.1640405655e+00
-0.7120,-0.0010400,0.0000675,0.00003770,0.00000673,-4.3543438911e+00,2.4553534389e-01,0.2553,2.1644449234e+00
-0.7110,-0.0010400,0.0000675,0.00003770,0.00000672,-4.3543438911e+00,2.4557574093e-01,0.2563,2.1644449234e+00
-0.7100,-0.0010400,0.0000675,0.00003790,0.00000672,-4.3551516533e+00,2.4557574093e-01,0.2573,2.1652526855e+00
-0.7090,-0.0010400,0.0000675,0.00003790,0.00000671,-4.3551516533e+00,2.4561615288e-01,0.2583,2.1652526855e+00
-0.7080,-0.0010400,0.0000674,0.00003800,0.00000670,-4.3555560112e+00,2.4525250494e-01,0.2593,2.1656570435e+00
-0.7070,-0.0010400,0.0000676,0.00003800,0.00000670,-4.3555560112e+00,2.4606059492e-01,0.2603,2.1656570435e+00
-0.7060,-0.0010400,0.0000674,0.00003800,0.00000669,-4.3555560112e+00,2.4529291689e-01,0.2613,2.1656570435e+00
-0.7050,-0.0010400,0.0000674,0.00003810,0.00000668,-4.3559594154e+00,2.4533332884e-01,0.2623,2.1660604477e+00
-0.7040,-0.0010400,0.0000673,0.00003810,0.00000667,-4.3559594154e+00,2.4496971071e-01,0.2633,2.1660604477e+00
-0.7030,-0.0010400,0.0000670,0.00003820,0.00000667,-4.3563637733e+00,2.4375757575e-01,0.2643,2.1664648056e+00
-0.7020,-0.0010300,0.0000671,0.00003820,0.00000666,-4.3159594536e+00,2.4420203269e-01,0.2653,2.1260604858e+00
-0.7010,-0.0010400,0.0000670,0.00003830,0.00000666,-4.3567676544e+00,2.4379798770e-01,0.2663,2.1668686867e+00
-0.7000,-0.0010400,0.0000669,0.00003830,0.00000665,-4.3567676544e+00,2.4343433976e-01,0.2673,2.1668686867e+00
-0.6990,-0.0010300,0.0000668,0.00003830,0.00000664,-4.3163642883e+00,2.4307070673e-01,0.2683,2.1264653206e+00
-0.6980,-0.0010300,0.0000668,0.00003840,0.00000663,-4.3167676926e+00,2.4311111867e-01,0.2693,2.1268687248e+00
-0.6970,-0.0010300,0.0000669,0.00003830,0.00000662,-4.3163642883e+00,2.4355554581e-01,0.2703,2.1264653206e+00
-0.6960,-0.0010300,0.0000669,0.00003850,0.00000661,-4.3171715736e+00,2.4359595776e-01,0.2713,2.1272726059e+00
-0.6950,-0.0010300,0.0000669,0.00003850,0.00000660,-4.3171715736e+00,2.4363636971e-01,0.2723,2.1272726059e+00
