Potential,Disk-O2,Ring-O2,Disk-N2,Ring-N2,Disk-Density,Ring-Density,Potential_RHE,ABS
-0.8490,-0.0011600,0.0000588,0.00002920,0.00000424,-4.8048481941e+00,2.2044445574e-01,0.1183,2.3973734379e+00
-0.8480,-0.0011600,0.0000590,0.00003140,0.00000422,-4.8137373924e+00,2.2133333981e-01,0.1193,2.4062626362e+00
-0.8470,-0.0011600,0.0000587,0.00003340,0.00000421,-4.8218183517e+00,2.2016161680e-01,0.1203,2.4143435955e+00
-0.8460,-0.0011500,0.0000590,0.00003550,0.00000419,-4.7898993492e+00,2.2145456076e-01,0.1213,2.3824245930e+00
-0.8450,-0.0011500,0.0000589,0.00003720,0.00000417,-4.7967681885e+00,2.2113130987e-01,0.1223,2.3892934322e+00
-0.8440,-0.0011500,0.0000591,0.00003910,0.00000415,-4.8044443130e+00,2.2202020884e-01,0.1233,2.3969695568e+00
-0.8430,-0.0011600,0.0000590,0.00004080,0.00000414,-4.8517169952e+00,2.2165656090e-01,0.1243,2.4442422390e+00
-0.8420,-0.0011500,0.0000591,0.00004240,0.00000412,-4.8177776337e+00,2.2214141488e-01,0.1253,2.4103028774e+00
-0.8410,-0.0011500,0.0000590,0.00004410,0.00000410,-4.8246464729e+00,2.2181819379e-01,0.1263,2.4171717167e+00
-0.8400,-0.0011500,0.0000591,0.00004570,0.00000409,-4.8311114311e+00,2.2226262093e-01,0.1273,2.4236366749e+00
-0.8390,-0.0011500,0.0000591,0.00004720,0.00000407,-4.8371720314e+00,2.2234342992e-01,0.1283,2.4296972752e+00
-0.8380,-0.0011500,0.0000591,0.00004870,0.00000406,-4.8432326317e+00,2.2238384187e-01,0.1293,2.4357578754e+00
-0.8370,-0.0011400,0.0000592,0.00005010,0.00000404,-4.8084845543e+00,2.2286868095e-01,0.1303,2.4010097980e+00
-0.8360,-0.0011500,0.0000593,0.00005150,0.00000402,-4.8545455933e+00,2.2335353494e-01,0.1313,2.4470708370e+00
-0.8350,-0.0011400,0.0000593,0.00005280,0.00000401,-4.8193941116e+00,2.2339394689e-01,0.1323,2.4119193554e+00
-0.8340,-0.0011400,0.0000593,0.00005400,0.00000399,-4.8242421150e+00,2.2347474098e-01,0.1333,2.4167673588e+00
-0.8330,-0.0011400,0.0000593,0.00005520,0.00000398,-4.8290905952e+00,2.2351515293e-01,0.1343,2.4216158390e+00
-0.8320,-0.0011400,0.0000593,0.00005640,0.00000396,-4.8339390755e+00,2.2359597683e-01,0.1353,2.4264643192e+00
-0.8310,-0.0011400,0.0000594,0.00005760,0.00000395,-4.8387875557e+00,2.2404040396e-01,0.1363,2.4313127995e+00
-0.8300,-0.0011400,0.0000594,0.00005860,0.00000393,-4.8428277969e+00,2.2412121296e-01,0.1373,2.4353530407e+00
-0.8290,-0.0011400,0.0000594,0.00005960,0.00000392,-4.8468685150e+00,2.2416162491e-01,0.1383,2.4393937588e+00
-0.8280,-0.0011400,0.0000594,0.00006070,0.00000391,-4.8513131142e+00,2.2420202196e-01,0.1393,2.4438383579e+00
-0.8270,-0.0011400,0.0000594,0.00006170,0.00000390,-4.8553533554e+00,2.2424243391e-01,0.1403,2.4478785992e+00
-0.8260,-0.0011400,0.0000595,0.00006280,0.00000388,-4.8597979546e+00,2.2472727299e-01,0.1413,2.4523231983e+00
-0.8250,-0.0011400,0.0000597,0.00006380,0.00000387,-4.8638381958e+00,2.2557576001e-01,0.1423,2.4563634396e+00
-0.8240,-0.0011300,0.0000596,0.00006460,0.00000385,-4.8266668320e+00,2.2525252402e-01,0.1433,2.4191920757e+00
-0.8230,-0.0011400,0.0000597,0.00006550,0.00000384,-4.8707070351e+00,2.2569696605e-01,0.1443,2.4632322788e+00
-0.8220,-0.0011400,0.0000597,0.00006640,0.00000383,-4.8743433952e+00,2.2573737800e-01,0.1453,2.4668686390e+00
-0.8210,-0.0011300,0.0000596,0.00006720,0.00000382,-4.8371720314e+00,2.2537373006e-01,0.1463,2.4296972752e+00
-0.8200,-0.0011300,0.0000596,0.00006800,0.00000380,-4.8404040337e+00,2.2545453906e-01,0.1473,2.4329292774e+00
-0.8190,-0.0011300,0.0000597,0.00006930,0.00000379,-4.8456563950e+00,2.2589899600e-01,0.1483,2.4381816387e+00
-0.8180,-0.0011300,0.0000597,0.00006990,0.00000378,-4.8480806351e+00,2.2593939304e-01,0.1493,2.4406058788e+00
-0.8170,-0.0011300,0.0000597,0.00007050,0.00000377,-4.8505048752e+00,2.2597979009e-01,0.1503,2.4430301189e+00
-0.8160,-0.0011300,0.0000598,0.00007120,0.00000376,-4.8533329964e+00,2.2642424703e-01,0.1513,2.4458582401e+00
-0.8150,-0.0011300,0.0000598,0.00007180,0.00000374,-4.8557572365e+00,2.2650505602e-01,0.1523,2.4482824802e+00
-0.8140,-0.0011300,0.0000597,0.00007250,0.00000373,-4.8585858345e+00,2.2614140809e-01,0.1533,2.4511110783e+00
-0.8130,-0.0011300,0.0000599,0.00007320,0.00000372,-4.8614139557e+00,2.2698989511e-01,0.1543,2.4539391994e+00
-0.8120,-0.0011300,0.0000600,0.00007390,0.00000371,-4.8642425537e+00,2.2743433714e-01,0.1553,2.4567677975e+00
-0.8110,-0.0011200,0.0000599,0.00007440,0.00000370,-4.8258585930e+00,2.2707071900e-01,0.1563,2.4183838367e+00
-0.8100,-0.0011200,0.0000598,0.00007510,0.00000369,-4.8286871910e+00,2.2670708597e-01,0.1573,2.4212124348e+00
-0.8090,-0.0011300,0.0000600,0.00007570,0.00000368,-4.8715152740e+00,2.2755554318e-01,0.1583,2.4640405178e+00
-0.8080,-0.0011200,0.0000600,0.00007620,0.00000367,-4.8331313133e+00,2.2759595513e-01,0.1593,2.4256565571e+00
-0.8070,-0.0011200,0.0000600,0.00007690,0.00000366,-4.8359599113e+00,2.2763636708e-01,0.1603,2.4284851551e+00
-0.8060,-0.0011200,0.0000601,0.00007750,0.00000365,-4.8383841515e+00,2.2808080912e-01,0.1613,2.4309093952e+00
-0.8050,-0.0011200,0.0000601,0.00007780,0.00000364,-4.8395962715e+00,2.2812120616e-01,0.1623,2.4321215153e+00
-0.8040,-0.0011200,0.0000602,0.00007840,0.00000364,-4.8420205116e+00,2.2852525115e-01,0.1633,2.4345457554e+00
-0.8030,-0.0011300,0.0000602,0.00007890,0.00000363,-4.8844447136e+00,2.2856564820e-01,0.1643,2.4769699574e+00
-0.8020,-0.0011200,0.0000603,0.00007940,0.00000362,-4.8460607529e+00,2.2901010513e-01,0.1653,2.4385859966e+00
-0.8010,-0.0011200,0.0000603,0.00007990,0.00000361,-4.8480811119e+00,2.2905051708e-01,0.1663,2.4406063557e+00
-0.8000,-0.0011200,0.0000602,0.00008040,0.00000360,-4.8501014709e+00,2.2868686914e-01,0.1673,2.4426267147e+00
-0.7990,-0.0011200,0.0000602,0.00008090,0.00000359,-4.8521213531e+00,2.2872726619e-01,0.1683,2.4446465969e+00
-0.7980,-0.0011200,0.0000603,0.00008130,0.00000358,-4.8537378311e+00,2.2917172313e-01,0.1693,2.4462630749e+00
-0.7970,-0.0011200,0.0000603,0.00008170,0.00000357,-4.8553538322e+00,2.2921212018e-01,0.1703,2.4478790760e+00
-0.7960,-0.0011200,0.0000604,0.00008230,0.00000357,-4.8577780724e+00,2.2961616516e-01,0.1713,2.4503033161e+00
-0.7950,-0.0011200,0.0000604,0.00008270,0.00000356,-4.8593940735e+00,2.2965657711e-01,0.1723,2.4519193172e+00
-0.7940,-0.0011200,0.0000604,0.00008310,0.00000355,-4.8610105515e+00,2.2969697416e-01,0.1733,2.4535357952e+00
-0.7930,-0.0011200,0.0000604,0.00008350,0.00000354,-4.8626265526e+00,2.2973737121e-01,0.1743,2.4551517963e+00
-0.7920,-0.0011200,0.0000605,0.00008380,0.00000353,-4.8638386726e+00,2.3018181324e-01,0.1753,2.4563639164e+00
-0.7910,-0.0011100,0.0000605,0.00008420,0.00000352,-4.8250503540e+00,2.3022222519e-01,0.1763,2.4175755978e+00
-0.7900,-0.0011100,0.0000605,0.00008460,0.00000351,-4.8266663551e+00,2.3026262224e-01,0.1773,2.4191915989e+00
-0.7890,-0.0011100,0.0000605,0.00008500,0.00000350,-4.8282823563e+00,2.3030301929e-01,0.1783,2.4208076000e+00
-0.7880,-0.0011100,0.0000604,0.00008540,0.00000350,-4.8298988342e+00,2.2989898920e-01,0.1793,2.4224240780e+00
-0.7870,-0.0011100,0.0000607,0.00008580,0.00000349,-4.8315148354e+00,2.3115152121e-01,0.1803,2.4240400791e+00
-0.7860,-0.0011100,0.0000605,0.00008610,0.00000348,-4.8327269554e+00,2.3038382828e-01,0.1813,2.4252521992e+00
-0.7850,-0.0011100,0.0000606,0.00008640,0.00000347,-4.8339390755e+00,2.3082828522e-01,0.1823,2.4264643192e+00
-0.7840,-0.0011100,0.0000608,0.00008680,0.00000347,-4.8355550766e+00,2.3163637519e-01,0.1833,2.4280803204e+00
-0.7830,-0.0011100,0.0000606,0.00008710,0.00000346,-4.8367671967e+00,2.3086868227e-01,0.1843,2.4292924404e+00
-0.7820,-0.0011100,0.0000606,0.00008740,0.00000345,-4.8379793167e+00,2.3090907931e-01,0.1853,2.4305045605e+00
-0.7810,-0.0011100,0.0000607,0.00008770,0.00000345,-4.8391914368e+00,2.3131312430e-01,0.1863,2.4317166805e+00
-0.7800,-0.0011100,0.0000607,0.00008810,0.00000344,-4.8408079147e+00,2.3135353625e-01,0.1873,2.4333331585e+00
-0.7790,-0.0011100,0.0000607,0.00008820,0.00000343,-4.8412117958e+00,2.3139394820e-01,0.1883,2.4337370396e+00
-0.7780,-0.0011100,0.0000607,0.00008860,0.00000342,-4.8428277969e+00,2.3143434525e-01,0.1893,2.4353530407e+00
-0.7770,-0.0011000,0.0000607,0.00008890,0.00000341,-4.8036360741e+00,2.3147474229e-01,0.1903,2.3961613178e+00
-0.7760,-0.0011100,0.0000607,0.00008920,0.00000341,-4.8452520370e+00,2.3147474229e-01,0.1913,2.4377772808e+00
-0.7750,-0.0011100,0.0000609,0.00008950,0.00000340,-4.8464646339e+00,2.3232324421e-01,0.1923,2.4389898777e+00
-0.7740,-0.0011100,0.0000610,0.00008980,0.00000339,-4.8476767540e+00,2.3276767135e-01,0.1933,2.4402019978e+00
-0.7730,-0.0011100,0.0000610,0.00009010,0.00000339,-4.8488888741e+00,2.3276767135e-01,0.1943,2.4414141178e+00
-0.7720,-0.0011100,0.0000611,0.00009030,0.00000338,-4.8496966362e+00,2.3321212828e-01,0.1953,2.4422218800e+00
-0.7710,-0.0011100,0.0000610,0.00009060,0.00000337,-4.8509087563e+00,2.3284848034e-01,0.1963,2.4434340000e+00
-0.7700,-0.0011000,0.0000610,0.00009090,0.00000337,-4.8117170334e+00,2.3284848034e-01,0.1973,2.4042422771e+00
-0.7690,-0.0011000,0.0000610,0.00009110,0.00000336,-4.8125252724e+00,2.3288887739e-01,0.1983,2.4050505161e+00
-0.7680,-0.0011000,0.0000611,0.00009140,0.00000335,-4.8137373924e+00,2.3333333433e-01,0.1993,2.4062626362e+00
-0.7670,-0.0011000,0.0000610,0.00009170,0.00000335,-4.8149495125e+00,2.3292928934e-01,0.2003,2.4074747562e+00
-0.7660,-0.0011000,0.0000611,0.00009180,0.00000334,-4.8153533936e+00,2.3337374628e-01,0.2013,2.4078786373e+00
-0.7650,-0.0011000,0.0000611,0.00009210,0.00000334,-4.8165655136e+00,2.3337374628e-01,0.2023,2.4090907574e+00
-0.7640,-0.0011000,0.0000611,0.00009220,0.00000333,-4.8169698715e+00,2.3341414332e-01,0.2033,2.4094951153e+00
-0.7630,-0.0011000,0.0000611,0.00009240,0.00000332,-4.8177776337e+00,2.3345454037e-01,0.2043,2.4103028774e+00
-0.7620,-0.0011000,0.0000613,0.00009270,0.00000331,-4.8189897537e+00,2.3430302739e-01,0.2053,2.4115149975e+00
-0.7610,-0.0011000,0.0000613,0.00009290,0.00000330,-4.8197979927e+00,2.3434343934e-01,0.2063,2.4123232365e+00
-0.7600,-0.0011000,0.0000613,0.00009310,0.00000330,-4.8206062317e+00,2.3434343934e-01,0.2073,2.4131314754e+00
-0.7590,-0.0011000,0.0000614,0.00009330,0.00000329,-4.8214139938e+00,2.3478789628e-01,0.2083,2.4139392376e+00
-0.7580,-0.0011000,0.0000614,0.00009350,0.00000329,-4.8222222328e+00,2.3478789628e-01,0.2093,2.4147474766e+00
-0.7570,-0.0011000,0.0000614,0.00009350,0.00000328,-4.8222222328e+00,2.3482827842e-01,0.2103,2.4147474766e+00
-0.7560,-0.0011000,0.0000614,0.00009380,0.00000328,-4.8234343529e+00,2.3482827842e-01,0.2113,2.4159595966e+00
-0.7550,-0.0011000,0.0000614,0.00009410,0.00000327,-4.8246464729e+00,2.3486869037e-01,0.2123,2.4171717167e+00
-0.7540,-0.0011000,0.0000614,0.00009420,0.00000327,-4.8250503540e+00,2.3486869037e-01,0.2133,2.4175755978e+00
-0.7530,-0.0011000,0.0000613,0.00009440,0.00000326,-4.8258585930e+00,2.3450505733e-01,0.2143,2.4183838367e+00
-0.7520,-0.0011000,0.0000615,0.00009460,0.00000326,-4.8266668320e+00,2.3531314731e-01,0.2153,2.4191920757e+00
-0.7510,-0.0011000,0.0000615,0.00009480,0.00000325,-4.8274745941e+00,2.3535354435e-01,0.2163,2.4199998379e+00
-0.7500,-0.0011000,0.0000615,0.00009490,0.00000324,-4.8278789520e+00,2.3539395630e-01,0.2173,2.4204041958e+00
-0.7490,-0.0011000,0.0000616,0.00009520,0.00000324,-4.8290910721e+00,2.3579800129e-01,0.2183,2.4216163158e+00
-0.7480,-0.0011000,0.0000617,0.00009530,0.00000323,-4.8294949532e+00,2.3624241352e-01,0.2193,2.4220201969e+00
-0.7470,-0.0010900,0.0000616,0.00009550,0.00000323,-4.7898993492e+00,2.3583839834e-01,0.2203,2.3824245930e+00
-0.7460,-0.0011000,0.0000618,0.00009570,0.00000323,-4.8311114311e+00,2.3664644361e-01,0.2213,2.4236366749e+00
-0.7450,-0.0011000,0.0000617,0.00009580,0.00000322,-4.8315153122e+00,2.3628281057e-01,0.2223,2.4240405560e+00
-0.7440,-0.0011000,0.0000617,0.00009600,0.00000322,-4.8323235512e+00,2.3628281057e-01,0.2233,2.4248487949e+00
-0.7430,-0.0011000,0.0000617,0.00009610,0.00000321,-4.8327274323e+00,2.3632322252e-01,0.2243,2.4252526760e+00
-0.7420,-0.0010900,0.0000618,0.00009630,0.00000321,-4.7931318283e+00,2.3672726750e-01,0.2253,2.3856570721e+00
-0.7410,-0.0010900,0.0000618,0.00009640,0.00000320,-4.7935357094e+00,2.3676767945e-01,0.2263,2.3860609531e+00
-0.7400,-0.0011000,0.0000618,0.00009660,0.00000320,-4.8347477913e+00,2.3676767945e-01,0.2273,2.4272730350e+00
-0.7390,-0.0010900,0.0000619,0.00009680,0.00000319,-4.7951517105e+00,2.3721212149e-01,0.2283,2.3876769543e+00
-0.7380,-0.0010900,0.0000619,0.00009690,0.00000318,-4.7955560684e+00,2.3725251853e-01,0.2293,2.3880813122e+00
-0.7370,-0.0010900,0.0000619,0.00009710,0.00000318,-4.7963638306e+00,2.3725251853e-01,0.2303,2.3888890743e+00
-0.7360,-0.0010900,0.0000618,0.00009730,0.00000317,-4.7971720695e+00,2.3688888550e-01,0.2313,2.3896973133e+00
-0.7350,-0.0010900,0.0000620,0.00009740,0.00000317,-4.7975759506e+00,2.3769696057e-01,0.2323,2.3901011944e+00
-0.7340,-0.0010800,0.0000617,0.00009750,0.00000317,-4.7575759888e+00,2.3648484051e-01,0.2333,2.3501012325e+00
-0.7330,-0.0010900,0.0000619,0.00009750,0.00000316,-4.7979803085e+00,2.3733332753e-01,0.2343,2.3905055523e+00
-0.7320,-0.0010900,0.0000618,0.00009760,0.00000316,-4.7983841896e+00,2.3692928255e-01,0.2353,2.3909094334e+00
-0.7310,-0.0010900,0.0000619,0.00009780,0.00000316,-4.7991924286e+00,2.3733332753e-01,0.2363,2.3917176723e+00
-0.7300,-0.0010900,0.0000621,0.00009800,0.00000315,-4.8000001907e+00,2.3818182945e-01,0.2373,2.3925254345e+00
-0.7290,-0.0010900,0.0000621,0.00009810,0.00000315,-4.8004045486e+00,2.3818182945e-01,0.2383,2.3929297924e+00
-0.7280,-0.0010900,0.0000622,0.00009820,0.00000315,-4.8008084297e+00,2.3858587444e-01,0.2393,2.3933336735e+00
-0.7270,-0.0010900,0.0000622,0.00009830,0.00000314,-4.8012123108e+00,2.3862625659e-01,0.2403,2.3937375546e+00
-0.7260,-0.0010900,0.0000622,0.00009850,0.00000313,-4.8020205498e+00,2.3866666853e-01,0.2413,2.3945457935e+00
-0.7250,-0.0010900,0.0000622,0.00009860,0.00000313,-4.8024244308e+00,2.3866666853e-01,0.2423,2.3949496746e+00
-0.7240,-0.0010900,0.0000621,0.00009870,0.00000313,-4.8028287888e+00,2.3826262355e-01,0.2433,2.3953540325e+00
-0.7230,-0.0010900,0.0000622,0.00009880,0.00000312,-4.8032326698e+00,2.3870708048e-01,0.2443,2.3957579136e+00
-0.7220,-0.0010900,0.0000622,0.00009890,0.00000312,-4.8036365509e+00,2.3870708048e-01,0.2453,2.3961617947e+00
-0.7210,-0.0010900,0.0000623,0.00009900,0.00000311,-4.8040404320e+00,2.3915152252e-01,0.2463,2.3965656757e+00
-0.7200,-0.0010900,0.0000623,0.00009920,0.00000311,-4.8048481941e+00,2.3915152252e-01,0.2473,2.3973734379e+00
-0.7190,-0.0010900,0.0000622,0.00009930,0.00000311,-4.8052530289e+00,2.3874747753e-01,0.2483,2.3977782726e+00
-0.7180,-0.0010900,0.0000624,0.00009940,0.00000311,-4.8056564331e+00,2.3955556750e-01,0.2493,2.3981816769e+00
-0.7170,-0.0010900,0.0000623,0.00009970,0.00000310,-4.8068690300e+00,2.3919191957e-01,0.2503,2.3993942738e+00
-0.7160,-0.0010900,0.0000623,0.00009980,0.00000310,-4.8072724342e+00,2.3919191957e-01,0.2513,2.3997976780e+00
-0.7150,-0.0010900,0.0000624,0.00009980,0.00000309,-4.8072724342e+00,2.3963637650e-01,0.2523,2.3997976780e+00
-0.7140,-0.0010800,0.0000625,0.00009980,0.00000309,-4.7668681145e+00,2.4004040658e-01,0.2533,2.3593933582e+00
-0.7130,-0.0010900,0.0000623,0.00009990,0.00000308,-4.8076767921e+00,2.3927272856e-01,0.2543,2.4002020359e+00
-0.7120,-0.0010800,0.0000624,0.00009990,0.00000308,-4.7672724724e+00,2.3967677355e-01,0.2553,2.3597977161e+00
-0.7110,-0.0010900,0.0000625,0.00010000,0.00000308,-4.8080806732e+00,2.4008081853e-01,0.2563,2.4006059170e+00
-0.7100,-0.0010900,0.0000625,0.00010000,0.00000307,-4.8080806732e+00,2.4012123048e-01,0.2573,2.4006059170e+00
-0.7090,-0.0010800,0.0000626,0.00010000,0.00000307,-4.7676763535e+00,2.4052524567e-01,0.2583,2.3602015972e+00
-0.7080,-0.0010900,0.0000626,0.00010000,0.00000307,-4.8080806732e+00,2.4052524567e-01,0.2593,2.4006059170e+00
-0.7070,-0.0010900,0.0000628,0.00010000,0.00000306,-4.8080806732e+00,2.4137373269e-01,0.2603,2.4006059170e+00
-0.7060,-0.0010900,0.0000625,0.00010100,0.00000306,-4.8121213913e+00,2.4016162753e-01,0.2613,2.4046466351e+00
-0.7050,-0.0010900,0.0000627,0.00010100,0.00000306,-4.8121213913e+00,2.4096968770e-01,0.2623,2.4046466351e+00
-0.7040,-0.0010800,0.0000626,0.00010100,0.00000305,-4.7717165947e+00,2.4060603976e-01,0.2633,2.3642418385e+00
-0.7030,-0.0010800,0.0000626,0.00010100,0.00000305,-4.7717165947e+00,2.4060603976e-01,0.2643,2.3642418385e+00
-0.7020,-0.0010800,0.0000626,0.00010100,0.00000305,-4.7717165947e+00,2.4060603976e-01,0.2653,2.3642418385e+00
-0.7010,-0.0010800,0.0000626,0.00010100,0.00000305,-4.7717165947e+00,2.4060603976e-01,0.2663,2.3642418385e+00
-0.7000,-0.0010800,0.0000626,0.00010100,0.00000304,-4.7717165947e+00,2.4064645171e-01,0.2673,2.3642418385e+00
-0.6990,-0.0010800,0.0000627,0.00010100,0.00000304,-4.7717165947e+00,2.4105049670e-01,0.2683,2.3642418385e+00
-0.6980,-0.0010800,0.0000627,0.00010100,0.00000304,-4.7717165947e+00,2.4105049670e-01,0.2693,2.3642418385e+00
-0.6970,-0.0010800,0.0000627,0.00010100,0.00000303,-4.7717165947e+00,2.4109089375e-01,0.2703,2.3642418385e+00
-0.6960,-0.0010800,0.0000628,0.00010100,0.00000303,-4.7717165947e+00,2.4149493873e-01,0.2713,2.3642418385e+00
-0.6950,-0.0010800,0.0000628,0.00010100,0.00000302,-4.7717165947e+00,2.4153535068e-01,0.2723,2.3642418385e+00
