Potential,Disk-O2,Ring-O2,Disk-N2,Ring-N2,Disk-Density,Ring-Density,Potential_RHE,ABS
-0.8560,-0.0010800,0.0000792,0.00005780,0.00000963,-4.5971713066e+00,2.8109091520e-01,0.1113,2.3466663361e+00
-0.8550,-0.0010800,0.0000792,0.00006030,0.00000959,-4.6072726250e+00,2.8125250340e-01,0.1123,2.3567676544e+00
-0.8540,-0.0010800,0.0000794,0.00006220,0.00000955,-4.6149492264e+00,2.8222221136e-01,0.1133,2.3644442558e+00
-0.8530,-0.0010700,0.0000792,0.00006420,0.00000952,-4.5826263428e+00,2.8153535724e-01,0.1143,2.3321213722e+00
-0.8520,-0.0010700,0.0000792,0.00006650,0.00000949,-4.5919194221e+00,2.8165656328e-01,0.1153,2.3414144516e+00
-0.8510,-0.0010700,0.0000792,0.00006830,0.00000946,-4.5991921425e+00,2.8177776933e-01,0.1163,2.3486871719e+00
-0.8500,-0.0010800,0.0000792,0.00007000,0.00000943,-4.6464643478e+00,2.8189900517e-01,0.1173,2.3959593773e+00
-0.8490,-0.0010700,0.0000792,0.00007160,0.00000940,-4.6125249863e+00,2.8202021122e-01,0.1183,2.3620200157e+00
-0.8480,-0.0010700,0.0000792,0.00007330,0.00000938,-4.6193938255e+00,2.8210100532e-01,0.1193,2.3688888550e+00
-0.8470,-0.0010700,0.0000789,0.00007480,0.00000934,-4.6254544258e+00,2.8105047345e-01,0.1203,2.3749494553e+00
-0.8460,-0.0010600,0.0000790,0.00007640,0.00000932,-4.5915155411e+00,2.8153535724e-01,0.1213,2.3410105705e+00
-0.8450,-0.0010600,0.0000789,0.00007790,0.00000929,-4.5975761414e+00,2.8125250340e-01,0.1223,2.3470711708e+00
-0.8440,-0.0010600,0.0000790,0.00007930,0.00000926,-4.6032323837e+00,2.8177776933e-01,0.1233,2.3527274132e+00
-0.8430,-0.0010600,0.0000791,0.00008030,0.00000923,-4.6072731018e+00,2.8230303526e-01,0.1243,2.3567681313e+00
-0.8420,-0.0010600,0.0000789,0.00008170,0.00000921,-4.6129298210e+00,2.8157573938e-01,0.1253,2.3624248505e+00
-0.8410,-0.0010600,0.0000790,0.00008300,0.00000919,-4.6181821823e+00,2.8206059337e-01,0.1263,2.3676772118e+00
-0.8400,-0.0010600,0.0000791,0.00008410,0.00000916,-4.6226263046e+00,2.8258585930e-01,0.1273,2.3721213341e+00
-0.8390,-0.0010600,0.0000790,0.00008520,0.00000913,-4.6270709038e+00,2.8230300546e-01,0.1283,2.3765659332e+00
-0.8380,-0.0010600,0.0000793,0.00008620,0.00000911,-4.6311111450e+00,2.8359594941e-01,0.1293,2.3806061745e+00
-0.8370,-0.0010500,0.0000791,0.00008720,0.00000908,-4.5947470665e+00,2.8290906549e-01,0.1303,2.3442420959e+00
-0.8360,-0.0010500,0.0000791,0.00008810,0.00000905,-4.5983834267e+00,2.8303027153e-01,0.1313,2.3478784561e+00
-0.8350,-0.0010600,0.0000795,0.00008900,0.00000903,-4.6424241066e+00,2.8472727537e-01,0.1323,2.3919191360e+00
-0.8340,-0.0010500,0.0000794,0.00008990,0.00000901,-4.6056561470e+00,2.8440403938e-01,0.1333,2.3551511765e+00
-0.8330,-0.0010500,0.0000793,0.00009070,0.00000898,-4.6088886261e+00,2.8412121534e-01,0.1343,2.3583836555e+00
-0.8320,-0.0010600,0.0000793,0.00009160,0.00000896,-4.6529293060e+00,2.8420200944e-01,0.1353,2.4024243355e+00
-0.8310,-0.0010500,0.0000794,0.00009250,0.00000894,-4.6161613464e+00,2.8468689322e-01,0.1363,2.3656563759e+00
-0.8300,-0.0010500,0.0000795,0.00009320,0.00000891,-4.6189899445e+00,2.8521212935e-01,0.1373,2.3684849739e+00
-0.8290,-0.0010500,0.0000793,0.00009390,0.00000889,-4.6218180656e+00,2.8448486328e-01,0.1383,2.3713130951e+00
-0.8280,-0.0010500,0.0000795,0.00009470,0.00000888,-4.6250505447e+00,2.8533333540e-01,0.1393,2.3745455742e+00
-0.8270,-0.0010400,0.0000794,0.00009530,0.00000886,-4.5870709419e+00,2.8501009941e-01,0.1403,2.3365659714e+00
-0.8260,-0.0010500,0.0000795,0.00009600,0.00000884,-4.6303029060e+00,2.8549495339e-01,0.1413,2.3797979355e+00
-0.8250,-0.0010400,0.0000794,0.00009680,0.00000882,-4.5931315422e+00,2.8517171741e-01,0.1423,2.3426265717e+00
-0.8240,-0.0010400,0.0000794,0.00009750,0.00000880,-4.5959596634e+00,2.8525251150e-01,0.1433,2.3454546928e+00
-0.8230,-0.0010400,0.0000794,0.00009820,0.00000879,-4.5987882614e+00,2.8529295325e-01,0.1443,2.3482832909e+00
-0.8220,-0.0010400,0.0000797,0.00009850,0.00000877,-4.6000003815e+00,2.8658586740e-01,0.1453,2.3494954109e+00
-0.8210,-0.0010400,0.0000796,0.00009910,0.00000875,-4.6024241447e+00,2.8626263142e-01,0.1463,2.3519191742e+00
-0.8200,-0.0010400,0.0000795,0.00009970,0.00000873,-4.6048483849e+00,2.8593939543e-01,0.1473,2.3543434143e+00
-0.8190,-0.0010300,0.0000798,0.00010100,0.00000871,-4.5696969032e+00,2.8723230958e-01,0.1483,2.3191919327e+00
-0.8180,-0.0010400,0.0000798,0.00010100,0.00000870,-4.6101007462e+00,2.8727272153e-01,0.1493,2.3595957756e+00
-0.8170,-0.0010300,0.0000797,0.00010200,0.00000868,-4.5737376213e+00,2.8694951534e-01,0.1503,2.3232326508e+00
-0.8160,-0.0010400,0.0000798,0.00010200,0.00000867,-4.6141414642e+00,2.8739392757e-01,0.1513,2.3636364937e+00
-0.8150,-0.0010400,0.0000799,0.00010300,0.00000866,-4.6181817055e+00,2.8783836961e-01,0.1523,2.3676767349e+00
-0.8140,-0.0010300,0.0000798,0.00010300,0.00000864,-4.5777778625e+00,2.8751516342e-01,0.1533,2.3272728920e+00
-0.8130,-0.0010200,0.0000799,0.00010300,0.00000863,-4.5373735428e+00,2.8795957565e-01,0.1543,2.2868685722e+00
-0.8120,-0.0010400,0.0000800,0.00010400,0.00000861,-4.6222219467e+00,2.8844445944e-01,0.1553,2.3717169762e+00
-0.8110,-0.0010300,0.0000802,0.00010400,0.00000859,-4.5818181038e+00,2.8933331370e-01,0.1563,2.3313131332e+00
-0.8100,-0.0010300,0.0000800,0.00010500,0.00000858,-4.5858588219e+00,2.8856566548e-01,0.1573,2.3353538513e+00
-0.8090,-0.0010300,0.0000801,0.00010500,0.00000856,-4.5858588219e+00,2.8905048966e-01,0.1583,2.3353538513e+00
-0.8080,-0.0010300,0.0000803,0.00010500,0.00000855,-4.5858588219e+00,2.8989899158e-01,0.1593,2.3353538513e+00
-0.8070,-0.0010300,0.0000802,0.00010600,0.00000853,-4.5898990631e+00,2.8957575560e-01,0.1603,2.3393940926e+00
-0.8060,-0.0010300,0.0000803,0.00010600,0.00000852,-4.5898990631e+00,2.9002019763e-01,0.1613,2.3393940926e+00
-0.8050,-0.0010200,0.0000804,0.00010700,0.00000850,-4.5535354614e+00,2.9050505161e-01,0.1623,2.3030304909e+00
-0.8040,-0.0010300,0.0000803,0.00010700,0.00000849,-4.5939397812e+00,2.9014140368e-01,0.1633,2.3434348106e+00
-0.8030,-0.0010200,0.0000804,0.00010700,0.00000848,-4.5535354614e+00,2.9058587551e-01,0.1643,2.3030304909e+00
-0.8020,-0.0010200,0.0000805,0.00010800,0.00000847,-4.5575757027e+00,2.9103031754e-01,0.1653,2.3070707321e+00
-0.8010,-0.0010200,0.0000804,0.00010800,0.00000845,-4.5575757027e+00,2.9070708156e-01,0.1663,2.3070707321e+00
-0.8000,-0.0010200,0.0000806,0.00010800,0.00000844,-4.5575757027e+00,2.9155555367e-01,0.1673,2.3070707321e+00
-0.7990,-0.0010200,0.0000807,0.00010800,0.00000843,-4.5575757027e+00,2.9200002551e-01,0.1683,2.3070707321e+00
-0.7980,-0.0010200,0.0000806,0.00010900,0.00000841,-4.5616159439e+00,2.9167675972e-01,0.1693,2.3111109734e+00
-0.7970,-0.0010200,0.0000808,0.00010900,0.00000840,-4.5616159439e+00,2.9252523184e-01,0.1703,2.3111109734e+00
-0.7960,-0.0010200,0.0000807,0.00010900,0.00000839,-4.5616159439e+00,2.9216161370e-01,0.1713,2.3111109734e+00
-0.7950,-0.0010200,0.0000807,0.00011000,0.00000837,-4.5656566620e+00,2.9224243760e-01,0.1723,2.3151516914e+00
-0.7940,-0.0010200,0.0000809,0.00011000,0.00000837,-4.5656566620e+00,2.9305049777e-01,0.1733,2.3151516914e+00
-0.7930,-0.0010100,0.0000808,0.00011000,0.00000835,-4.5252528191e+00,2.9272726178e-01,0.1743,2.2747478485e+00
-0.7920,-0.0010200,0.0000808,0.00011100,0.00000834,-4.5696969032e+00,2.9276767373e-01,0.1753,2.3191919327e+00
-0.7910,-0.0010100,0.0000810,0.00011100,0.00000833,-4.5292930603e+00,2.9361614585e-01,0.1763,2.2787880898e+00
-0.7900,-0.0010100,0.0000810,0.00011100,0.00000831,-4.5292930603e+00,2.9369696975e-01,0.1773,2.2787880898e+00
-0.7890,-0.0010200,0.0000809,0.00011100,0.00000830,-4.5696969032e+00,2.9333332181e-01,0.1783,2.3191919327e+00
-0.7880,-0.0010100,0.0000811,0.00011200,0.00000829,-4.5333333015e+00,2.9418182373e-01,0.1793,2.2828283310e+00
-0.7870,-0.0010100,0.0000810,0.00011200,0.00000828,-4.5333333015e+00,2.9381817579e-01,0.1803,2.2828283310e+00
-0.7860,-0.0010100,0.0000811,0.00011200,0.00000827,-4.5333333015e+00,2.9426261783e-01,0.1813,2.2828283310e+00
-0.7850,-0.0010100,0.0000813,0.00011300,0.00000826,-4.5373740196e+00,2.9511111975e-01,0.1823,2.2868690491e+00
-0.7840,-0.0010100,0.0000813,0.00011300,0.00000825,-4.5373740196e+00,2.9515153170e-01,0.1833,2.2868690491e+00
-0.7830,-0.0010100,0.0000814,0.00011300,0.00000823,-4.5373740196e+00,2.9563635588e-01,0.1843,2.2868690491e+00
-0.7820,-0.0010100,0.0000815,0.00011300,0.00000822,-4.5373740196e+00,2.9608082771e-01,0.1853,2.2868690491e+00
-0.7810,-0.0010100,0.0000815,0.00011300,0.00000821,-4.5373740196e+00,2.9612120986e-01,0.1863,2.2868690491e+00
-0.7800,-0.0009950,0.0000815,0.00011400,0.00000821,-4.4808082581e+00,2.9612120986e-01,0.1873,2.2303032875e+00
-0.7790,-0.0010200,0.0000817,0.00011400,0.00000820,-4.5818181038e+00,2.9696968198e-01,0.1883,2.3313131332e+00
-0.7780,-0.0010000,0.0000817,0.00011400,0.00000819,-4.5010104179e+00,2.9701009393e-01,0.1893,2.2505054474e+00
-0.7770,-0.0010000,0.0000818,0.00011400,0.00000818,-4.5010104179e+00,2.9745453596e-01,0.1903,2.2505054474e+00
-0.7760,-0.0010100,0.0000818,0.00011400,0.00000817,-4.5414142609e+00,2.9749494791e-01,0.1913,2.2909092903e+00
-0.7750,-0.0010000,0.0000819,0.00011500,0.00000816,-4.5050511360e+00,2.9793938994e-01,0.1923,2.2545461655e+00
-0.7740,-0.0010000,0.0000819,0.00011500,0.00000814,-4.5050511360e+00,2.9802018404e-01,0.1933,2.2545461655e+00
-0.7730,-0.0010000,0.0000819,0.00011500,0.00000814,-4.5050511360e+00,2.9802018404e-01,0.1943,2.2545461655e+00
-0.7720,-0.0010000,0.0000819,0.00011500,0.00000813,-4.5050511360e+00,2.9806059599e-01,0.1953,2.2545461655e+00
-0.7710,-0.0009980,0.0000819,0.00011500,0.00000812,-4.4969701767e+00,2.9810100794e-01,0.1963,2.2464652061e+00
-0.7700,-0.0010000,0.0000820,0.00011600,0.00000812,-4.5090909004e+00,2.9850506783e-01,0.1973,2.2585859299e+00
-0.7690,-0.0009980,0.0000822,0.00011600,0.00000811,-4.5010099411e+00,2.9935353994e-01,0.1983,2.2505049706e+00
-0.7680,-0.0009970,0.0000822,0.00011600,0.00000810,-4.4969696999e+00,2.9939392209e-01,0.1993,2.2464647293e+00
-0.7670,-0.0009980,0.0000823,0.00011600,0.00000809,-4.5010099411e+00,2.9983839393e-01,0.2003,2.2505049706e+00
-0.7660,-0.0009960,0.0000824,0.00011600,0.00000808,-4.4929289818e+00,3.0028283596e-01,0.2013,2.2424240112e+00
-0.7650,-0.0010000,0.0000825,0.00011700,0.00000808,-4.5131311417e+00,3.0068686604e-01,0.2023,2.2626261711e+00
-0.7640,-0.0009880,0.0000826,0.00011700,0.00000807,-4.4646463394e+00,3.0113133788e-01,0.2033,2.2141413689e+00
-0.7630,-0.0009940,0.0000825,0.00011700,0.00000806,-4.4888887405e+00,3.0076768994e-01,0.2043,2.2383837700e+00
-0.7620,-0.0009970,0.0000827,0.00011700,0.00000805,-4.5010099411e+00,3.0161613226e-01,0.2053,2.2505049706e+00
-0.7610,-0.0009920,0.0000827,0.00011700,0.00000804,-4.4808077812e+00,3.0165654421e-01,0.2063,2.2303028107e+00
-0.7600,-0.0009920,0.0000825,0.00011700,0.00000804,-4.4808077812e+00,3.0084851384e-01,0.2073,2.2303028107e+00
-0.7590,-0.0009930,0.0000828,0.00011700,0.00000802,-4.4848484993e+00,3.0214142799e-01,0.2083,2.2343435287e+00
-0.7580,-0.0009880,0.0000828,0.00011700,0.00000802,-4.4646463394e+00,3.0214142799e-01,0.2093,2.2141413689e+00
-0.7570,-0.0009860,0.0000828,0.00011700,0.00000801,-4.4565658569e+00,3.0218181014e-01,0.2103,2.2060608864e+00
-0.7560,-0.0009950,0.0000830,0.00011800,0.00000800,-4.4969696999e+00,3.0303028226e-01,0.2113,2.2464647293e+00
-0.7550,-0.0009860,0.0000831,0.00011800,0.00000799,-4.4606060982e+00,3.0347475410e-01,0.2123,2.2101011276e+00
-0.7540,-0.0009900,0.0000831,0.00011800,0.00000799,-4.4767675400e+00,3.0347475410e-01,0.2133,2.2262625694e+00
-0.7530,-0.0009880,0.0000831,0.00011800,0.00000798,-4.4686865807e+00,3.0351513624e-01,0.2143,2.2181816101e+00
-0.7520,-0.0009890,0.0000832,0.00011800,0.00000798,-4.4727268219e+00,3.0391919613e-01,0.2153,2.2222218513e+00
-0.7510,-0.0009860,0.0000832,0.00011800,0.00000797,-4.4606060982e+00,3.0395957828e-01,0.2163,2.2101011276e+00
-0.7500,-0.0009870,0.0000833,0.00011900,0.00000797,-4.4686865807e+00,3.0436363816e-01,0.2173,2.2181816101e+00
-0.7490,-0.0009800,0.0000833,0.00011900,0.00000796,-4.4404039383e+00,3.0440405011e-01,0.2183,2.1898989677e+00
-0.7480,-0.0009910,0.0000836,0.00011900,0.00000795,-4.4848484993e+00,3.0565658212e-01,0.2193,2.2343435287e+00
-0.7470,-0.0009880,0.0000835,0.00011900,0.00000795,-4.4727268219e+00,3.0525252223e-01,0.2203,2.2222218513e+00
-0.7460,-0.0009850,0.0000833,0.00011900,0.00000794,-4.4606060982e+00,3.0448487401e-01,0.2213,2.2101011276e+00
-0.7450,-0.0009850,0.0000835,0.00011900,0.00000794,-4.4606060982e+00,3.0529296398e-01,0.2223,2.2101011276e+00
-0.7440,-0.0009840,0.0000835,0.00011900,0.00000793,-4.4565658569e+00,3.0533334613e-01,0.2233,2.2060608864e+00
-0.7430,-0.0009800,0.0000834,0.00012000,0.00000793,-4.4444446564e+00,3.0492928624e-01,0.2243,2.1939396858e+00
-0.7420,-0.0009870,0.0000838,0.00012000,0.00000791,-4.4727268219e+00,3.0662626028e-01,0.2253,2.2222218513e+00
-0.7410,-0.0009810,0.0000837,0.00012000,0.00000791,-4.4484848976e+00,3.0622220039e-01,0.2263,2.1979799271e+00
-0.7400,-0.0009800,0.0000837,0.00012000,0.00000790,-4.4444446564e+00,3.0626261234e-01,0.2273,2.1939396858e+00
-0.7390,-0.0009830,0.0000840,0.00012000,0.00000789,-4.4565658569e+00,3.0751517415e-01,0.2283,2.2060608864e+00
-0.7380,-0.0009810,0.0000840,0.00012000,0.00000789,-4.4484848976e+00,3.0751517415e-01,0.2293,2.1979799271e+00
-0.7370,-0.0009850,0.0000839,0.00012000,0.00000789,-4.4646468163e+00,3.0711111426e-01,0.2303,2.2141418457e+00
-0.7360,-0.0009780,0.0000843,0.00012000,0.00000788,-4.4363636971e+00,3.0876767635e-01,0.2313,2.1858587265e+00
-0.7350,-0.0009800,0.0000841,0.00012000,0.00000788,-4.4444446564e+00,3.0795958638e-01,0.2323,2.1939396858e+00
-0.7340,-0.0009840,0.0000842,0.00012000,0.00000787,-4.4606060982e+00,3.0840402842e-01,0.2333,2.2101011276e+00
-0.7330,-0.0009790,0.0000844,0.00012100,0.00000786,-4.4444446564e+00,3.0925253034e-01,0.2343,2.1939396858e+00
-0.7320,-0.0009800,0.0000843,0.00012100,0.00000784,-4.4484848976e+00,3.0892932415e-01,0.2353,2.1979799271e+00
-0.7310,-0.0009770,0.0000843,0.00012100,0.00000784,-4.4363636971e+00,3.0892932415e-01,0.2363,2.1858587265e+00
-0.7300,-0.0009790,0.0000845,0.00012100,0.00000783,-4.4444446564e+00,3.0977779627e-01,0.2373,2.1939396858e+00
-0.7290,-0.0009740,0.0000845,0.00012100,0.00000783,-4.4242424965e+00,3.0977779627e-01,0.2383,2.1737375259e+00
-0.7280,-0.0009770,0.0000846,0.00012100,0.00000783,-4.4363636971e+00,3.1018179655e-01,0.2393,2.1858587265e+00
-0.7270,-0.0009740,0.0000845,0.00012100,0.00000783,-4.4242424965e+00,3.0977779627e-01,0.2403,2.1737375259e+00
-0.7260,-0.0009770,0.0000846,0.00012100,0.00000782,-4.4363636971e+00,3.1022220850e-01,0.2413,2.1858587265e+00
-0.7250,-0.0009700,0.0000848,0.00012100,0.00000781,-4.4080810547e+00,3.1107071042e-01,0.2423,2.1575760841e+00
-0.7240,-0.0009680,0.0000847,0.00012200,0.00000781,-4.4040398598e+00,3.1066665053e-01,0.2433,2.1535348892e+00
-0.7230,-0.0009770,0.0000849,0.00012200,0.00000780,-4.4404039383e+00,3.1151515245e-01,0.2443,2.1898989677e+00
-0.7220,-0.0009700,0.0000849,0.00012200,0.00000780,-4.4121208191e+00,3.1151515245e-01,0.2453,2.1616158485e+00
-0.7210,-0.0009760,0.0000850,0.00012200,0.00000780,-4.4363636971e+00,3.1191918254e-01,0.2463,2.1858587265e+00
-0.7200,-0.0009700,0.0000850,0.00012200,0.00000780,-4.4121208191e+00,3.1191918254e-01,0.2473,2.1616158485e+00
-0.7190,-0.0009720,0.0000850,0.00012200,0.00000778,-4.4202017784e+00,3.1200000644e-01,0.2483,2.1696968079e+00
-0.7180,-0.0009730,0.0000851,0.00012200,0.00000778,-4.4242424965e+00,3.1240403652e-01,0.2493,2.1737375259e+00
-0.7170,-0.0009680,0.0000850,0.00012200,0.00000777,-4.4040398598e+00,3.1204038858e-01,0.2503,2.1535348892e+00
-0.7160,-0.0009650,0.0000850,0.00012300,0.00000777,-4.3959598541e+00,3.1204038858e-01,0.2513,2.1454548836e+00
-0.7150,-0.0009680,0.0000852,0.00012300,0.00000777,-4.4080805779e+00,3.1284847856e-01,0.2523,2.1575756073e+00
-0.7140,-0.0009630,0.0000852,0.00012300,0.00000776,-4.3878788948e+00,3.1288889050e-01,0.2533,2.1373739243e+00
-0.7130,-0.0009680,0.0000854,0.00012300,0.00000776,-4.4080805779e+00,3.1369698048e-01,0.2543,2.1575756073e+00
-0.7120,-0.0009660,0.0000854,0.00012300,0.00000776,-4.4000000954e+00,3.1369698048e-01,0.2553,2.1494951248e+00
-0.7110,-0.0009700,0.0000855,0.00012300,0.00000775,-4.4161615372e+00,3.1414142251e-01,0.2563,2.1656565666e+00
-0.7100,-0.0009630,0.0000857,0.00012300,0.00000774,-4.3878788948e+00,3.1498986483e-01,0.2573,2.1373739243e+00
-0.7090,-0.0009640,0.0000856,0.00012300,0.00000774,-4.3919191360e+00,3.1458583474e-01,0.2583,2.1414141655e+00
-0.7080,-0.0009670,0.0000858,0.00012300,0.00000773,-4.4040403366e+00,3.1543433666e-01,0.2593,2.1535353661e+00
-0.7070,-0.0009630,0.0000859,0.00012300,0.00000773,-4.3878788948e+00,3.1583839655e-01,0.2603,2.1373739243e+00
-0.7060,-0.0009630,0.0000858,0.00012300,0.00000772,-4.3878788948e+00,3.1547474861e-01,0.2613,2.1373739243e+00
-0.7050,-0.0009640,0.0000858,0.00012300,0.00000772,-4.3919191360e+00,3.1547474861e-01,0.2623,2.1414141655e+00
-0.7040,-0.0009660,0.0000859,0.00012300,0.00000771,-4.4000000954e+00,3.1591919065e-01,0.2633,2.1494951248e+00
-0.7030,-0.0009620,0.0000859,0.00012300,0.00000771,-4.3838381767e+00,3.1591919065e-01,0.2643,2.1333332062e+00
-0.7020,-0.0009610,0.0000859,0.00012300,0.00000771,-4.3797979355e+00,3.1591919065e-01,0.2653,2.1292929649e+00
-0.7010,-0.0009620,0.0000861,0.00012300,0.00000770,-4.3838381767e+00,3.1676769257e-01,0.2663,2.1333332062e+00
-0.7000,-0.0009590,0.0000863,0.00012400,0.00000770,-4.3757576942e+00,3.1757575274e-01,0.2673,2.1252527237e+00
-0.6990,-0.0009610,0.0000862,0.00012400,0.00000769,-4.3838381767e+00,3.1721210480e-01,0.2683,2.1333332062e+00
-0.6980,-0.0009610,0.0000863,0.00012400,0.00000768,-4.3838381767e+00,3.1765657663e-01,0.2693,2.1333332062e+00
-0.6970,-0.0009550,0.0000863,0.00012400,0.00000767,-4.3595957756e+00,3.1769695878e-01,0.2703,2.1090908051e+00
-0.6960,-0.0009590,0.0000863,0.00012400,0.00000767,-4.3757576942e+00,3.1769695878e-01,0.2713,2.1252527237e+00
-0.6950,-0.0009590,0.0000864,0.00012400,0.00000767,-4.3757576942e+00,3.1810101867e-01,0.2723,2.1252527237e+00
