Potential,Disk-O2,Ring-O2,Disk-N2,Ring-N2,Disk-Density,Ring-Density,Potential_RHE,ABS
-0.8600,-0.0012800,0.0000500,-0.00017000,0.00001650,-4.4848484993e+00,1.3535353541e-01,0.1073,2.0797979832e+00
-0.8590,-0.0012700,0.0000502,-0.00016300,0.00001650,-4.4727272987e+00,1.3616162539e-01,0.1083,2.0676767826e+00
-0.8580,-0.0012700,0.0000502,-0.00015700,0.00001650,-4.4969696999e+00,1.3616162539e-01,0.1093,2.0919191837e+00
-0.8570,-0.0012700,0.0000501,-0.00015100,0.00001640,-4.5212121010e+00,1.3616162539e-01,0.1103,2.1161615849e+00
-0.8560,-0.0012700,0.0000500,-0.00014500,0.00001640,-4.5454545021e+00,1.3575758040e-01,0.1113,2.1404039860e+00
-0.8550,-0.0012600,0.0000501,-0.00014000,0.00001640,-4.5252528191e+00,1.3616162539e-01,0.1123,2.1202023029e+00
-0.8540,-0.0012700,0.0000500,-0.00013500,0.00001630,-4.5858588219e+00,1.3616161048e-01,0.1133,2.1808083057e+00
-0.8530,-0.0012700,0.0000502,-0.00013000,0.00001630,-4.6060609818e+00,1.3696970046e-01,0.1143,2.2010104656e+00
-0.8520,-0.0012500,0.0000496,-0.00012500,0.00001630,-4.5454545021e+00,1.3454544544e-01,0.1153,2.1404039860e+00
-0.8510,-0.0012700,0.0000498,-0.00012000,0.00001620,-4.6464648247e+00,1.3575758040e-01,0.1163,2.2414143085e+00
-0.8500,-0.0012500,0.0000499,-0.00011600,0.00001620,-4.5818181038e+00,1.3616162539e-01,0.1173,2.1767675877e+00
-0.8490,-0.0012600,0.0000495,-0.00011200,0.00001620,-4.6383838654e+00,1.3454544544e-01,0.1183,2.2333333492e+00
-0.8480,-0.0012500,0.0000495,-0.00010800,0.00001610,-4.6141414642e+00,1.3494949043e-01,0.1193,2.2090909481e+00
-0.8470,-0.0012500,0.0000496,-0.00010400,0.00001610,-4.6303029060e+00,1.3535353541e-01,0.1203,2.2252523899e+00
-0.8460,-0.0012400,0.0000492,-0.00010100,0.00001610,-4.6020202637e+00,1.3373737037e-01,0.1213,2.1969697475e+00
-0.8450,-0.0012500,0.0000492,-0.00009690,0.00001600,-4.6589894295e+00,1.3414140046e-01,0.1223,2.2539389133e+00
-0.8440,-0.0012500,0.0000495,-0.00009350,0.00001600,-4.6727271080e+00,1.3535353541e-01,0.1233,2.2676765919e+00
-0.8430,-0.0012300,0.0000489,-0.00009030,0.00001600,-4.6048488617e+00,1.3292931020e-01,0.1243,2.1997983456e+00
-0.8420,-0.0012500,0.0000492,-0.00008720,0.00001600,-4.6981816292e+00,1.3414140046e-01,0.1253,2.2931311131e+00
-0.8410,-0.0012300,0.0000492,-0.00008400,0.00001590,-4.6303033829e+00,1.3454544544e-01,0.1263,2.2252528667e+00
-0.8400,-0.0012400,0.0000487,-0.00008100,0.00001590,-4.6828284264e+00,1.3252526522e-01,0.1273,2.2777779102e+00
-0.8390,-0.0012400,0.0000491,-0.00007820,0.00001590,-4.6941413879e+00,1.3414140046e-01,0.1283,2.2890908718e+00
-0.8380,-0.0012400,0.0000491,-0.00007540,0.00001580,-4.7054548264e+00,1.3454544544e-01,0.1293,2.3004043102e+00
-0.8370,-0.0012400,0.0000487,-0.00007270,0.00001580,-4.7163639069e+00,1.3292929530e-01,0.1303,2.3113133907e+00
-0.8360,-0.0012300,0.0000489,-0.00007010,0.00001580,-4.6864652634e+00,1.3373738527e-01,0.1313,2.2814147472e+00
-0.8350,-0.0012300,0.0000489,-0.00006750,0.00001570,-4.6969695091e+00,1.3414141536e-01,0.1323,2.2919189930e+00
-0.8340,-0.0012300,0.0000487,-0.00006510,0.00001570,-4.7066669464e+00,1.3333334029e-01,0.1333,2.3016164303e+00
-0.8330,-0.0012300,0.0000486,-0.00006270,0.00001570,-4.7163639069e+00,1.3292929530e-01,0.1343,2.3113133907e+00
-0.8320,-0.0012300,0.0000486,-0.00006060,0.00001570,-4.7248487473e+00,1.3292929530e-01,0.1353,2.3197982311e+00
-0.8310,-0.0012300,0.0000486,-0.00005840,0.00001560,-4.7337374687e+00,1.3333332539e-01,0.1363,2.3286869526e+00
-0.8300,-0.0012200,0.0000485,-0.00005640,0.00001560,-4.7014141083e+00,1.3292928040e-01,0.1373,2.2963635921e+00
-0.8290,-0.0012300,0.0000485,-0.00005430,0.00001560,-4.7503032684e+00,1.3292928040e-01,0.1383,2.3452527523e+00
-0.8280,-0.0012200,0.0000485,-0.00005240,0.00001560,-4.7175755501e+00,1.3292928040e-01,0.1393,2.3125250340e+00
-0.8270,-0.0012100,0.0000480,-0.00005040,0.00001550,-4.6852526665e+00,1.3131313026e-01,0.1403,2.2802021503e+00
-0.8260,-0.0012200,0.0000481,-0.00004850,0.00001550,-4.7333331108e+00,1.3171717525e-01,0.1413,2.3282825947e+00
-0.8250,-0.0012200,0.0000483,-0.00004660,0.00001550,-4.7410101891e+00,1.3252526522e-01,0.1423,2.3359596729e+00
-0.8240,-0.0012200,0.0000482,-0.00004480,0.00001540,-4.7482829094e+00,1.3252525032e-01,0.1433,2.3432323933e+00
-0.8230,-0.0012200,0.0000483,-0.00004310,0.00001540,-4.7551517487e+00,1.3292929530e-01,0.1443,2.3501012325e+00
-0.8220,-0.0012200,0.0000484,-0.00004150,0.00001540,-4.7616162300e+00,1.3333334029e-01,0.1453,2.3565657139e+00
-0.8210,-0.0012200,0.0000482,-0.00003990,0.00001540,-4.7680807114e+00,1.3252525032e-01,0.1463,2.3630301952e+00
-0.8200,-0.0012200,0.0000483,-0.00003820,0.00001540,-4.7749490738e+00,1.3292929530e-01,0.1473,2.3698985577e+00
-0.8190,-0.0012100,0.0000480,-0.00003630,0.00001530,-4.7422223091e+00,1.3212122023e-01,0.1483,2.3371717930e+00
-0.8180,-0.0012100,0.0000481,-0.00003480,0.00001530,-4.7482829094e+00,1.3252525032e-01,0.1493,2.3432323933e+00
-0.8170,-0.0012200,0.0000481,-0.00003340,0.00001530,-4.7943434715e+00,1.3252525032e-01,0.1503,2.3892929554e+00
-0.8160,-0.0012100,0.0000480,-0.00003200,0.00001530,-4.7595958710e+00,1.3212122023e-01,0.1513,2.3545453548e+00
-0.8150,-0.0012100,0.0000477,-0.00003070,0.00001530,-4.7648487091e+00,1.3090908527e-01,0.1523,2.3597981930e+00
-0.8140,-0.0012100,0.0000479,-0.00002950,0.00001520,-4.7696971893e+00,1.3212122023e-01,0.1533,2.3646466732e+00
-0.8130,-0.0012100,0.0000479,-0.00002810,0.00001520,-4.7753539085e+00,1.3212122023e-01,0.1543,2.3703033924e+00
-0.8120,-0.0012100,0.0000479,-0.00002690,0.00001520,-4.7802023888e+00,1.3212122023e-01,0.1553,2.3751518726e+00
-0.8110,-0.0012100,0.0000479,-0.00002580,0.00001520,-4.7846465111e+00,1.3212122023e-01,0.1563,2.3795959949e+00
-0.8100,-0.0012100,0.0000477,-0.00002470,0.00001520,-4.7890911102e+00,1.3131313026e-01,0.1573,2.3840405941e+00
-0.8090,-0.0012100,0.0000478,-0.00002350,0.00001510,-4.7939395905e+00,1.3212122023e-01,0.1583,2.3888890743e+00
-0.8080,-0.0011900,0.0000474,-0.00002230,0.00001510,-4.7179794312e+00,1.3050504029e-01,0.1593,2.3129289150e+00
-0.8070,-0.0012200,0.0000477,-0.00002110,0.00001510,-4.8440399170e+00,1.3171717525e-01,0.1603,2.4389894009e+00
-0.8060,-0.0012000,0.0000477,-0.00001990,0.00001510,-4.7680807114e+00,1.3171717525e-01,0.1613,2.3630301952e+00
-0.8050,-0.0012000,0.0000474,-0.00001890,0.00001500,-4.7721214294e+00,1.3090908527e-01,0.1623,2.3670709133e+00
-0.8040,-0.0012100,0.0000476,-0.00001790,0.00001500,-4.8165655136e+00,1.3171717525e-01,0.1633,2.4115149975e+00
-0.8030,-0.0012000,0.0000475,-0.00001690,0.00001500,-4.7802023888e+00,1.3131313026e-01,0.1643,2.3751518726e+00
-0.8020,-0.0012000,0.0000474,-0.00001580,0.00001500,-4.7846465111e+00,1.3090908527e-01,0.1653,2.3795959949e+00
-0.8010,-0.0012000,0.0000476,-0.00001480,0.00001500,-4.7886872292e+00,1.3171717525e-01,0.1663,2.3836367130e+00
-0.8000,-0.0012000,0.0000474,-0.00001380,0.00001490,-4.7927274704e+00,1.3131313026e-01,0.1673,2.3876769543e+00
-0.7990,-0.0012000,0.0000474,-0.00001290,0.00001490,-4.7963638306e+00,1.3131313026e-01,0.1683,2.3913133144e+00
-0.7980,-0.0012000,0.0000472,-0.00001190,0.00001490,-4.8004045486e+00,1.3050504029e-01,0.1693,2.3953540325e+00
-0.7970,-0.0012000,0.0000472,-0.00001100,0.00001490,-4.8040409088e+00,1.3050504029e-01,0.1703,2.3989903927e+00
-0.7960,-0.0012000,0.0000471,-0.00000998,0.00001490,-4.8081617355e+00,1.3010099530e-01,0.1713,2.4031112194e+00
-0.7950,-0.0012000,0.0000471,-0.00000917,0.00001480,-4.8114342690e+00,1.3050504029e-01,0.1723,2.4063837528e+00
-0.7940,-0.0012000,0.0000470,-0.00000816,0.00001480,-4.8155155182e+00,1.3010101020e-01,0.1733,2.4104650021e+00
-0.7930,-0.0011900,0.0000470,-0.00000725,0.00001480,-4.7787876129e+00,1.3010101020e-01,0.1743,2.3737370968e+00
-0.7920,-0.0012000,0.0000470,-0.00000645,0.00001480,-4.8224244118e+00,1.3010101020e-01,0.1753,2.4173738956e+00
-0.7910,-0.0011900,0.0000471,-0.00000563,0.00001480,-4.7853336334e+00,1.3050504029e-01,0.1763,2.3802831173e+00
-0.7900,-0.0011900,0.0000467,-0.00000480,0.00001480,-4.7886867523e+00,1.2888889015e-01,0.1773,2.3836362362e+00
-0.7890,-0.0012000,0.0000470,-0.00000395,0.00001470,-4.8325257301e+00,1.3050505519e-01,0.1783,2.4274752140e+00
-0.7880,-0.0011900,0.0000469,-0.00000313,0.00001470,-4.7954344749e+00,1.3010101020e-01,0.1793,2.3903839588e+00
-0.7870,-0.0011900,0.0000467,-0.00000238,0.00001470,-4.7984647751e+00,1.2929293513e-01,0.1803,2.3934142590e+00
-0.7860,-0.0011900,0.0000468,-0.00000166,0.00001470,-4.8013739586e+00,1.2969698012e-01,0.1813,2.3963234425e+00
-0.7850,-0.0011900,0.0000470,-0.00000108,0.00001470,-4.8037171364e+00,1.3050505519e-01,0.1823,2.3986666203e+00
-0.7840,-0.0011900,0.0000465,-0.00000046,0.00001470,-4.8062305450e+00,1.2848486006e-01,0.1833,2.4011800289e+00
-0.7830,-0.0011900,0.0000468,0.00000023,0.00001470,-4.8090057373e+00,1.2969698012e-01,0.1843,2.4039552212e+00
-0.7820,-0.0011900,0.0000468,0.00000083,0.00001470,-4.8114380836e+00,1.2969698012e-01,0.1853,2.4063875675e+00
-0.7810,-0.0011900,0.0000465,0.00000155,0.00001460,-4.8143429756e+00,1.2888890505e-01,0.1863,2.4092924595e+00
-0.7800,-0.0011900,0.0000467,0.00000219,0.00001460,-4.8169293404e+00,1.2969696522e-01,0.1873,2.4118788242e+00
-0.7790,-0.0011900,0.0000467,0.00000279,0.00001460,-4.8193535805e+00,1.2969696522e-01,0.1883,2.4143030643e+00
-0.7780,-0.0011900,0.0000465,0.00000350,0.00001460,-4.8222222328e+00,1.2888890505e-01,0.1893,2.4171717167e+00
-0.7770,-0.0011800,0.0000467,0.00000415,0.00001460,-4.7844443321e+00,1.2969696522e-01,0.1903,2.3793938160e+00
-0.7760,-0.0011900,0.0000465,0.00000475,0.00001450,-4.8272724152e+00,1.2929293513e-01,0.1913,2.4222218990e+00
-0.7750,-0.0011900,0.0000466,0.00000540,0.00001450,-4.8298993111e+00,1.2969696522e-01,0.1923,2.4248487949e+00
-0.7740,-0.0011900,0.0000466,0.00000608,0.00001450,-4.8326463699e+00,1.2969696522e-01,0.1933,2.4275958538e+00
-0.7730,-0.0011800,0.0000464,0.00000665,0.00001450,-4.7945456505e+00,1.2888889015e-01,0.1943,2.3894951344e+00
-0.7720,-0.0011900,0.0000465,0.00000724,0.00001450,-4.8373332024e+00,1.2929293513e-01,0.1953,2.4322826862e+00
-0.7710,-0.0011900,0.0000465,0.00000790,0.00001450,-4.8399996758e+00,1.2929293513e-01,0.1963,2.4349491596e+00
-0.7700,-0.0011800,0.0000464,0.00000856,0.00001440,-4.8022627831e+00,1.2929293513e-01,0.1973,2.3972122669e+00
-0.7690,-0.0011800,0.0000463,0.00000920,0.00001440,-4.8048481941e+00,1.2888889015e-01,0.1983,2.3997976780e+00
-0.7680,-0.0011800,0.0000464,0.00000986,0.00001440,-4.8075151443e+00,1.2929293513e-01,0.1993,2.4024646282e+00
-0.7670,-0.0011800,0.0000462,0.00001050,0.00001440,-4.8101010323e+00,1.2848484516e-01,0.2003,2.4050505161e+00
-0.7660,-0.0011800,0.0000462,0.00001110,0.00001440,-4.8125252724e+00,1.2848484516e-01,0.2013,2.4074747562e+00
-0.7650,-0.0011700,0.0000461,0.00001160,0.00001440,-4.7741413116e+00,1.2808081508e-01,0.2023,2.3690907955e+00
-0.7640,-0.0011800,0.0000461,0.00001200,0.00001440,-4.8161616325e+00,1.2808081508e-01,0.2033,2.4111111164e+00
-0.7630,-0.0011800,0.0000460,0.00001240,0.00001440,-4.8177776337e+00,1.2767677009e-01,0.2043,2.4127271175e+00
-0.7620,-0.0011800,0.0000461,0.00001290,0.00001440,-4.8197979927e+00,1.2808081508e-01,0.2053,2.4147474766e+00
-0.7610,-0.0011800,0.0000461,0.00001330,0.00001440,-4.8214139938e+00,1.2808081508e-01,0.2063,2.4163634777e+00
-0.7600,-0.0011800,0.0000459,0.00001360,0.00001440,-4.8226261139e+00,1.2727272511e-01,0.2073,2.4175755978e+00
-0.7590,-0.0011800,0.0000460,0.00001390,0.00001440,-4.8238382339e+00,1.2767677009e-01,0.2083,2.4187877178e+00
-0.7580,-0.0011700,0.0000461,0.00001440,0.00001430,-4.7854542732e+00,1.2848486006e-01,0.2093,2.3804037571e+00
-0.7570,-0.0011800,0.0000458,0.00001510,0.00001430,-4.8286871910e+00,1.2727272511e-01,0.2103,2.4236366749e+00
-0.7560,-0.0011800,0.0000459,0.00001570,0.00001430,-4.8311114311e+00,1.2767677009e-01,0.2113,2.4260609150e+00
-0.7550,-0.0011700,0.0000460,0.00001630,0.00001430,-4.7931313515e+00,1.2808081508e-01,0.2123,2.3880808353e+00
-0.7540,-0.0011800,0.0000458,0.00001660,0.00001430,-4.8347477913e+00,1.2727272511e-01,0.2133,2.4296972752e+00
-0.7530,-0.0011800,0.0000460,0.00001700,0.00001430,-4.8363637924e+00,1.2808081508e-01,0.2143,2.4313132763e+00
-0.7520,-0.0011700,0.0000459,0.00001740,0.00001430,-4.7975754738e+00,1.2767677009e-01,0.2153,2.3925249577e+00
-0.7510,-0.0011800,0.0000457,0.00001790,0.00001420,-4.8400001526e+00,1.2727272511e-01,0.2163,2.4349496365e+00
-0.7500,-0.0011800,0.0000460,0.00001840,0.00001420,-4.8420205116e+00,1.2848486006e-01,0.2173,2.4369699955e+00
-0.7490,-0.0011700,0.0000458,0.00001890,0.00001420,-4.8036360741e+00,1.2767677009e-01,0.2183,2.3985855579e+00
-0.7480,-0.0011700,0.0000458,0.00001940,0.00001420,-4.8056564331e+00,1.2767677009e-01,0.2193,2.4006059170e+00
-0.7470,-0.0011800,0.0000460,0.00001970,0.00001420,-4.8472728729e+00,1.2848486006e-01,0.2203,2.4422223568e+00
-0.7460,-0.0011700,0.0000458,0.00002000,0.00001420,-4.8080806732e+00,1.2767677009e-01,0.2213,2.4030301571e+00
-0.7450,-0.0011800,0.0000458,0.00002030,0.00001420,-4.8496971130e+00,1.2767677009e-01,0.2223,2.4446465969e+00
-0.7440,-0.0011700,0.0000460,0.00002060,0.00001410,-4.8105049133e+00,1.2888890505e-01,0.2233,2.4054543972e+00
-0.7430,-0.0011700,0.0000457,0.00002100,0.00001410,-4.8121213913e+00,1.2767677009e-01,0.2243,2.4070708752e+00
-0.7420,-0.0011800,0.0000459,0.00002150,0.00001410,-4.8545455933e+00,1.2848486006e-01,0.2253,2.4494950771e+00
-0.7410,-0.0011700,0.0000458,0.00002190,0.00001410,-4.8157577515e+00,1.2808081508e-01,0.2263,2.4107072353e+00
-0.7400,-0.0011700,0.0000457,0.00002220,0.00001410,-4.8169698715e+00,1.2767677009e-01,0.2273,2.4119193554e+00
-0.7390,-0.0011800,0.0000460,0.00002260,0.00001400,-4.8589901924e+00,1.2929293513e-01,0.2283,2.4539396763e+00
-0.7380,-0.0011700,0.0000462,0.00002310,0.00001400,-4.8206057549e+00,1.3010099530e-01,0.2293,2.4155552387e+00
-0.7370,-0.0011700,0.0000454,0.00002330,0.00001400,-4.8214135170e+00,1.2686868012e-01,0.2303,2.4163630009e+00
-0.7360,-0.0011800,0.0000460,0.00002370,0.00001400,-4.8634343147e+00,1.2929293513e-01,0.2313,2.4583837986e+00
-0.7350,-0.0011700,0.0000458,0.00002410,0.00001400,-4.8246459961e+00,1.2848484516e-01,0.2323,2.4195954800e+00
-0.7340,-0.0011800,0.0000458,0.00002460,0.00001390,-4.8670706749e+00,1.2888889015e-01,0.2333,2.4620201588e+00
-0.7330,-0.0011700,0.0000459,0.00002520,0.00001390,-4.8290905952e+00,1.2929293513e-01,0.2343,2.4240400791e+00
-0.7320,-0.0011700,0.0000457,0.00002550,0.00001390,-4.8303027153e+00,1.2848484516e-01,0.2353,2.4252521992e+00
-0.7310,-0.0011800,0.0000457,0.00002570,0.00001400,-4.8715152740e+00,1.2808080018e-01,0.2363,2.4664647579e+00
-0.7300,-0.0011600,0.0000457,0.00002600,0.00001390,-4.7919192314e+00,1.2848484516e-01,0.2373,2.3868687153e+00
-0.7290,-0.0011700,0.0000456,0.00002630,0.00001390,-4.8335351944e+00,1.2808081508e-01,0.2383,2.4284846783e+00
-0.7280,-0.0011700,0.0000456,0.00002650,0.00001390,-4.8343429565e+00,1.2808081508e-01,0.2393,2.4292924404e+00
-0.7270,-0.0011700,0.0000456,0.00002680,0.00001390,-4.8355550766e+00,1.2808081508e-01,0.2403,2.4305045605e+00
-0.7260,-0.0011600,0.0000456,0.00002690,0.00001390,-4.7955555916e+00,1.2808081508e-01,0.2413,2.3905050755e+00
-0.7250,-0.0011700,0.0000455,0.00002710,0.00001390,-4.8367671967e+00,1.2767677009e-01,0.2423,2.4317166805e+00
-0.7240,-0.0011700,0.0000456,0.00002730,0.00001390,-4.8375754356e+00,1.2808081508e-01,0.2433,2.4325249195e+00
-0.7230,-0.0011600,0.0000458,0.00002780,0.00001390,-4.7991919518e+00,1.2888889015e-01,0.2443,2.3941414356e+00
-0.7220,-0.0011600,0.0000455,0.00002810,0.00001390,-4.8004040718e+00,1.2767677009e-01,0.2453,2.3953535557e+00
-0.7210,-0.0011700,0.0000456,0.00002830,0.00001390,-4.8416156769e+00,1.2808081508e-01,0.2463,2.4365651608e+00
-0.7200,-0.0011700,0.0000458,0.00002860,0.00001390,-4.8428277969e+00,1.2888889015e-01,0.2473,2.4377772808e+00
-0.7190,-0.0011700,0.0000456,0.00002890,0.00001380,-4.8440399170e+00,1.2848486006e-01,0.2483,2.4389894009e+00
-0.7180,-0.0011700,0.0000455,0.00002910,0.00001380,-4.8448481560e+00,1.2808081508e-01,0.2493,2.4397976398e+00
-0.7170,-0.0011700,0.0000457,0.00002940,0.00001380,-4.8460602760e+00,1.2888889015e-01,0.2503,2.4410097599e+00
-0.7160,-0.0011600,0.0000456,0.00002960,0.00001380,-4.8064646721e+00,1.2848486006e-01,0.2513,2.4014141560e+00
-0.7150,-0.0011700,0.0000456,0.00002960,0.00001380,-4.8468685150e+00,1.2848486006e-01,0.2523,2.4418179989e+00
-0.7140,-0.0011600,0.0000456,0.00002970,0.00001380,-4.8068685532e+00,1.2848486006e-01,0.2533,2.4018180370e+00
-0.7130,-0.0011700,0.0000455,0.00002990,0.00001380,-4.8480806351e+00,1.2808081508e-01,0.2543,2.4430301189e+00
-0.7120,-0.0011600,0.0000456,0.00002990,0.00001380,-4.8076767921e+00,1.2848486006e-01,0.2553,2.4026262760e+00
-0.7110,-0.0011700,0.0000455,0.00003010,0.00001380,-4.8488888741e+00,1.2808081508e-01,0.2563,2.4438383579e+00
-0.7100,-0.0011700,0.0000456,0.00003040,0.00001380,-4.8501009941e+00,1.2848486006e-01,0.2573,2.4450504780e+00
-0.7090,-0.0011600,0.0000456,0.00003050,0.00001380,-4.8101010323e+00,1.2848486006e-01,0.2583,2.4050505161e+00
-0.7080,-0.0011600,0.0000456,0.00003060,0.00001380,-4.8105049133e+00,1.2848486006e-01,0.2593,2.4054543972e+00
-0.7070,-0.0011700,0.0000457,0.00003080,0.00001380,-4.8517169952e+00,1.2888889015e-01,0.2603,2.4466664791e+00
-0.7060,-0.0011700,0.0000456,0.00003110,0.00001380,-4.8529291153e+00,1.2848486006e-01,0.2613,2.4478785992e+00
-0.7050,-0.0011700,0.0000456,0.00003120,0.00001380,-4.8533329964e+00,1.2848486006e-01,0.2623,2.4482824802e+00
-0.7040,-0.0011500,0.0000455,0.00003130,0.00001380,-4.7729296684e+00,1.2808081508e-01,0.2633,2.3678791523e+00
-0.7030,-0.0011700,0.0000455,0.00003140,0.00001380,-4.8541412354e+00,1.2808081508e-01,0.2643,2.4490907192e+00
-0.7020,-0.0011600,0.0000458,0.00003150,0.00001380,-4.8141412735e+00,1.2929293513e-01,0.2653,2.4090907574e+00
-0.7010,-0.0011600,0.0000454,0.00003170,0.00001380,-4.8149495125e+00,1.2767677009e-01,0.2663,2.4098989964e+00
-0.7000,-0.0011600,0.0000456,0.00003180,0.00001370,-4.8153533936e+00,1.2888890505e-01,0.2673,2.4103028774e+00
-0.6990,-0.0011600,0.0000456,0.00003200,0.00001370,-4.8161616325e+00,1.2888890505e-01,0.2683,2.4111111164e+00
-0.6980,-0.0011600,0.0000455,0.00003220,0.00001370,-4.8169698715e+00,1.2848486006e-01,0.2693,2.4119193554e+00
-0.6970,-0.0011600,0.0000456,0.00003230,0.00001370,-4.8173737526e+00,1.2888890505e-01,0.2703,2.4123232365e+00
-0.6960,-0.0011600,0.0000456,0.00003230,0.00001370,-4.8173737526e+00,1.2888890505e-01,0.2713,2.4123232365e+00
