"Ewe/V";"I/mA"
5.661900043487549E-001;0.000000000000000E+000
5.105009675025940E-001;0.000000000000000E+000
-7.010467648506165E-001;-1.046966599650768E+002
-7.029806971549988E-001;-2.810689672274043E+001
-7.061949968338013E-001;-1.519011655641361E+001
-7.094032168388367E-001;-1.269049420773078E+001
-7.123541831970215E-001;-1.146435249245333E+001
-7.154893279075623E-001;-1.063008370680819E+001
-7.185425162315369E-001;-1.001642089104337E+001
-7.215600013732910E-001;-9.571423330938813E+000
-7.247059941291809E-001;-9.170794802647066E+000
-7.278045415878296E-001;-8.844530300843559E+000
-7.308776974678040E-001;-8.566735920236056E+000
-7.339664101600647E-001;-8.329673181032632E+000
-7.370312213897705E-001;-8.081441278575483E+000
-7.401388287544250E-001;-7.867901578572784E+000
-7.431921362876892E-001;-7.689785484141809E+000
-7.462845444679260E-001;-7.520259255012533E+000
-7.493720054626465E-001;-7.390906554515482E+000
-7.523976564407349E-001;-7.244954880514371E+000
-7.555146813392639E-001;-7.137893539787271E+000
-7.585871219635010E-001;-7.041560814444892E+000
-7.616814374923706E-001;-6.930120262436645E+000
-7.647308707237244E-001;-6.850288813182043E+000
-7.677906155586243E-001;-6.755733666275390E+000
-7.708691358566284E-001;-6.696690233371910E+000
-7.739697098731995E-001;-6.659417261941570E+000
-7.770335674285889E-001;-6.614779538325351E+000
-7.801346182823181E-001;-6.554029146621502E+000
-7.832327485084534E-001;-6.514835944850496E+000
-7.863275408744812E-001;-6.493933473547372E+000
-7.894302010536194E-001;-6.475579360180241E+000
-7.924873828887939E-001;-6.446326282150135E+000
-7.955775260925293E-001;-6.432619418516950E+000
-7.986415624618530E-001;-6.419467349293882E+000
-8.017121553421021E-001;-6.396543676055572E+000
-8.047761917114258E-001;-6.385055551371609E+000
-8.078370690345764E-001;-6.376900713844051E+000
-8.109692335128784E-001;-6.355860313285959E+000
-8.139962553977966E-001;-6.340068538283560E+000
-8.170987367630005E-001;-6.328906035916487E+000
-8.201572895050049E-001;-6.288837707468574E+000
-8.232277631759644E-001;-6.287315155653133E+000
-8.263446092605591E-001;-6.276693313466904E+000
-8.294721245765686E-001;-6.263673798110277E+000
-8.324800133705139E-001;-6.248842293054562E+000
-8.355962038040161E-001;-6.237718942267797E+000
-8.386517763137817E-001;-6.226097298910830E+000
-8.417443037033081E-001;-6.210981163076809E+000
-8.448839783668518E-001;-6.197034464902110E+000
-8.478633761405945E-001;-6.172498240508022E+000
-8.509730696678162E-001;-6.096846877950611E+000
-8.541047573089600E-001;-6.078855930590329E+000
-8.571060895919800E-001;-6.066787685235607E+000
-8.602823019027710E-001;-6.047641741664203E+000
-8.633174300193787E-001;-6.026411410320364E+000
-8.663442134857178E-001;-6.012288041259900E+000
-8.694834113121033E-001;-5.992857658814643E+000
-8.725683689117432E-001;-5.971329104676727E+000
-8.756281137466431E-001;-5.949174086649492E+000
-8.786368370056152E-001;-5.928571724213857E+000
-8.817012906074524E-001;-5.903904605430697E+000
-8.848831057548523E-001;-5.877211876621629E+000
-8.879603743553162E-001;-5.838640847030874E+000
-8.909982442855835E-001;-5.784465943708270E+000
-8.941490650177002E-001;-5.769319246235966E+000
-8.971185684204102E-001;-5.751209570721514E+000
-9.003106951713562E-001;-5.736937254663189E+000
-9.033163189888000E-001;-5.706380269890964E+000
-9.063515067100525E-001;-5.683280602525812E+000
-9.095424413681030E-001;-5.662428682409725E+000
-9.125322699546814E-001;-5.642089435616441E+000
-9.156988859176636E-001;-5.622024581020717E+000
-9.186807870864868E-001;-5.609018692768586E+000
-9.217448830604553E-001;-5.596887002295752E+000
-9.249225854873657E-001;-5.587776702642028E+000
-9.279145598411560E-001;-5.583546126287423E+000
-9.310137033462524E-001;-5.574210012144547E+000
-9.341658353805542E-001;-5.565505809983833E+000
-9.372076988220215E-001;-5.577682702608939E+000
-9.403513073921204E-001;-5.591663027041761E+000
-9.433869123458862E-001;-5.596525481001493E+000
-9.464367628097534E-001;-5.604831094041586E+000
-9.495851993560791E-001;-5.614696815892458E+000
-9.526132941246033E-001;-5.626432209367408E+000
-9.557260870933533E-001;-5.637328256075122E+000
-9.587770700454712E-001;-5.656783750246319E+000
-9.618207216262817E-001;-5.682744471200419E+000
-9.649513363838196E-001;-5.709286627396949E+000
-9.679834246635437E-001;-5.730984662564913E+000
-9.710398912429810E-001;-5.757909805320804E+000
-9.742226600646973E-001;-5.802493197580084E+000
-9.773142933845520E-001;-5.848298370905539E+000
-9.803780317306519E-001;-5.889201978755850E+000
-9.834068417549133E-001;-5.932986841278620E+000
-9.865334033966064E-001;-6.000910456395346E+000
-9.896092414855957E-001;-6.060658415987444E+000
-9.926507472991943E-001;-6.116970272287460E+000
-9.957457184791565E-001;-6.188978115687952E+000
-9.987310767173767E-001;-6.254708321077228E+000
-1.000537872314453E+000;-6.293112953940607E+000
