"Ewe/V";"I/mA"
2.018743306398392E-001;0.000000000000000E+000
2.148283720016479E-001;0.000000000000000E+000
1.999179869890213E-001;-2.266261615666998E+000
2.015697807073593E-001;-5.108565247688528E-001
2.048325836658478E-001;-6.887190688274059E-002
2.080676257610321E-001;7.430837352942982E-002
2.109839916229248E-001;1.323194202623590E-001
2.141156643629074E-001;1.783032547410328E-001
2.171350121498108E-001;2.099098802880945E-001
2.202942669391632E-001;2.358341170276557E-001
2.233506888151169E-001;2.595523924772474E-001
2.263531684875488E-001;2.963878774838788E-001
2.294904440641403E-001;3.036482132055189E-001
2.325288653373718E-001;3.173501695421201E-001
2.356668710708618E-001;3.295253443830237E-001
2.387720942497253E-001;3.455140530792815E-001
2.416886240243912E-001;3.581202817658884E-001
2.448997944593430E-001;3.702138579262639E-001
2.480367720127106E-001;3.837066086673593E-001
2.510762512683868E-001;3.959825645923962E-001
2.541581094264984E-001;4.083317777070734E-001
2.571965456008911E-001;4.197333924186220E-001
2.603038251399994E-001;4.317660048634373E-001
2.633814811706543E-001;4.460489991747756E-001
2.664993703365326E-001;4.582652189115510E-001
2.694678604602814E-001;4.714449191501640E-001
2.725942134857178E-001;4.858307162059772E-001
2.757195830345154E-001;4.988189771964002E-001
2.787314355373383E-001;5.125415824909929E-001
2.818555831909180E-001;5.324889552267447E-001
2.849475741386414E-001;5.622793376994166E-001
2.879244983196259E-001;5.664455089773401E-001
2.911271750926971E-001;5.800097581312805E-001
2.942079901695251E-001;5.939061375233212E-001
2.972580790519714E-001;6.071922572101425E-001
3.003038465976715E-001;6.252443997839467E-001
3.033656477928162E-001;6.418330680916455E-001
3.065778911113739E-001;6.598136043509637E-001
3.095961511135101E-001;6.768833015957867E-001
3.126313686370850E-001;6.962841384171039E-001
3.157641291618347E-001;7.186437669165890E-001
3.187876939773560E-001;7.366866977106188E-001
3.219469487667084E-001;7.576636156754040E-001
3.249959349632263E-001;7.768368963510834E-001
3.281109631061554E-001;8.132342210633157E-001
3.312067389488220E-001;8.409082426300065E-001
3.341762721538544E-001;8.519947106115016E-001
3.373916447162628E-001;8.716318367991498E-001
3.403908610343933E-001;8.969048973394411E-001
3.434865176677704E-001;9.193324684962416E-001
3.465228080749512E-001;9.460954125809877E-001
3.496163487434387E-001;9.727059444872879E-001
3.528148531913757E-001;9.988871197369797E-001
3.558118641376495E-001;1.029927738511807E+000
3.588440418243408E-001;1.094790318079408E+000
3.619940280914307E-001;1.108591368494448E+000
3.649921715259552E-001;1.132307138693104E+000
3.681270480155945E-001;1.159840819706260E+000
3.711877167224884E-001;1.191566725892022E+000
3.742451965808868E-001;1.220527686289962E+000
3.773239254951477E-001;1.251679730526575E+000
3.803485333919525E-001;1.288072429848352E+000
3.835501372814178E-001;1.349734280216746E+000
3.865593075752258E-001;1.382895610775213E+000
3.896274268627167E-001;1.407944154513149E+000
3.927972316741943E-001;1.436244159923213E+000
3.957911133766174E-001;1.469531170013036E+000
3.989493250846863E-001;1.502954107300434E+000
4.019718170166016E-001;1.534773681836901E+000
4.050387144088745E-001;1.574167025763678E+000
4.082027375698090E-001;1.649085408707009E+000
