"Ewe/V";"I/mA"
-9.102078676223755E-001;0.000000000000000E+000
-5.363722443580627E-001;0.000000000000000E+000
-1.000250339508057E+000;-1.669067096710205E+001
-9.984841346740723E-001;-9.744206434800507E+000
-9.954041242599487E-001;-7.144961957227522E+000
-9.923824071884155E-001;-6.383128277998608E+000
-9.893014430999756E-001;-5.912336698227122E+000
-9.861984252929688E-001;-5.564299172840080E+000
-9.831318259239197E-001;-5.286547022315460E+000
-9.800644516944885E-001;-5.051112566585594E+000
-9.769522547721863E-001;-4.851253838519668E+000
-9.738557338714600E-001;-4.674192315776594E+000
-9.705993533134460E-001;-4.501609458012197E+000
-9.672927260398865E-001;-4.348618961006940E+000
-9.643009305000305E-001;-4.213144693291042E+000
-9.611536264419556E-001;-4.082054683406859E+000
-9.581336975097656E-001;-3.964746513149674E+000
-9.551241397857666E-001;-3.858575641069137E+000
-9.519993662834167E-001;-3.760456015647435E+000
-9.489357471466064E-001;-3.669311940250395E+000
-9.458819627761841E-001;-3.592479686054084E+000
-9.427441358566284E-001;-3.505484660109062E+000
-9.396923780441284E-001;-3.436017542867660E+000
-9.365086555480957E-001;-3.354416645524459E+000
-9.335176348686218E-001;-3.287582395049091E+000
-9.303975105285645E-001;-3.215863845831066E+000
-9.272570013999939E-001;-3.152775033383556E+000
-9.242343902587891E-001;-3.094120776408626E+000
-9.211132526397705E-001;-3.035611491492752E+000
-9.181392192840576E-001;-2.982863675222406E+000
-9.150149226188660E-001;-2.923067850721335E+000
-9.118987917900085E-001;-2.861854107987991E+000
-9.089494347572327E-001;-2.808705740609149E+000
-9.057891368865967E-001;-2.755524862850290E+000
-9.027469754219055E-001;-2.700019925074550E+000
-8.996005058288574E-001;-2.650972630110996E+000
-8.964911103248596E-001;-2.602080063778089E+000
-8.934603333473206E-001;-2.553678509079444E+000
-8.903651833534241E-001;-2.508828429743829E+000
-8.872832655906677E-001;-2.466079023402383E+000
-8.841854929924011E-001;-2.408341792083419E+000
-8.811095952987671E-001;-2.358827047475991E+000
-8.781189322471619E-001;-2.315748232622084E+000
-8.749437928199768E-001;-2.273809024378423E+000
-8.719096779823303E-001;-2.225771636754690E+000
-8.688452839851379E-001;-2.187138288966381E+000
-8.657252788543701E-001;-2.148923557176268E+000
-8.627038002014160E-001;-2.112030723748971E+000
-8.595854640007019E-001;-2.069890839462602E+000
-8.565078973770142E-001;-2.032457771197564E+000
-8.534313440322876E-001;-1.997504435976314E+000
-8.502519130706787E-001;-1.962858936777963E+000
-8.472813367843628E-001;-1.925368498264135E+000
-8.441482186317444E-001;-1.890185387893975E+000
-8.411203026771545E-001;-1.856542211687227E+000
-8.380215764045715E-001;-1.823347544755508E+000
-8.349237442016602E-001;-1.790704771919074E+000
-8.318865299224854E-001;-1.759841607100849E+000
-8.287807703018188E-001;-1.727068235783182E+000
-8.257349729537964E-001;-1.697485492949042E+000
-8.226435780525208E-001;-1.665817118746647E+000
-8.195574879646301E-001;-1.629368904652176E+000
-8.164889812469482E-001;-1.592457675950195E+000
-8.133466243743896E-001;-1.560709509718588E+000
-8.103219866752625E-001;-1.531178764762185E+000
-8.072274327278137E-001;-1.502936443968565E+000
-8.041424751281738E-001;-1.476687619541405E+000
-8.011251688003540E-001;-1.451181566207485E+000
-7.979592084884644E-001;-1.419770522176801E+000
-7.949367165565491E-001;-1.396060931911417E+000
-7.918241024017334E-001;-1.370273452504183E+000
-7.887613177299500E-001;-1.346679360824492E+000
-7.857313156127930E-001;-1.319876290525050E+000
-7.825487852096558E-001;-1.292858923182813E+000
-7.795251011848450E-001;-1.264806710494174E+000
-7.764333486557007E-001;-1.240335019049354E+000
-7.733695507049561E-001;-1.215887885050858E+000
-7.702950835227966E-001;-1.190776566336911E+000
-7.671846747398376E-001;-1.165923432527531E+000
-7.641186118125916E-001;-1.142610177256937E+000
-7.610104084014893E-001;-1.119028924612808E+000
-7.579364776611328E-001;-1.094966757846415E+000
-7.549129128456116E-001;-1.074963105652387E+000
-7.518013715744019E-001;-1.055256264351474E+000
-7.488106489181519E-001;-1.034789445571821E+000
-7.456418871879578E-001;-1.013445216768989E+000
-7.425504326820374E-001;-9.926389374084117E-001
-7.395734786987305E-001;-9.729649257953881E-001
-7.363584637641907E-001;-9.512228602513275E-001
-7.333351969718933E-001;-9.334500709591893E-001
-7.302415966987610E-001;-9.145163824308509E-001
-7.271629571914673E-001;-8.961942364239679E-001
-7.241584658622742E-001;-8.786012753338248E-001
-7.209833264350891E-001;-8.605616163586389E-001
-7.180222868919373E-001;-8.431334324120314E-001
-7.149011492729187E-001;-8.263555122406290E-001
-7.117578387260437E-001;-8.089354220965106E-001
-7.087702751159668E-001;-7.922135389798033E-001
-7.055831551551819E-001;-7.754757366536569E-001
-7.025510072708130E-001;-7.611985401861538E-001
-7.005360722541809E-001;-7.534742381921999E-001
-7.006315588951111E-001;-7.354004288261589E-001
