"Ewe/V";"I/mA"
-8.559115529060364E-001;0.000000000000000E+000
-3.278675973415375E-001;0.000000000000000E+000
-1.000490307807922E+000;-9.106131553649902E+000
-9.985015392303467E-001;-6.276688382417518E+000
-9.955000281333923E-001;-5.120738185348543E+000
-9.923889636993408E-001;-4.699642228571914E+000
-9.893031716346741E-001;-4.425720690254357E+000
-9.862134456634521E-001;-4.208653123068416E+000
-9.831051826477051E-001;-4.021966327076100E+000
-9.800326824188232E-001;-3.865359371168580E+000
-9.769160151481628E-001;-3.726271214654162E+000
-9.738622903823853E-001;-3.609120422535185E+000
-9.707884192466736E-001;-3.492402302822319E+000
-9.676429033279419E-001;-3.392095237279520E+000
-9.646535515785217E-001;-3.287587071059789E+000
-9.615466594696045E-001;-3.188701389230080E+000
-9.585276246070862E-001;-3.101216317622586E+000
-9.554164409637451E-001;-3.016233279679994E+000
-9.522655606269836E-001;-2.938740543077287E+000
-9.493132829666138E-001;-2.860350026585678E+000
-9.461439847946167E-001;-2.791554902585652E+000
-9.430609345436096E-001;-2.727897938073603E+000
-9.399925470352173E-001;-2.663764435471517E+000
-9.368469715118408E-001;-2.596900895043845E+000
-9.337947964668274E-001;-2.541832500217431E+000
-9.307479262351990E-001;-2.492346020429926E+000
-9.276632070541382E-001;-2.442100631317579E+000
-9.245762825012207E-001;-2.394629896930393E+000
-9.214329719543457E-001;-2.351989194830907E+000
-9.184592962265015E-001;-2.311166771707482E+000
-9.153138399124146E-001;-2.275042711365970E+000
-9.122976660728455E-001;-2.239992561310991E+000
-9.091396331787109E-001;-2.201541140193584E+000
-9.060445427894592E-001;-2.166170448185056E+000
-9.030388593673706E-001;-2.128333758009649E+000
-8.999061584472656E-001;-2.096870619814727E+000
-8.968475461006165E-001;-2.065886222484085E+000
-8.938293457031250E-001;-2.034100973414144E+000
-8.906722664833069E-001;-2.004039212213428E+000
-8.876121640205383E-001;-1.971634961381513E+000
-8.845483660697937E-001;-1.943384935216500E+000
-8.815025091171265E-001;-1.915631601382657E+000
-8.784248828887939E-001;-1.887726708837938E+000
-8.753281831741333E-001;-1.860264730509954E+000
-8.722865581512451E-001;-1.834057914223643E+000
-8.690933585166931E-001;-1.806181528927020E+000
-8.661440610885620E-001;-1.774351851558297E+000
-8.629737496376038E-001;-1.742994374515536E+000
-8.598865866661072E-001;-1.716137793902197E+000
-8.568174839019775E-001;-1.690614066604077E+000
-8.536751866340637E-001;-1.665153627056475E+000
-8.506313562393188E-001;-1.640506483137763E+000
-8.475431203842163E-001;-1.616434202975962E+000
-8.444762229919434E-001;-1.593348556513938E+000
-8.414547443389893E-001;-1.571346074262060E+000
-8.383312821388245E-001;-1.547137392976139E+000
-8.353404402732849E-001;-1.522288798298280E+000
-8.322161436080933E-001;-1.499904446201064E+000
-8.291109800338745E-001;-1.477162005777645E+000
-8.260725140571594E-001;-1.454986199620587E+000
-8.229005932807922E-001;-1.432746742824456E+000
-8.198643326759338E-001;-1.410560219836125E+000
-8.167039752006531E-001;-1.387143363129745E+000
-8.136178255081177E-001;-1.366437479045299E+000
-8.106589317321777E-001;-1.345807212071797E+000
-8.075621724128723E-001;-1.324414211905474E+000
-8.044736385345459E-001;-1.303642646757980E+000
-8.013981580734253E-001;-1.284901463632142E+000
-7.982897758483887E-001;-1.265708634877374E+000
-7.953615188598633E-001;-1.246508152882061E+000
-7.921927571296692E-001;-1.227703765160676E+000
-7.890865206718445E-001;-1.208426096763327E+000
-7.860195040702820E-001;-1.188595741469932E+000
-7.828888893127441E-001;-1.169363991881928E+000
-7.798811793327332E-001;-1.151529641322881E+000
-7.767230868339539E-001;-1.134329239728302E+000
-7.736771702766418E-001;-1.117314321448601E+000
-7.706415653228760E-001;-1.100009987673570E+000
-7.674980759620667E-001;-1.082570068371028E+000
-7.644808888435364E-001;-1.066319574739958E+000
-7.613577842712402E-001;-1.052687620105283E+000
-7.583596110343933E-001;-1.037184515928715E+000
-7.552099227905273E-001;-1.021226482103867E+000
-7.521121501922607E-001;-1.006012311496317E+000
-7.491531968116760E-001;-9.913233668326313E-001
-7.460162639617920E-001;-9.777197838673236E-001
-7.428528070449829E-001;-9.638145427315372E-001
-7.397835850715637E-001;-9.496017541398771E-001
-7.366815805435181E-001;-9.361151065598108E-001
-7.336802482604980E-001;-9.237349855392338E-001
-7.305167913436890E-001;-9.112887597318959E-001
-7.274953722953796E-001;-8.988347712464018E-001
-7.244737744331360E-001;-8.863487723993302E-001
-7.213379144668579E-001;-8.730925828495231E-001
-7.183224558830261E-001;-8.599330606317288E-001
-7.151695489883423E-001;-8.485050902200380E-001
-7.121353745460510E-001;-8.371651435512337E-001
-7.090884447097778E-001;-8.265161630831415E-001
-7.058836817741394E-001;-8.158787850583007E-001
-7.028823494911194E-001;-8.058243521116886E-001
-7.009109258651733E-001;-7.998452008150210E-001
-7.007106542587280E-001;-7.896404638886452E-001
