"Ewe/V";"I/mA"
6.038883328437805E-001;0.000000000000000E+000
5.162816643714905E-001;0.000000000000000E+000
6.992073655128479E-001;5.777534942626954E+001
6.976818442344666E-001;2.172595975261100E+002
6.946013569831848E-001;4.088004142291483E+002
6.915174126625061E-001;4.951083594301244E+002
6.884552836418152E-001;5.026658631622445E+002
6.854056119918823E-001;4.746079058874784E+002
6.823582053184509E-001;4.332202391240385E+002
6.791852712631226E-001;3.884638886213434E+002
6.760980486869812E-001;3.606853203174769E+002
6.729877591133118E-001;3.893834818781320E+002
6.699714064598084E-001;4.654186955621499E+002
6.669062376022339E-001;5.809883613419224E+002
6.638041734695435E-001;6.118474858172749E+002
6.607389450073242E-001;5.731817517973668E+002
6.577078700065613E-001;5.092238812326959E+002
6.545162796974182E-001;4.271500855032135E+002
6.514031291007996E-001;3.485978830730410E+002
6.483131051063538E-001;2.693685565632622E+002
6.453460454940796E-001;2.006695794898528E+002
6.421901583671570E-001;1.483418425541780E+002
6.391298174858093E-001;1.108447164554068E+002
6.360600590705872E-001;8.722355858431024E+001
6.329224109649658E-001;7.105067725475260E+001
6.299055814743042E-001;6.033631612947261E+001
6.267745494842529E-001;5.136371074797592E+001
6.237933039665222E-001;4.395463674452867E+001
6.207564473152161E-001;3.719323824172528E+001
6.174974441528320E-001;3.163346155491314E+001
6.145079135894775E-001;2.702485436806825E+001
6.114873290061951E-001;2.290429676998946E+001
6.083908081054688E-001;1.950142243488062E+001
6.051999926567078E-001;1.654624422406050E+001
6.021973490715027E-001;1.398246471373983E+001
5.990957617759705E-001;1.178126682132907E+001
5.959962010383606E-001;9.896761472475561E+000
5.929148793220520E-001;8.321454074578108E+000
5.898512005805969E-001;6.967595392081591E+000
5.867199897766113E-001;5.821754061844644E+000
5.837731957435608E-001;4.858800589588313E+000
5.806020498275757E-001;4.037196344402048E+000
5.775350332260132E-001;3.362747824557943E+000
5.744781494140625E-001;2.808686433021705E+000
5.713353753089905E-001;2.337180450155891E+000
5.683506727218628E-001;1.939178476034959E+000
5.651893615722656E-001;1.611597432283678E+000
5.621861815452576E-001;1.346993882170537E+000
5.590645670890808E-001;1.136208102740344E+000
5.560235977172852E-001;9.405213578072219E-001
5.529839992523193E-001;7.867938542769046E-001
5.497640371322632E-001;6.932825702464847E-001
5.467446446418762E-001;5.632008543813036E-001
