-0.9,-5.51E-04,1.10E-05
-0.899,-4.91E-04,1.09E-05
-0.898,-4.41E-04,1.08E-05
-0.897,-3.97E-04,1.07E-05
-0.896,-3.58E-04,1.06E-05
-0.895,-3.24E-04,1.05E-05
-0.894,-2.94E-04,1.04E-05
-0.893,-2.68E-04,1.03E-05
-0.892,-2.44E-04,1.02E-05
-0.891,-2.23E-04,1.01E-05
-0.89,-2.03E-04,1.00E-05
-0.889,-1.86E-04,9.91E-06
-0.888,-1.70E-04,9.84E-06
-0.887,-1.55E-04,9.76E-06
-0.886,-1.42E-04,9.68E-06
-0.885,-1.29E-04,9.60E-06
-0.884,-1.19E-04,9.52E-06
-0.883,-1.08E-04,9.46E-06
-0.882,-9.84E-05,9.39E-06
-0.881,-8.93E-05,9.31E-06
-0.88,-8.09E-05,9.26E-06
-0.879,-7.34E-05,9.19E-06
-0.878,-6.61E-05,9.13E-06
-0.877,-5.96E-05,9.06E-06
-0.876,-5.32E-05,8.99E-06
-0.875,-4.74E-05,8.93E-06
-0.874,-4.17E-05,8.88E-06
-0.873,-3.65E-05,8.82E-06
-0.872,-3.16E-05,8.78E-06
-0.871,-2.68E-05,8.71E-06
-0.87,-2.23E-05,8.66E-06
-0.869,-1.84E-05,8.60E-06
-0.868,-1.44E-05,8.54E-06
-0.867,-1.09E-05,8.49E-06
-0.866,-7.44E-06,8.44E-06
-0.865,-3.74E-06,8.40E-06
-0.864,-6.63E-07,8.35E-06
-0.863,2.45E-06,8.31E-06
-0.862,5.26E-06,8.27E-06
-0.861,7.87E-06,8.22E-06
-0.86,1.09E-05,8.18E-06
-0.859,1.33E-05,8.13E-06
-0.858,1.56E-05,8.08E-06
-0.857,1.79E-05,8.05E-06
-0.856,2.00E-05,8.01E-06
-0.855,2.22E-05,7.98E-06
-0.854,2.42E-05,7.94E-06
-0.853,2.61E-05,7.90E-06
-0.852,2.80E-05,7.86E-06
-0.851,2.99E-05,7.82E-06
-0.85,3.15E-05,7.79E-06
-0.849,3.31E-05,7.77E-06
-0.848,3.49E-05,7.73E-06
-0.847,3.63E-05,7.69E-06
-0.846,3.76E-05,7.66E-06
-0.845,3.92E-05,7.63E-06
-0.844,4.05E-05,7.59E-06
-0.843,4.16E-05,7.56E-06
-0.842,4.31E-05,7.54E-06
-0.841,4.43E-05,7.51E-06
-0.84,4.54E-05,7.48E-06
-0.839,4.65E-05,7.46E-06
-0.838,4.78E-05,7.43E-06
-0.837,4.89E-05,7.40E-06
-0.836,4.98E-05,7.37E-06
-0.835,5.09E-05,7.34E-06
-0.834,5.18E-05,7.31E-06
-0.833,5.28E-05,7.28E-06
-0.832,5.37E-05,7.26E-06
-0.831,5.46E-05,7.24E-06
-0.83,5.54E-05,7.21E-06
-0.829,5.63E-05,7.19E-06
-0.828,5.71E-05,7.17E-06
-0.827,5.78E-05,7.15E-06
-0.826,5.86E-05,7.12E-06
-0.825,5.95E-05,7.11E-06
-0.824,6.01E-05,7.09E-06
-0.823,6.09E-05,7.06E-06
-0.822,6.16E-05,7.04E-06
-0.821,6.21E-05,7.03E-06
-0.82,6.28E-05,7.01E-06
-0.819,6.40E-05,6.99E-06
-0.818,6.44E-05,6.97E-06
-0.817,6.50E-05,6.96E-06
