-0.9,-1.32E-03,8.91E-06
-0.899,-1.19E-03,8.68E-06
-0.898,-1.08E-03,8.53E-06
-0.897,-9.77E-04,8.42E-06
-0.896,-8.84E-04,8.37E-06
-0.895,-8.01E-04,8.23E-06
-0.894,-7.27E-04,8.17E-06
-0.893,-6.59E-04,8.09E-06
-0.892,-5.97E-04,8.01E-06
-0.891,-5.42E-04,7.95E-06
-0.89,-4.90E-04,7.87E-06
-0.889,-4.44E-04,7.81E-06
-0.888,-4.02E-04,7.75E-06
-0.887,-3.63E-04,7.69E-06
-0.886,-3.28E-04,7.64E-06
-0.885,-2.95E-04,7.57E-06
-0.884,-2.65E-04,7.53E-06
-0.883,-2.38E-04,7.46E-06
-0.882,-2.14E-04,7.40E-06
-0.881,-1.91E-04,7.36E-06
-0.88,-1.70E-04,7.31E-06
-0.879,-1.50E-04,7.25E-06
-0.878,-1.32E-04,7.21E-06
-0.877,-1.15E-04,7.16E-06
-0.876,-1.00E-04,7.11E-06
-0.875,-8.65E-05,7.07E-06
-0.874,-7.32E-05,7.02E-06
-0.873,-6.10E-05,6.97E-06
-0.872,-4.96E-05,6.94E-06
-0.871,-3.90E-05,6.89E-06
-0.87,-2.93E-05,6.85E-06
-0.869,-2.04E-05,6.81E-06
-0.868,-1.22E-05,6.76E-06
-0.867,-4.27E-06,6.72E-06
-0.866,3.35E-06,6.68E-06
-0.865,9.77E-06,6.63E-06
-0.864,1.62E-05,6.59E-06
-0.863,2.23E-05,6.56E-06
-0.862,2.80E-05,6.52E-06
-0.861,3.33E-05,6.48E-06
-0.86,3.82E-05,6.44E-06
-0.859,4.27E-05,6.41E-06
-0.858,4.73E-05,6.37E-06
-0.857,5.17E-05,6.34E-06
-0.856,5.54E-05,6.30E-06
-0.855,5.92E-05,6.27E-06
-0.854,6.26E-05,6.24E-06
-0.853,6.58E-05,6.20E-06
-0.852,6.89E-05,6.17E-06
-0.851,7.20E-05,6.14E-06
-0.85,7.48E-05,6.10E-06
-0.849,7.73E-05,6.07E-06
-0.848,7.99E-05,6.04E-06
-0.847,8.23E-05,6.02E-06
-0.846,8.45E-05,5.98E-06
-0.845,8.69E-05,5.96E-06
-0.844,8.90E-05,5.93E-06
-0.843,9.09E-05,5.90E-06
-0.842,9.28E-05,5.87E-06
-0.841,9.46E-05,5.84E-06
-0.84,9.64E-05,5.81E-06
-0.839,9.80E-05,5.79E-06
-0.838,9.97E-05,5.76E-06
-0.837,1.01E-04,5.74E-06
-0.836,1.02E-04,5.71E-06
-0.835,1.04E-04,5.69E-06
-0.834,1.05E-04,5.66E-06
-0.833,1.07E-04,5.63E-06
-0.832,1.08E-04,5.61E-06
-0.831,1.09E-04,5.59E-06
-0.83,1.10E-04,5.56E-06
