-0.9,-1.29E-03,1.93E-05
-0.899,-1.21E-03,1.91E-05
-0.898,-1.13E-03,1.90E-05
-0.897,-1.06E-03,1.88E-05
-0.896,-9.94E-04,1.87E-05
-0.895,-9.34E-04,1.86E-05
-0.894,-8.79E-04,1.85E-05
-0.893,-8.27E-04,1.84E-05
-0.892,-7.80E-04,1.83E-05
-0.891,-7.35E-04,1.82E-05
-0.89,-6.94E-04,1.81E-05
-0.889,-6.55E-04,1.80E-05
-0.888,-6.20E-04,1.80E-05
-0.887,-5.87E-04,1.79E-05
-0.886,-5.56E-04,1.78E-05
-0.885,-5.26E-04,1.78E-05
-0.884,-4.99E-04,1.77E-05
-0.883,-4.74E-04,1.76E-05
-0.882,-4.50E-04,1.76E-05
-0.881,-4.28E-04,1.75E-05
-0.88,-4.07E-04,1.74E-05
-0.879,-3.88E-04,1.74E-05
-0.878,-3.70E-04,1.73E-05
-0.877,-3.52E-04,1.73E-05
-0.876,-3.36E-04,1.72E-05
-0.875,-3.21E-04,1.72E-05
-0.874,-3.06E-04,1.71E-05
-0.873,-2.92E-04,1.71E-05
-0.872,-2.80E-04,1.71E-05
-0.871,-2.68E-04,1.70E-05
-0.87,-2.57E-04,1.70E-05
-0.869,-2.46E-04,1.69E-05
-0.868,-2.35E-04,1.69E-05
-0.867,-2.26E-04,1.68E-05
-0.866,-2.16E-04,1.68E-05
-0.865,-2.08E-04,1.68E-05
-0.864,-1.99E-04,1.67E-05
-0.863,-1.91E-04,1.67E-05
-0.862,-1.84E-04,1.66E-05
-0.861,-1.77E-04,1.66E-05
-0.86,-1.70E-04,1.65E-05
-0.859,-1.63E-04,1.65E-05
-0.858,-1.57E-04,1.65E-05
-0.857,-1.51E-04,1.64E-05
-0.856,-1.45E-04,1.64E-05
-0.855,-1.40E-04,1.64E-05
-0.854,-1.35E-04,1.63E-05
-0.853,-1.30E-04,1.63E-05
-0.852,-1.25E-04,1.63E-05
-0.851,-1.20E-04,1.62E-05
-0.85,-1.16E-04,1.62E-05
-0.849,-1.12E-04,1.62E-05
-0.848,-1.08E-04,1.61E-05
-0.847,-1.04E-04,1.61E-05
-0.846,-1.01E-04,1.61E-05
-0.845,-9.69E-05,1.60E-05
-0.844,-9.35E-05,1.60E-05
-0.843,-9.03E-05,1.60E-05
-0.842,-8.72E-05,1.60E-05
-0.841,-8.40E-05,1.59E-05
-0.84,-8.10E-05,1.59E-05
-0.839,-7.82E-05,1.59E-05
-0.838,-7.54E-05,1.58E-05
-0.837,-7.27E-05,1.58E-05
-0.836,-7.01E-05,1.58E-05
-0.835,-6.75E-05,1.57E-05
-0.834,-6.51E-05,1.57E-05
-0.833,-6.27E-05,1.57E-05
-0.832,-6.06E-05,1.57E-05
-0.831,-5.84E-05,1.56E-05
-0.83,-5.64E-05,1.56E-05
-0.829,-5.43E-05,1.56E-05
-0.828,-5.24E-05,1.56E-05
-0.827,-5.04E-05,1.55E-05
-0.826,-4.85E-05,1.55E-05
-0.825,-4.66E-05,1.55E-05
-0.824,-4.48E-05,1.54E-05
-0.823,-4.31E-05,1.54E-05
-0.822,-4.15E-05,1.54E-05
-0.821,-3.99E-05,1.54E-05
-0.82,-3.82E-05,1.54E-05
-0.819,-3.63E-05,1.53E-05
-0.818,-3.48E-05,1.53E-05
-0.817,-3.34E-05,1.53E-05
-0.816,-3.20E-05,1.53E-05
-0.815,-3.07E-05,1.53E-05
-0.814,-2.95E-05,1.52E-05
-0.813,-2.81E-05,1.52E-05
-0.812,-2.69E-05,1.52E-05
-0.811,-2.58E-05,1.52E-05
-0.81,-2.47E-05,1.52E-05
-0.809,-2.35E-05,1.51E-05
-0.808,-2.23E-05,1.51E-05
-0.807,-2.11E-05,1.51E-05
-0.806,-1.99E-05,1.51E-05
-0.805,-1.89E-05,1.50E-05
-0.804,-1.79E-05,1.50E-05
-0.803,-1.69E-05,1.50E-05
-0.802,-1.58E-05,1.50E-05
-0.801,-1.48E-05,1.50E-05
-0.8,-1.38E-05,1.49E-05
-0.799,-1.29E-05,1.49E-05
-0.798,-1.19E-05,1.49E-05
-0.797,-1.10E-05,1.49E-05
-0.796,-9.98E-06,1.49E-05
-0.795,-9.17E-06,1.48E-05
-0.794,-8.16E-06,1.48E-05
-0.793,-7.25E-06,1.48E-05
