-0.9,-1.21E-03,8.54E-05
-0.899,-1.19E-03,8.50E-05
-0.898,-1.18E-03,8.48E-05
-0.897,-1.17E-03,8.47E-05
-0.896,-1.16E-03,8.44E-05
-0.895,-1.15E-03,8.42E-05
-0.894,-1.15E-03,8.40E-05
-0.893,-1.14E-03,8.37E-05
-0.892,-1.14E-03,8.34E-05
-0.891,-1.13E-03,8.31E-05
-0.89,-1.13E-03,8.32E-05
-0.889,-1.13E-03,8.29E-05
-0.888,-1.12E-03,8.26E-05
-0.887,-1.12E-03,8.25E-05
-0.886,-1.12E-03,8.23E-05
-0.885,-1.12E-03,8.21E-05
-0.884,-1.11E-03,8.20E-05
-0.883,-1.11E-03,8.17E-05
-0.882,-1.11E-03,8.15E-05
-0.881,-1.11E-03,8.14E-05
-0.88,-1.11E-03,8.12E-05
-0.879,-1.10E-03,8.10E-05
-0.878,-1.10E-03,8.08E-05
-0.877,-1.10E-03,8.07E-05
-0.876,-1.10E-03,8.05E-05
-0.875,-1.10E-03,8.05E-05
-0.874,-1.09E-03,8.02E-05
-0.873,-1.10E-03,8.00E-05
-0.872,-1.09E-03,8.00E-05
-0.871,-1.09E-03,7.98E-05
-0.87,-1.09E-03,7.97E-05
-0.869,-1.09E-03,7.94E-05
-0.868,-1.09E-03,7.93E-05
-0.867,-1.09E-03,7.92E-05
-0.866,-1.09E-03,7.91E-05
-0.865,-1.09E-03,7.89E-05
-0.864,-1.09E-03,7.88E-05
-0.863,-1.08E-03,7.86E-05
-0.862,-1.08E-03,7.86E-05
-0.861,-1.08E-03,7.84E-05
-0.86,-1.09E-03,7.83E-05
-0.859,-1.08E-03,7.82E-05
-0.858,-1.08E-03,7.80E-05
-0.857,-1.08E-03,7.79E-05
-0.856,-1.08E-03,7.78E-05
-0.855,-1.08E-03,7.76E-05
-0.854,-1.08E-03,7.76E-05
-0.853,-1.08E-03,7.74E-05
-0.852,-1.08E-03,7.74E-05
-0.851,-1.08E-03,7.73E-05
-0.85,-1.08E-03,7.71E-05
-0.849,-1.08E-03,7.70E-05
-0.848,-1.08E-03,7.69E-05
-0.847,-1.08E-03,7.67E-05
-0.846,-1.08E-03,7.67E-05
-0.845,-1.08E-03,7.65E-05
-0.844,-1.08E-03,7.64E-05
-0.843,-1.08E-03,7.64E-05
-0.842,-1.08E-03,7.62E-05
-0.841,-1.08E-03,7.61E-05
-0.84,-1.07E-03,7.60E-05
-0.839,-1.07E-03,7.60E-05
-0.838,-1.07E-03,7.59E-05
-0.837,-1.07E-03,7.57E-05
-0.836,-1.07E-03,7.57E-05
-0.835,-1.07E-03,7.55E-05
-0.834,-1.07E-03,7.55E-05
-0.833,-1.07E-03,7.53E-05
-0.832,-1.07E-03,7.52E-05
-0.831,-1.07E-03,7.51E-05
-0.83,-1.07E-03,7.50E-05
-0.829,-1.07E-03,7.50E-05
-0.828,-1.07E-03,7.48E-05
-0.827,-1.07E-03,7.47E-05
-0.826,-1.07E-03,7.46E-05
-0.825,-1.07E-03,7.46E-05
-0.824,-1.07E-03,7.45E-05
-0.823,-1.07E-03,7.44E-05
-0.822,-1.06E-03,7.43E-05
-0.821,-1.07E-03,7.42E-05
-0.82,-1.07E-03,7.42E-05
-0.819,-1.07E-03,7.40E-05
-0.818,-1.07E-03,7.40E-05
-0.817,-1.07E-03,7.39E-05
-0.816,-1.07E-03,7.38E-05
-0.815,-1.07E-03,7.37E-05
-0.814,-1.07E-03,7.36E-05
-0.813,-1.07E-03,7.35E-05
-0.812,-1.06E-03,7.35E-05
-0.811,-1.07E-03,7.34E-05
-0.81,-1.06E-03,7.33E-05
-0.809,-1.06E-03,7.31E-05
-0.808,-1.06E-03,7.30E-05
-0.807,-1.06E-03,7.31E-05
-0.806,-1.06E-03,7.29E-05
-0.805,-1.06E-03,7.28E-05
-0.804,-1.06E-03,7.28E-05
-0.803,-1.06E-03,7.27E-05
-0.802,-1.06E-03,7.26E-05
-0.801,-1.06E-03,7.27E-05
-0.8,-1.06E-03,7.25E-05
-0.799,-1.06E-03,7.24E-05
-0.798,-1.06E-03,7.24E-05
-0.797,-1.06E-03,7.23E-05
-0.796,-1.06E-03,7.23E-05
-0.795,-1.06E-03,7.22E-05
-0.794,-1.06E-03,7.20E-05
-0.793,-1.06E-03,7.20E-05
-0.792,-1.06E-03,7.19E-05
-0.791,-1.06E-03,7.18E-05
-0.79,-1.06E-03,7.18E-05
-0.789,-1.06E-03,7.17E-05
-0.788,-1.06E-03,7.18E-05
-0.787,-1.06E-03,7.15E-05
-0.786,-1.06E-03,7.14E-05
-0.785,-1.06E-03,7.14E-05
-0.784,-1.06E-03,7.14E-05
-0.783,-1.06E-03,7.13E-05
-0.782,-1.06E-03,7.12E-05
-0.781,-1.06E-03,7.13E-05
-0.78,-1.06E-03,7.11E-05
-0.779,-1.06E-03,7.10E-05
-0.778,-1.06E-03,7.10E-05
-0.777,-1.06E-03,7.09E-05
-0.776,-1.06E-03,7.07E-05
-0.775,-1.06E-03,7.07E-05
-0.774,-1.06E-03,7.06E-05
-0.773,-1.06E-03,7.06E-05
-0.772,-1.06E-03,7.06E-05
-0.771,-1.05E-03,7.05E-05
-0.77,-1.06E-03,7.03E-05
-0.769,-1.05E-03,7.04E-05
