-0.9,-5.62E-04,1.26E-05
-0.899,-5.09E-04,1.24E-05
-0.898,-4.62E-04,1.22E-05
-0.897,-4.21E-04,1.21E-05
-0.896,-3.85E-04,1.20E-05
-0.895,-3.53E-04,1.18E-05
-0.894,-3.24E-04,1.17E-05
-0.893,-2.98E-04,1.16E-05
-0.892,-2.75E-04,1.15E-05
-0.891,-2.54E-04,1.14E-05
-0.89,-2.34E-04,1.13E-05
-0.889,-2.17E-04,1.12E-05
-0.888,-2.00E-04,1.12E-05
-0.887,-1.86E-04,1.11E-05
-0.886,-1.72E-04,1.10E-05
-0.885,-1.60E-04,1.09E-05
-0.884,-1.48E-04,1.08E-05
-0.883,-1.38E-04,1.08E-05
-0.882,-1.28E-04,1.07E-05
-0.881,-1.19E-04,1.06E-05
-0.88,-1.10E-04,1.06E-05
-0.879,-1.02E-04,1.05E-05
-0.878,-9.46E-05,1.04E-05
-0.877,-8.75E-05,1.04E-05
-0.876,-8.08E-05,1.03E-05
-0.875,-7.44E-05,1.03E-05
-0.874,-6.77E-05,1.02E-05
-0.873,-6.23E-05,1.02E-05
-0.872,-5.79E-05,1.01E-05
-0.871,-5.27E-05,1.01E-05
-0.87,-4.84E-05,1.00E-05
-0.869,-4.40E-05,9.96E-06
-0.868,-3.97E-05,9.92E-06
-0.867,-3.58E-05,9.87E-06
-0.866,-3.19E-05,9.83E-06
-0.865,-2.83E-05,9.78E-06
-0.864,-2.48E-05,9.74E-06
-0.863,-2.14E-05,9.71E-06
-0.862,-1.82E-05,9.66E-06
-0.861,-1.51E-05,9.63E-06
-0.86,-1.20E-05,9.60E-06
-0.859,-9.24E-06,9.56E-06
-0.858,-6.20E-06,9.52E-06
-0.857,-3.85E-06,9.48E-06
-0.856,-1.44E-06,9.44E-06
-0.855,1.10E-06,9.41E-06
-0.854,3.37E-06,9.38E-06
-0.853,5.50E-06,9.34E-06
-0.852,7.64E-06,9.31E-06
-0.851,9.81E-06,9.28E-06
-0.85,1.18E-05,9.25E-06
-0.849,1.38E-05,9.23E-06
-0.848,1.56E-05,9.20E-06
-0.847,1.72E-05,9.17E-06
-0.846,1.89E-05,9.14E-06
-0.845,2.06E-05,9.12E-06
-0.844,2.23E-05,9.09E-06
-0.843,2.38E-05,9.06E-06
-0.842,2.55E-05,9.03E-06
-0.841,2.74E-05,9.02E-06
-0.84,2.89E-05,8.99E-06
-0.839,3.01E-05,8.97E-06
-0.838,3.11E-05,8.93E-06
-0.837,3.24E-05,8.91E-06
-0.836,3.36E-05,8.89E-06
-0.835,3.48E-05,8.86E-06
-0.834,3.60E-05,8.84E-06
-0.833,3.71E-05,8.82E-06
-0.832,3.83E-05,8.80E-06
-0.831,3.95E-05,8.78E-06
-0.83,4.05E-05,8.75E-06
-0.829,4.16E-05,8.73E-06
-0.828,4.26E-05,8.71E-06
-0.827,4.36E-05,8.69E-06
-0.826,4.46E-05,8.67E-06
-0.825,4.56E-05,8.65E-06
-0.824,4.65E-05,8.63E-06
-0.823,4.74E-05,8.60E-06
-0.822,4.84E-05,8.59E-06
-0.821,4.91E-05,8.57E-06
-0.82,4.99E-05,8.55E-06
-0.819,5.12E-05,8.53E-06
-0.818,5.19E-05,8.52E-06
-0.817,5.26E-05,8.51E-06
-0.816,5.33E-05,8.49E-06
-0.815,5.40E-05,8.47E-06
-0.814,5.47E-05,8.44E-06
-0.813,5.55E-05,8.43E-06
-0.812,5.62E-05,8.42E-06
-0.811,5.68E-05,8.40E-06
-0.81,5.74E-05,8.39E-06
-0.809,5.81E-05,8.37E-06
-0.808,5.86E-05,8.35E-06
-0.807,5.93E-05,8.33E-06
-0.806,5.99E-05,8.31E-06
-0.805,6.05E-05,8.30E-06
-0.804,6.11E-05,8.29E-06
-0.803,6.17E-05,8.27E-06
-0.802,6.22E-05,8.27E-06
-0.801,6.27E-05,8.25E-06
-0.8,6.34E-05,8.23E-06
-0.799,6.40E-05,8.23E-06
-0.798,6.45E-05,8.22E-06
-0.797,6.49E-05,8.20E-06
-0.796,6.55E-05,8.18E-06
-0.795,6.59E-05,8.17E-06
-0.794,6.64E-05,8.16E-06
-0.793,6.69E-05,8.15E-06
-0.792,6.73E-05,8.14E-06
-0.791,6.78E-05,8.13E-06
-0.79,6.82E-05,8.11E-06
-0.789,6.86E-05,8.10E-06
-0.788,6.90E-05,8.09E-06
-0.787,6.95E-05,8.07E-06
-0.786,6.99E-05,8.06E-06
